s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
11,2021-03-07,Sun Mar 07 23:03:52 +0000 2021,1368698944520417280,didusayguitars,"Atlanta, GA",Not Geo-tagged,b'What tweets are liked should be private info smh',What tweets are liked should be private info smh,What tweets are liked should be private info smh,what tweets liked private info smh,what tweet like private info smh,[],{},{},0,3,[],,[],0.128
7,2021-03-07,Sun Mar 07 23:18:11 +0000 2021,1368702546500460544,friesianv2,PNW,Not Geo-tagged,b'I too like to lose my money and private info https://t.co/Yj6X7AGm0k',I too like to lose my money and private info $URL$,I too like to lose my money and private info,like lose money private info,like lose money private info,[],{},{},0,1,[],https://twitter.com/getongab/status/1368700559515996162,[],-0.0516
1,2021-03-07,Sun Mar 07 23:40:10 +0000 2021,1368708080821796866,joerdeli1,Switzerland,Not Geo-tagged,"b'@meadvdd @amy6amy Send me your emailadress in a private message, please. So I can send more info. Thanks.'","$MENTION$ $MENTION$ Send me your emailadress in a private message, please. So I can send more info. Thanks.","Send me your emailadress in a private message, please. So I can send more info. Thanks.",send emailadress private message please so send info thanks,send emailadress private message please so send info thank,[],{},{},0,1,[],,"['micki', '🌻🍊']",0.6682
6,2021-03-07,Sun Mar 07 23:20:42 +0000 2021,1368703181581123589,imhere55277639,FBI Surveillance Drone  : p,Not Geo-tagged,"b'@ShanWow1969 @ChrisEakin12 @johnnywright711 @andylassner A private investigator could find all that info, plus more..  easily'","$MENTION$ $MENTION$ $MENTION$ $MENTION$ A private investigator could find all that info, plus more.. easily","A private investigator could find all that info, plus more.. easily", private investigator could find info plus easily,  private investigator could find info plus easily,[],{},{},0,1,[],,"['ShanWow🇺🇲', 'Pro Democracy.', 'Johnny Wright  🤘🏻🥩🥃', 'andy lassner']",0.4005
4,2021-03-07,Sun Mar 07 23:39:31 +0000 2021,1368707917994688519,joerdeli1,Switzerland,Not Geo-tagged,"b'@wosolisa Send me your emailadress in a private message, please. So I can send more info. Thanks.'","$MENTION$ Send me your emailadress in a private message, please. So I can send more info. Thanks.","Send me your emailadress in a private message, please. So I can send more info. Thanks.",send emailadress private message please so send info thanks,send emailadress private message please so send info thank,[],{},{},0,1,[],,['lisa l arsenal l nobbs'],0.6682
3,2021-03-07,Sun Mar 07 23:39:38 +0000 2021,1368707945127682048,joerdeli1,Switzerland,Not Geo-tagged,"b'@AshYoud Send me your emailadress in a private message, please. So I can send more info. Thanks.'","$MENTION$ Send me your emailadress in a private message, please. So I can send more info. Thanks.","Send me your emailadress in a private message, please. So I can send more info. Thanks.",send emailadress private message please so send info thanks,send emailadress private message please so send info thank,[],{},{},0,0,[],,['AshYoud.com'],0.6682
21,2021-03-07,Sun Mar 07 22:25:07 +0000 2021,1368689192545443841,jhyunflwr,she/her | 19,Not Geo-tagged,b'@taiyakidoie thats private info',$MENTION$ thats private info,thats private info,thats private info,that s private info,[],{},{},0,1,[],,['mari (.◜◡◝)❀'],0.0
5,2021-03-07,Sun Mar 07 23:37:27 +0000 2021,1368707395489300480,TeamYouTube,"San Bruno, CA",Not Geo-tagged,"b""@TheMonolith_TV Appreciate your response \xe2\x80\x93 we sent this info to our team and we'll let you know once there's an update.\n\nWe recommend deleting any tweet that may have shared private info.""",$MENTION$ Appreciate your response we sent this info to our team and we'll let you know once there's an update. We recommend deleting any tweet that may have shared private info.,Appreciate your response we sent this info to our team and we'll let you know once there's an update. We recommend deleting any tweet that may have shared private info.,appreciate response sent info team let know update we recommend deleting tweet may shared private info,appreciate response send info team let know update recommend delete tweet may share private info,[],{},{},0,0,[],,['TheMonolith'],0.765
9,2021-03-07,Sun Mar 07 23:05:12 +0000 2021,1368699282216415232,Uber_Support,,Not Geo-tagged,"b""@Xinran37220530 Hi there. In order to protect your privacy, we don't encourage users to provide their account information through public tweets. Please delete your post containing this info and send us the details through DM.""","$MENTION$ Hi there. In order to protect your privacy, we don't encourage users to provide their account information through public tweets. Please delete your post containing this info and send us the details through DM.","Hi there. In order to protect your privacy, we do not encourage users to provide their account information through public tweets. Please delete your post containing this info and send us the details through DM.",hi in order protect privacy encourage users provide account information public tweets please delete post containing info send details dm,hi in order protect privacy encourage user provide account information public tweet please delete post contain info send detail dm,[],{},{},0,0,[],,['Xinran'],0.2955
12,2021-03-07,Sun Mar 07 22:57:11 +0000 2021,1368697262440738819,peartonjohnson,,Not Geo-tagged,"b""@cmarx53 @iMusing Yes, in keeping with Morrison's welfare for the rich, grants for private schools, job keeper for Harvey Norman, we have helpful info for perpetrators?""","$MENTION$ $MENTION$ Yes, in keeping with Morrison's welfare for the rich, grants for private schools, job keeper for Harvey Norman, we have helpful info for perpetrators?","Yes, in keeping with Morrison's welfare for the rich, grants for private schools, job keeper for Harvey Norman, we have helpful info for perpetrators?",yes keeping morrison welfare rich grants private schools job keeper harvey norman helpful info perpetrators,yes keep morrison welfare rich grant private school job keeper harvey norman helpful info perpetrator,[],{},{},0,1,[],,"['Carolyn Marks', 'Ingrid M']",0.8402
19,2021-03-07,Sun Mar 07 22:29:09 +0000 2021,1368690208229756928,TeamYouTube,"San Bruno, CA",Not Geo-tagged,"b""@locmai 2/2 For your safety, we recommend deleting your tweet that contains your private info.\n\nLet us know if it's otherwise.""","$MENTION$ $NUMBER$/2 For your safety, we recommend deleting your tweet that contains your private info. Let us know if it's otherwise.","/2 For your safety, we recommend deleting your tweet that contains your private info. Let us know if it's otherwise.",for safety recommend deleting tweet contains private info let know otherwise,for safety recommend delete tweet contain private info let know otherwise,[],{},{},0,0,[],,['Loc Mai'],0.6486
10,2021-03-07,Sun Mar 07 23:04:11 +0000 2021,1368699024921001989,goluxurybus,,Not Geo-tagged,"b'\xf0\x9f\xa5\xa4\xf0\x9f\x8e\x88 THE LUXURY BUS \xf0\x9f\x8e\x8a\xf0\x9f\x91\xaf\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Luxurious, Private Chartered Transportation for these and many more special events and occasions: BACHELORETTE &amp; BRIDAL PARTY, GIRLS NIGHT, BIRTHDAYS, PROM, GRADUATION\n\nInfo: 504-301-5888 https://t.co/TjyiBdP3zz\n#NolaPartyBus #NewOrleansPartyBus https://t.co/aU6eYd9QB4'","$EMOJI$ THE LUXURY BUS $EMOJI$$EMOJI$$EMOJI$$EMOJI$ Luxurious, Private Chartered Transportation for these and many more special events and occasions: BACHELORETTE &amp; BRIDAL PARTY, GIRLS NIGHT, BIRTHDAYS, PROM, GRADUATION Info: $NUMBER$-301-5888 $URL$ $HASHTAG$ $HASHTAG$ $URL$","THE LUXURY BUS Luxurious, Private Chartered Transportation for these and many more special events and occasions BACHELORETTE &amp; BRIDAL PARTY, GIRLS NIGHT, BIRTHDAYS, PROM, GRADUATION Info -301-588",the luxury bus luxurious private chartered transportation many special events occasions bachelorette bridal party girls night birthdays prom graduation info,the luxury bus luxurious private chartered transportation many special event occasion bachelorette bridal party girl night birthday prom graduation info,[],{},{},0,0,"['NolaPartyBus', 'NewOrleansPartyBus']",http://GOLUXURYBUS.COM,[],0.7526
23,2021-03-07,Sun Mar 07 22:20:20 +0000 2021,1368687990852120577,HauntedFairy13,,Not Geo-tagged,"b'""accounts that don\'t put their personal info scare me"" \nno buddy, what\'s frightening is this new generation putting so much private info online and sharing it and then trying to make others do the same.'","""accounts that don't put their personal info scare me"" no buddy, what's frightening is this new generation putting so much private info online and sharing it and then trying to make others do the same.","""accounts that do not put their personal info scare me"" no buddy, what's frightening is this new generation putting so much private info online and sharing it and then trying to make others do the same.",accounts put personal info scare buddy frightening new generation putting much private info online sharing trying make others,account put personal info scare buddy frightening new generation put much private info online sharing try make other,[],{},{},15,35,[],,[],-0.7003
13,2021-03-07,Sun Mar 07 22:56:54 +0000 2021,1368697190869213186,LeeAdamWilshier,,Not Geo-tagged,"b'@pureangel40 We\'re on the same page. If anyone wants to ask me about my health status &amp; why I\'m not masked, I would say ""ok, I\'ll tell you my private health info but you tell me yours first that\'s fair. You got piles? Tinea? Flatulence? Come on spill...""'","$MENTION$ We're on the same page. If anyone wants to ask me about my health status &amp; why I'm not masked, I would say ""ok, I'll tell you my private health info but you tell me yours first that's fair. You got piles? Tinea? Flatulence? Come on spill...""","We're on the same page. If anyone wants to ask me about my health status &amp; why I'm not masked, I would say ""ok, I'll tell you my private health info but you tell me yours first that's fair. You got piles? Tinea? Flatulence? Come on spill..""",we page if anyone wants ask health status masked would say tell private health info tell first fair you got piles tinea flatulence come spill,page if anyone want ask health status mask would say tell private health info tell first fair get pile tinea flatulence come spill,[],{},{},0,4,[],,['Natalie 💕💕'],0.5408
30,2021-03-07,Sun Mar 07 21:25:15 +0000 2021,1368674130053263361,BansheeBuu,Devil May Cry Van,Not Geo-tagged,b'@thepillowfucker @1800DUSTBUNNY Private convos aren\xe2\x80\x99t being expected on her tweets so ya that info pretty new',$MENTION$ $MENTION$ Private convos arent being expected on her tweets so ya that info pretty new,Private convos aren t being expected on her tweets so ya that info pretty new,private convos expected tweets ya info pretty new,private convos expect tweet ya info pretty new,[],{},{},0,1,[],,"['professional pillow sex', 'Bunny']",0.4939
14,2021-03-07,Sun Mar 07 22:48:55 +0000 2021,1368695181684453380,FredSkayem,,Not Geo-tagged,b'@Jalal_170 Sexual education between 13-18 (teenage years) is very healthy and is recommended. Teenagers are usually private people. They\xe2\x80\x99ll look in the wrong places for info. IT IS OK to educate them about their sexuality and how to stay safe.',$MENTION$ Sexual education between $NUMBER$-18 (teenage years) is very healthy and is recommended. Teenagers are usually private people. Theyll look in the wrong places for info. IT IS OK to educate them about their sexuality and how to stay safe.,Sexual education between -18 (teenage years) is very healthy and is recommended. Teenagers are usually private people. They ll look in the wrong places for info. IT IS OK to educate them about their sexuality and how to stay safe.,sexual education teenage years healthy recommended teenagers usually private people they look wrong places info it is ok educate sexuality stay safe,sexual education teenage year healthy recommend teenager usually private people look wrong place info be ok educate sexuality stay safe,[],{},{},0,0,[],,['Jalal Hijazi'],0.7598
2,2021-03-07,Sun Mar 07 23:39:46 +0000 2021,1368707979202199554,iWebzConnect,,Not Geo-tagged,b'Sandstorm is an open-source platform that enables non-technical end users to install and run productivity apps on private servers. Install Sandstorm apps on Ubuntu in Amazon EC2 within 10 minutes. https://t.co/In1M7HPnSS',Sandstorm is an open-source platform that enables non-technical end users to install and run productivity apps on private servers. Install Sandstorm apps on Ubuntu in Amazon EC2 within $NUMBER$ minutes. $URL$,Sandstorm is an open-source platform that enables non-technical end users to install and run productivity apps on private servers. Install Sandstorm apps on Ubuntu in Amazon EC2 within minutes.,sandstorm open source platform enables non technical end users install run productivity apps private servers install sandstorm apps ubuntu amazon ec within minutes,sandstorm open source platform enable non technical end user install run productivity app private server install sandstorm app ubuntu amazon ec within minute,[],{},{},0,0,[],https://buff.ly/2ImCNrO,[],0.1779
25,2021-03-07,Sun Mar 07 21:52:26 +0000 2021,1368680967045578753,SpotifyCares,,Not Geo-tagged,"b""@Arr393278900 Hey there, help's here! We'd recommend deleting your previous message as it contains private info. Could you send us a DM instead? We'll be waiting /RQ https://t.co/ldFdZRiNAt""","$MENTION$ Hey there, help's here! We'd recommend deleting your previous message as it contains private info. Could you send us a DM instead? We'll be waiting /RQ $URL$","Hey there, help's here! We'd recommend deleting your previous message as it contains private info. Could you send us a DM instead? We'll be waiting /RQ",hey help we recommend deleting previous message contains private info could send dm instead we waiting rq,hey help recommend delete previous message contain private info could send dm instead wait rq,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=497340309,['Arr3'],0.4199
47,2021-03-07,Sun Mar 07 20:28:44 +0000 2021,1368659903552892930,pedro_simmons,THE TOP,Not Geo-tagged,b'PRIVATE INVITE MANSION EXTRAVAGANZA \xe2\x80\xbc\xef\xb8\x8fMARCH 13th \xe2\x80\xbc\xef\xb8\x8f\n\xe2\x80\xbc\xef\xb8\x8fDM FOR INFO ON INVITE\xe2\x80\xbc\xef\xb8\x8f',PRIVATE INVITE MANSION EXTRAVAGANZA MARCH $NUMBER$th DM FOR INFO ON INVITE,PRIVATE INVITE MANSION EXTRAVAGANZA MARCH th DM FOR INFO ON INVITE,private invite mansion extravaganza march dm for info on invite,private invite mansion extravaganza march dm for info on invite,[],{},{},0,1,[],,[],0.567
50,2021-03-07,Sun Mar 07 20:09:59 +0000 2021,1368655185367560193,BandungExpo2,Bandung,Not Geo-tagged,"b'avail\nopen private BO, slot terbatas say \ninfo by DM or \xf0\x9f\x93\xb2WA 085751203783\n#bobandung\n#angelbandung\n#bispakbandung\n#bisyarbandung\n#availbandung\n#includebandung\n#excludebandung\n#TrustedAngels\n#TrustedBooking\n#Recomended4BO\n#vcs\n#vcsreal\n#vcscroot https://t.co/L81tvmmP0G'","avail open private BO, slot terbatas say info by DM or $EMOJI$WA $NUMBER$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","avail open private BO, slot terbatas say info by DM or WA",avail open private bo slot terbatas say info dm wa,avail open private bo slot terbata say info dm wa,[],{},{},0,0,"['bobandung', 'angelbandung', 'bispakbandung', 'bisyarbandung', 'availbandung', 'includebandung', 'excludebandung', 'TrustedAngels', 'TrustedBooking', 'Recomended4BO', 'vcs', 'vcsreal', 'vcscroot']",,[],0.0
28,2021-03-07,Sun Mar 07 21:28:19 +0000 2021,1368674899473149954,PieMan12YT,Earth,Not Geo-tagged,"b""Ok, I've considered it. No.\n\nNot everyone wants to have private info spread around the internet lol https://t.co/VMjSeMbbgX""","Ok, I've considered it. No. Not everyone wants to have private info spread around the internet lol $URL$","Ok, I've considered it. No. Not everyone wants to have private info spread around the internet lol",ok considered no not everyone wants private info spread around internet lol,ok consider no not everyone want private info spread around internet lol,[],{},{},0,4,[],https://twitter.com/gumroad/status/1367835164588470276,[],0.4215
29,2021-03-07,Sun Mar 07 21:26:45 +0000 2021,1368674506974314501,cedjacomy,,Not Geo-tagged,"b""@shyy_6 You have nothing to apologise for. Completely understandable not wanting to give out private info. Don't worry about it.""",$MENTION$ You have nothing to apologise for. Completely understandable not wanting to give out private info. Don't worry about it.,You have nothing to apologise for. Completely understandable not wanting to give out private info. Do not worry about it.,you nothing apologise completely understandable wanting give private info do worry,nothing apologise completely understandable want give private info do worry,[],{},{},0,1,[],,['shy:) ⛄️'],0.0572
37,2021-03-07,Sun Mar 07 20:47:18 +0000 2021,1368664577907462146,bwbluestv,"Ocean Springs, MS",Not Geo-tagged,b'We got more than we could imagine. we will need to make sure everyone who has donated emails blackwaterblues@tutanota.com with contact info so when we have a locked picture we can set up the private viewing for all the supporters. https://t.co/4W9OGtsnVC',We got more than we could imagine. we will need to make sure everyone who has donated emails blackwaterblues$MENTION$.com with contact info so when we have a locked picture we can set up the private viewing for all the supporters. $URL$,We got more than we could imagine. we will need to make sure everyone who has donated emails blackwaterblues.com with contact info so when we have a locked picture we can set up the private viewing for all the supporters.,we got could imagine need make sure everyone donated emails blackwaterblues com contact info locked picture set private viewing supporters,get could imagine nee make sure everyone donate email blackwaterblue com contact info lock picture set private viewing supporter,[],{},{},2,12,[],,[],0.6369
42,2021-03-07,Sun Mar 07 20:35:51 +0000 2021,1368661694201819140,Delta,Global,Not Geo-tagged,"b'@DabneyGrinnan Hey there, I can help. Please send your info through the DM link so that I may join you in Private Chat to review. Antoinette https://t.co/6iDGBJRMTU'","$MENTION$ Hey there, I can help. Please send your info through the DM link so that I may join you in Private Chat to review. Antoinette $URL$","Hey there, I can help. Please send your info through the DM link so that I may join you in Private Chat to review. Antoinette",hey help please send info dm link may join private chat review antoinette,hey help please send info dm link may join private chat review antoinette,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=5920532,['The Passionate Reader'],0.7351
17,2021-03-07,Sun Mar 07 22:38:48 +0000 2021,1368692637360881667,4simplypurple,worldwide worldwide,Not Geo-tagged,"b'@96cvban @_invisiblelife_ Except people lie about their age. And some might seek out minors. A better suggestion is to have good boundaries. Avoid sharing personally identifiable info like your exact location, where you study, private pics, etc.'","$MENTION$ $MENTION$ Except people lie about their age. And some might seek out minors. A better suggestion is to have good boundaries. Avoid sharing personally identifiable info like your exact location, where you study, private pics, etc.","Except people lie about their age. And some might seek out minors. A better suggestion is to have good boundaries. Avoid sharing personally identifiable info like your exact location, where you study, private pics, etc.",except people lie age and might seek minors better suggestion good boundaries avoid sharing personally identifiable info like exact location study private pics etc,except people lie age and may seek minor well suggestion good boundary avoid share personally identifiable info like exact location study private pic etc,[],{},{},0,0,[],,"['Jubilee Elizabeth?!', 'E🖤']",0.836
8,2021-03-07,Sun Mar 07 23:11:14 +0000 2021,1368700798717353984,Uber_Support,,Not Geo-tagged,"b""@xunkav In order to protect your privacy, we don't encourage users to provide their account information through public tweets. Please delete your post containing this info and send us the details through DM.""","$MENTION$ In order to protect your privacy, we don't encourage users to provide their account information through public tweets. Please delete your post containing this info and send us the details through DM.","In order to protect your privacy, we do not encourage users to provide their account information through public tweets. Please delete your post containing this info and send us the details through DM.",in order protect privacy encourage users provide account information public tweets please delete post containing info send details dm,in order protect privacy encourage user provide account information public tweet please delete post contain info send detail dm,[],{},{},0,0,[],,['XUNKAV'],0.2955
44,2021-03-07,Sun Mar 07 20:33:39 +0000 2021,1368661140369203202,iWebzConnect,,Not Geo-tagged,b'10 Minute Install of #SandstormApps (Private Web Apps) on #Ubuntu in #AmazonEC2 https://t.co/bgX4pHLsk9 https://t.co/cQqnnSMipO',$NUMBER$ Minute Install of $HASHTAG$ (Private Web Apps) on $HASHTAG$ in $HASHTAG$ $URL$ $URL$,Minute Install of (Private Web Apps) on in,minute install private web apps,minute install private web app,[],{},{},0,0,"['SandstormApps', 'Ubuntu', 'AmazonEC2']",https://buff.ly/36fbHev,[],0.0
38,2021-03-07,Sun Mar 07 20:46:16 +0000 2021,1368664316988321806,RickR75268147,,Not Geo-tagged,b'@thesussireport @SophiaWNWO @NBC24WNWO I would think an award winning investigative reporter/private  investigator could easily find that info',$MENTION$ $MENTION$ $MENTION$ I would think an award winning investigative reporter/private investigator could easily find that info,I would think an award winning investigative reporter/private investigator could easily find that info,would think award winning investigative reporter private investigator could easily find info,would think award win investigative reporter private investigator could easily find info,[],{},{},0,26,[],,"['Tom Sussi', 'Sophia Perricone', 'NBC 24']",0.8519
52,2021-03-07,Sun Mar 07 20:01:27 +0000 2021,1368653037460422658,TeodroseWrites,"Alexandria, VA",Not Geo-tagged,"b'@sarahasnoh_ @_Ipeland @DrNeilStone @MonicaGandhi9 I said share info that does not have PPI, as in protected personal information, on it. You can take a picture of anything related to the study that does not have your private info on it.'","$MENTION$ $MENTION$ $MENTION$ $MENTION$ I said share info that does not have PPI, as in protected personal information, on it. You can take a picture of anything related to the study that does not have your private info on it.","I said share info that does not have PPI, as in protected personal information, on it. You can take a picture of anything related to the study that does not have your private info on it.",said share info ppi protected personal information you take picture anything related study private info,say share info ppi protect personal information take picture anything related study private info,[],{},{},0,0,[],,"['Sara 💙🌸', 'Chris Griffin', 'Neil Stone', 'Monica Gandhi MD, MPH']",0.6249
35,2021-03-07,Sun Mar 07 20:53:24 +0000 2021,1368666111248453633,itmekales,"Alberta, Canada",Not Geo-tagged,"b""According to a person I know irl, you cannot get doxxed or harrassed online unless you're famous. \n\nYou only got 100 followers and your private info is out there? Sorry its not actually a dox.""","According to a person I know irl, you cannot get doxxed or harrassed online unless you're famous. You only got $NUMBER$ followers and your private info is out there? Sorry its not actually a dox.","According to a person I know irl, you cannot get doxxed or harrassed online unless you're famous. You only got followers and your private info is out there? Sorry its not actually a dox.",according person know irl get doxxed harrassed online unless famous you got followers private info sorry actually dox,accord person know irl get doxxe harrasse online unless famous get follower private info sorry actually dox,[],{},{},0,9,[],,[],-0.0772
