s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
6,2021-03-06,Sat Mar 06 23:46:09 +0000 2021,1368347199655063552,thousandgecs,he/him,Not Geo-tagged,b'@poIoander this was private info...?',$MENTION$ this was private info...?,this was private info..?,private info,private info,[],{},{},0,2,[],,['historia'],0.0
24,2021-03-06,Sat Mar 06 22:57:13 +0000 2021,1368334884037595143,paulcurran15, retweets are not endorsment,Not Geo-tagged,b'Private health and privatisation cost lives https://t.co/Z2wjNjBpeC',Private health and privatisation cost lives $URL$,Private health and privatisation cost lives,private health privatisation cost lives,private health privatisation cost life,[],{},{},0,0,[],https://lowdownnhs.info/analysis/private-health-and-privatisation-cost-lives/,[],0.0
5,2021-03-06,Sat Mar 06 23:55:30 +0000 2021,1368349549903761409,vita_lina95,,Not Geo-tagged,"b'avail\nopen private BO, slot terbatas say \ninfo by DM or Wa 081258173540\n#bobandung\n#angelbandung\n#bispakbandung\n#bisyarbandung\n#availbandung\n#includebandung\n#excludebandung\n#TrustedAngels\n#TrustedBooking\n#Recomended4BO\n#vcs\n#vcsreal\n#vcscroot\n\nhttps://t.co/4LmcrJOYt9'","avail open private BO, slot terbatas say info by DM or Wa $NUMBER$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","avail open private BO, slot terbatas say info by DM or Wa",avail open private bo slot terbatas say info dm wa,avail open private bo slot terbata say info dm wa,[],{},{},0,1,"['bobandung', 'angelbandung', 'bispakbandung', 'bisyarbandung', 'availbandung', 'includebandung', 'excludebandung', 'TrustedAngels', 'TrustedBooking', 'Recomended4BO', 'vcs', 'vcsreal', 'vcscroot']",,[],0.0
4,2021-03-06,Sat Mar 06 23:56:23 +0000 2021,1368349773464444934,novita_diiah,"Bogor, Jawa Barat",Not Geo-tagged,b'avail\nopen private bo\ninclude /exclude slot terbatas say\ninfo DM or Wa 083166844202 \n\n#angelsurabaya\n#opensurabaya\n#includesurabaya\n#excludesurabaya\n#bisyarsurabaya\n#bispaksurabaya\n#TrustedBooking\n#TrustedAngels\n#Recomended4BO\n#vcs\n#vcsreal\n#vcscolmek\n\nhttps://t.co/xZ9NBFHkuJ',avail open private bo include /exclude slot terbatas say info DM or Wa $NUMBER$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,avail open private bo include /exclude slot terbatas say info DM or Wa,avail open private include exclude slot terbatas say info dm wa,avail open private include exclude slot terbata say info dm wa,[],{},{},0,0,"['angelsurabaya', 'opensurabaya', 'includesurabaya', 'excludesurabaya', 'bisyarsurabaya', 'bispaksurabaya', 'TrustedBooking', 'TrustedAngels', 'Recomended4BO', 'vcs', 'vcsreal', 'vcscolmek']",,[],-0.2263
1,2021-03-06,Sat Mar 06 23:58:28 +0000 2021,1368350299317022725,emuw_,she/her,Not Geo-tagged,"b'Like w his phone number and private info, pls stop'","Like w his phone number and private info, pls stop","Like w his phone number and private info, pls stop",like phone number private info pls stop,like phone number private info pls stop,[],{},{},0,0,[],,[],0.2263
22,2021-03-06,Sat Mar 06 23:09:38 +0000 2021,1368338009276309506,iambobmiller,"San Jose, California 95127",Not Geo-tagged,b'FELLOW MILLIONAIRES &amp; POTENTIAL MILLIONAIRES &amp; BILLIONAIRES! EXPERIENCE A POWERFUL PRIVATE PROFESSIONAL CONFIDENTIAL COACHING CONVERSATION! (408)772-4321 bobmiller022002@yahoo.com https://t.co/RZd8fBhxit\nhttps://t.co/PTAQScVYlo\nhttps://t.co/obCq65xyjL',FELLOW MILLIONAIRES &amp; POTENTIAL MILLIONAIRES &amp; BILLIONAIRES! EXPERIENCE A POWERFUL PRIVATE PROFESSIONAL CONFIDENTIAL COACHING CONVERSATION! (408)772-4321 bobmiller022002$MENTION$.com $URL$ $URL$ $URL$,FELLOW MILLIONAIRES &amp; POTENTIAL MILLIONAIRES &amp; BILLIONAIRES! EXPERIENCE A POWERFUL PRIVATE PROFESSIONAL CONFIDENTIAL COACHING CONVERSATION! (408)772-4321 bobmiller022002.com,fellow millionaires potential millionaires billionaires experience powerful private professional confidential coaching conversation bobmiller com,fellow millionaire potential millionaire billionaire experience powerful private professional confidential coach conversation bobmiller com,[],{},{},0,0,[],"http://MillionaireCoach.Net, http://MillionaireCoach.MyKajabi.com, http://Homelessveteransofamericainc.info",[],0.627
20,2021-03-06,Sat Mar 06 23:12:29 +0000 2021,1368338725504172037,erikaidkk,she/her :),Not Geo-tagged,b'regardless if someone\xe2\x80\x99s a minor DO NOT GO AROUND SPREADING AROUND PRIVATE INFO ABOUT ANYONE /srs',regardless if someones a minor DO NOT GO AROUND SPREADING AROUND PRIVATE INFO ABOUT ANYONE /srs,regardless if someone s a minor DO NOT GO AROUND SPREADING AROUND PRIVATE INFO ABOUT ANYONE /srs,regardless someone minor do not go around spreading around private info about anyone srs,regardless someone minor do not go around spread around private info about anyone srs,[],{},{},0,4,[],,[],0.0
3,2021-03-06,Sat Mar 06 23:56:47 +0000 2021,1368349876103286790,Dragonsjet,"Kamadan, Jewel of Istan",Not Geo-tagged,"b""Does anybody have data on private equity M&amp;A deals for 2019-2020 on companies in the $5-$10M ARR range?\n\nI'm interested about typical multiples and such.\n\nHave decent info on the &lt;$2M, the $2-5M and the $10M+ ranges, but can't find anything on 5-10M ARR""","Does anybody have data on private equity M&amp;A deals for $NUMBER$-2020 on companies in the $5-$10M ARR range? I'm interested about typical multiples and such. Have decent info on the &lt;$2M, the $2-5M and the $10M+ ranges, but can't find anything on $NUMBER$-10M ARR","Does anybody have data on private equity M&amp;A deals for -2020 on companies in the $5-$10M ARR range? I'm interested about typical multiples and such. Have decent info on the &lt;$2M, the $2-5M and the $10M+ ranges, but ca not find anything on -10M ARR",does anybody data private equity a deals companies arr range interested typical multiples have decent info m ranges find anything arr,do anybody data private equity a deal company arr range interested typical multiple have decent info m range find anything arr,[],{},{},0,0,[],,[],0.2144
8,2021-03-06,Sat Mar 06 23:40:49 +0000 2021,1368345855363792900,westsideco_org,"Upper West Side, Manhattan",Not Geo-tagged,"b'Concerning that @bradlander is giving a shout out to a doxx acct that puts peoples private info, photos of children on @Twitter.  Interesting he associates with these ""groups"". Get @informnyc and #votesafety this year. @savetheuws @saferstreetsny @DowntownNYCers @DonutShorts https://t.co/LRuSt60hBH'","Concerning that $MENTION$ is giving a shout out to a doxx acct that puts peoples private info, photos of children on $MENTION$. Interesting he associates with these ""groups"". Get $MENTION$ and $HASHTAG$ this year. $MENTION$ $MENTION$ $MENTION$ $MENTION$ $URL$","Concerning that is giving a shout out to a doxx acct that puts peoples private info, photos of children on . Interesting he associates with these ""groups"". Get and this year.",concerning giving shout doxx acct puts peoples private info photos children interesting associates groups get year,concern give shout doxx acct put people private info photo child interesting associate group get year,[],{},{},1,1,['votesafety'],https://twitter.com/bradlander/status/1368324944539643907,"['Brad Lander', 'Twitter', 'InformNYC', 'Save the Upper West Side', 'NYFSS', 'Downtown New Yorkers', 'Donut Shorts']",0.6249
2,2021-03-06,Sat Mar 06 23:58:07 +0000 2021,1368350210733248515,smeggledorf,United States,Not Geo-tagged,b'make it a private event so you can mandate dress code.\ndress code requires mask and vaccine card around lanyard or something idk . anyone offering their own medical info isn\xe2\x80\x99t a hippa violation obviously.  \n\nthis is america do what you want to do https://t.co/kdeHtAjLwc',make it a private event so you can mandate dress code. dress code requires mask and vaccine card around lanyard or something idk . anyone offering their own medical info isnt a hippa violation obviously. this is america do what you want to do $URL$,make it a private event so you can mandate dress code. dress code requires mask and vaccine card around lanyard or something idk . anyone offering their own medical info isn t a hippa violation obviously. this is america do what you want to do,make private event mandate dress code dress code requires mask vaccine card around lanyard something idk anyone offering medical info hippa violation obviously america want,make private event mandate dress code dress code require mask vaccine card around lanyard something idk anyone offer medical info hippa violation obviously america want,[],{},{},0,0,[],https://twitter.com/greatgonzales/status/1368274337971765248,[],-0.5106
