s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
1,2021-03-09,Tue Mar 09 23:55:18 +0000 2021,1369436666742603780,shelbyKLS,"Charlotte, NC",Not Geo-tagged,"b'@rosybj3 @kenolin1 @Oprah Airing personal and private family info is not a good look. Royal, or otherwise. Surprising...'","$MENTION$ $MENTION$ $MENTION$ Airing personal and private family info is not a good look. Royal, or otherwise. Surprising...","Airing personal and private family info is not a good look. Royal, or otherwise. Surprising..",airing personal private family info good look royal otherwise surprising,air personal private family info good look royal otherwise surprising,[],{},{},0,0,[],,"['B_Rose🌹', 'ken olin💙', 'Oprah Winfrey']",-0.0788
15,2021-03-09,Tue Mar 09 23:01:35 +0000 2021,1369423145493528584,vpatrickgroup,"123 E Court Street, Urbana, OH",Not Geo-tagged,b'\xf0\x9f\x93\xb2 Call Us Today for your private showing of this home! \xf0\x9f\x8f\xa1\n\xf0\x9f\x96\xa5\xef\xb8\x8f More Info: https://t.co/LvEOHwESc8 https://t.co/dCkStFDqyH https://t.co/ztW22V0IgF',$EMOJI$ Call Us Today for your private showing of this home! $EMOJI$ $EMOJI$ More Info: $URL$ $URL$ $URL$,Call Us Today for your private showing of this home! More Info,call us today private showing home more info,call today private show home more info,[],{},{},0,0,[],"https://7455EUsHighway36.auto.remax.com/, http://www.facebook.com/213721108678615_4008424645874890",[],0.0
22,2021-03-09,Tue Mar 09 22:49:29 +0000 2021,1369420102572072960,gIambotrry,nsfw(?) minor,Not Geo-tagged,b'it\xe2\x80\x99s called private info for a reason',its called private info for a reason,it s called private info for a reason,called private info reason,call private info reason,[],{},{},0,1,[],,[],0.0
36,2021-03-09,Tue Mar 09 21:54:14 +0000 2021,1369406198362079232,yutheweeb,꒰ she/her ꒱,Not Geo-tagged,b'30) Private info for now !!',$NUMBER$) Private info for now !!,) Private info for now !!,private info,private info,[],{},{},0,0,[],,[],0.0
17,2021-03-09,Tue Mar 09 22:59:51 +0000 2021,1369422711919939592,DADDYL0UIST,minor,Not Geo-tagged,b'so what i\xe2\x80\x99ve gathered from this very messy experience is please don\xe2\x80\x99t leak someone\xe2\x80\x99s private info if they trust you with it.',so what ive gathered from this very messy experience is please dont leak someones private info if they trust you with it.,so what i ve gathered from this very messy experience is please don t leak someone s private info if they trust you with it.,gathered messy experience please leak someone private info trust,gather messy experience please leak someone private info trust,[],{},{},3,11,[],,[],0.1045
3,2021-03-09,Tue Mar 09 23:42:33 +0000 2021,1369433454425817097,palembang_real,,Not Geo-tagged,b'Ready slot \n-Booking private\n-vcs\n-massage\nInfo lebih lanjut Dm\xf0\x9f\x92\x8c/ https://t.co/t5W3elCMVK\n\n#Bispakpalembang\n#openbopalembang #availpalembang #bopalembang\n#lendirpalembang #bisyarpalembang #vcsbugil\n#sangeberat #RealAccount #vcscolmek #vcsberbayar #vcscroot #vcsyuk \n#vcs https://t.co/V7aZZNEOAE',Ready slot -Booking private -vcs -massage Info lebih lanjut Dm$EMOJI$/ $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Ready slot -Booking private -vcs -massage Info lebih lanjut Dm /,ready slot booking private vcs massage info lebih lanjut dm,ready slot book private vcs massage info lebih lanjut dm,[],{},{},1,0,"['Bispakpalembang', 'openbopalembang', 'availpalembang', 'bopalembang', 'lendirpalembang', 'bisyarpalembang', 'vcsbugil', 'sangeberat', 'RealAccount', 'vcscolmek', 'vcsberbayar', 'vcscroot', 'vcsyuk', 'vcs']",http://wa.me/+62814145715,[],0.3612
4,2021-03-09,Tue Mar 09 23:37:17 +0000 2021,1369432129348788232,Accountancytut1,,Not Geo-tagged,b'We provide private tutoring for aspiring accountants to achieve professional qualifications! Get in touch for further info.  #Accountancy #tutors https://t.co/fynlCuAyJR',We provide private tutoring for aspiring accountants to achieve professional qualifications! Get in touch for further info. $HASHTAG$ $HASHTAG$ $URL$,We provide private tutoring for aspiring accountants to achieve professional qualifications! Get in touch for further info.,we provide private tutoring aspiring accountants achieve professional qualifications get touch info,provide private tutoring aspire accountant achieve professional qualification get touch info,[],{},{},0,0,"['Accountancy', 'tutors']",,[],0.0
8,2021-03-09,Tue Mar 09 23:27:29 +0000 2021,1369429662863069191,BayArea4Bernie,"San Francisco, CA",Not Geo-tagged,"b'Normally we wouldn\xe2\x80\x99t advice giving personal information (particularly medical info) to a private company, but we\xe2\x80\x99re willing to give https://t.co/WrsaY6vTK5 a shot. Sign up is free for patients &amp; for providers. #GetVaccinated https://t.co/AJFjn2Qe61'","Normally we wouldnt advice giving personal information (particularly medical info) to a private company, but were willing to give $URL$ a shot. Sign up is free for patients &amp; for providers. $HASHTAG$ $URL$","Normally we wouldn t advice giving personal information (particularly medical info) to a private company, but we re willing to give a shot. Sign up is free for patients &amp; for providers.",normally advice giving personal information particularly medical info private company willing give shot sign free patients providers,normally advice give personal information particularly medical info private company willing give shot sign free patient provider,[],{},{},0,0,['GetVaccinated'],"http://HiDrB.com, https://twitter.com/nytimes/status/1369324667236999173",[],0.7311
6,2021-03-09,Tue Mar 09 23:33:59 +0000 2021,1369431299908374531,shimp_jr,,Not Geo-tagged,"b""@Activision @ATVIAssist @ATVI_AB \nIt's now been 38 days since I've been able to play Zombies private[Cold War] and I believe 31 days since you've asked me for my info to help 'fix' my issue; I've been ghosted completely and am completely unsatisfied with your company as a whole.""",$MENTION$ $MENTION$ $MENTION$ It's now been $NUMBER$ days since I've been able to play Zombies private[Cold War] and I believe $NUMBER$ days since you've asked me for my info to help 'fix' my issue; I've been ghosted completely and am completely unsatisfied with your company as a whole.,It's now been days since I've been able to play Zombies private[Cold War] and I believe days since you've asked me for my info to help 'fix' my issue; I've been ghosted completely and am completely unsatisfied with your company as a whole.,it days since able play zombies private cold war believe days since asked info help fix issue ghosted completely completely unsatisfied company whole,day since able play zombie private cold war believe day since ask info help fix issue ghost completely completely unsatisfied company whole,[],{},{},0,0,[],,"['Activision', 'Activision Support', 'Activision Blizzard']",-0.4201
2,2021-03-09,Tue Mar 09 23:51:57 +0000 2021,1369435822697705474,oldenoughtosay,"London, England",Not Geo-tagged,"b'HEY are you in the UK and queer and not out to your household? you can request a private access census code to overwrite your data. nobody will know and you can record your info accurately, which is good for lots of reasons.\nhttps://t.co/otWHfJu5NJ'","HEY are you in the UK and queer and not out to your household? you can request a private access census code to overwrite your data. nobody will know and you can record your info accurately, which is good for lots of reasons. $URL$","HEY are you in the UK and queer and not out to your household? you can request a private access census code to overwrite your data. nobody will know and you can record your info accurately, which is good for lots of reasons.",hey uk queer household request private access census code overwrite data nobody know record info accurately good lots reasons,hey uk queer household request private access census code overwrite data nobody know record info accurately good lot reason,[],{},{},107,94,[],https://census.gov.uk/en/request/access-code/individual/,[],0.4404
