s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
13,2021-03-16,Tue Mar 16 23:18:55 +0000 2021,1371964224050753541,revcjackson,Northeast Wisconsin,Not Geo-tagged,b'@jeremylatzke You should probably black out the private info tho and then repost.',$MENTION$ You should probably black out the private info tho and then repost.,You should probably black out the private info tho and then repost.,you probably black private info tho repost,probably black private info tho repost,[],{},{},0,0,[],,['Just Some Guy'],0.0
6,2021-03-16,Tue Mar 16 23:29:13 +0000 2021,1371966814452781062,Olivee95_,"Bandar Lampung, Lampung",Not Geo-tagged,b'Real ready #sexlampung\xf0\x9f\x98\x98\nInclude &amp; exclude private Info DM\xe2\x9c\x89\xef\xb8\x8f\n#availopenbolampung\n#expobolampung #openbolampung #wplampung\n#bokinglampung #expolampung #bolampung #Readyopenbolampung #availboanglelampung #rekomendedopenbolampung @masnalampung https://t.co/N2i6mEOXYL',Real ready $HASHTAG$$EMOJI$ Include &amp; exclude private Info DM$EMOJI$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $MENTION$ $URL$,Real ready Include &amp; exclude private Info DM,real ready include exclude private info dm,real ready include exclude private info dm,[],{},{},0,2,"['sexlampung', 'availopenbolampung', 'expobolampung', 'openbolampung', 'wplampung', 'bokinglampung', 'expolampung', 'bolampung', 'Readyopenbolampung', 'availboanglelampung', 'rekomendedopenbolampung']",,['Masna openbo Lampung'],0.1531
3,2021-03-16,Tue Mar 16 23:51:54 +0000 2021,1371972524741824516,novita_diiah,"Bogor, Jawa Barat",Not Geo-tagged,b'avail\nopen private bo\ninclude /exclude\xf0\x9f\x8f\xa2 slot terbatas say\ninfo DM or Wa 083166844202 \xf0\x9f\x93\xb2\n\n#angelsurabaya\n#opensurabaya\n#includesurabaya\n#excludesurabaya\n#bisyarsurabaya\n#bispaksurabaya\n#TrustedBooking\n#TrustedAngels\n#Recomended4BO\n#vcs\n#vcsreal\n#vcscolmek https://t.co/QQoK1lMMMi',avail open private bo include /exclude$EMOJI$ slot terbatas say info DM or Wa $NUMBER$ $EMOJI$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,avail open private bo include /exclude slot terbatas say info DM or Wa,avail open private include exclude slot terbatas say info dm wa,avail open private include exclude slot terbata say info dm wa,[],{},{},0,0,"['angelsurabaya', 'opensurabaya', 'includesurabaya', 'excludesurabaya', 'bisyarsurabaya', 'bispaksurabaya', 'TrustedBooking', 'TrustedAngels', 'Recomended4BO', 'vcs', 'vcsreal', 'vcscolmek']",,[],-0.2263
9,2021-03-16,Tue Mar 16 23:26:10 +0000 2021,1371966049613049857,palembang_real,Kota Palembang,Not Geo-tagged,b'Ready slot \n-Booking private\n-vcs\n-massage\nInfo lebih lanjut Dm\xf0\x9f\x92\x8c https://t.co/6eSGTkBu8x new wa\xf0\x9f\x91\x88\n\n#Bispakpalembang\n#openbopalembang #availpalembang #bopalembang\n#lendirpalembang #bisyarpalembang #vcsbugil\n#sangeberat #RealAccount #vcscolmek #vcsberbayar #vcscroot #vcsyuk \n#vcs https://t.co/VCM13FWAX7',Ready slot -Booking private -vcs -massage Info lebih lanjut Dm$EMOJI$ $URL$ new wa$EMOJI$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Ready slot -Booking private -vcs -massage Info lebih lanjut Dm new wa,ready slot booking private vcs massage info lebih lanjut dm new,ready slot book private vcs massage info lebih lanjut dm new,[],{},{},0,0,"['Bispakpalembang', 'openbopalembang', 'availpalembang', 'bopalembang', 'lendirpalembang', 'bisyarpalembang', 'vcsbugil', 'sangeberat', 'RealAccount', 'vcscolmek', 'vcsberbayar', 'vcscroot', 'vcsyuk', 'vcs']",http://wa.me/+6287771760835,[],0.3612
4,2021-03-16,Tue Mar 16 23:50:02 +0000 2021,1371972054040285187,vita_lina95,,Not Geo-tagged,b'avail\nopen private BO sensasi baru\nincld/excld\xf0\x9f\x8f\xa2\ninfo by DM\xf0\x9f\x93\xa9 or Wa \xf0\x9f\x93\xb2081258173540\n#bobandung\n#angelbandung\n#bispakbandung\n#bisyarbandung\n#availbandung\n#includebandung\n#excludebandung\n#TrustedAngels\n#TrustedBooking\n#Recomended4BO\n#vcs\n#vcsreal\n#vcscroot\n\nhttps://t.co/Id66ebJdQL',avail open private BO sensasi baru incld/excld$EMOJI$ info by DM$EMOJI$ or Wa $EMOJI$081258173540 $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,avail open private BO sensasi baru incld/excld info by DM or Wa 081258173540,avail open private bo sensasi baru incld excld info dm wa,avail open private bo sensasi baru incld excld info dm wa,[],{},{},0,0,"['bobandung', 'angelbandung', 'bispakbandung', 'bisyarbandung', 'availbandung', 'includebandung', 'excludebandung', 'TrustedAngels', 'TrustedBooking', 'Recomended4BO', 'vcs', 'vcsreal', 'vcscroot']",,[],0.0
1,2021-03-16,Tue Mar 16 23:53:56 +0000 2021,1371973035700449282,Yb1962YvonneYc,"Colorado Springs, CO",Not Geo-tagged,b'@MSNBC Really... Shes blaming the military for not correcting a guy giving deadly info to the masses!\nDid she do it in private? Fk no she played the game for months.',$MENTION$ Really... Shes blaming the military for not correcting a guy giving deadly info to the masses! Did she do it in private? Fk no she played the game for months.,Really.. Shes blaming the military for not correcting a guy giving deadly info to the masses! Did she do it in private? Fk no she played the game for months.,really shes blaming military correcting guy giving deadly info masses did private fk played game months,really s blame military correct guy give deadly info masse do private fk play game month,[],{},{},0,1,[],,['MSNBC'],-0.6815
2,2021-03-16,Tue Mar 16 23:53:02 +0000 2021,1371972808327229442,DeLaineInLA,"Los Angeles (South Bay, LAX)",Not Geo-tagged,"b""If I had $1 for every time a guy said he had screening info but wanted to keep it private, I'd be able to retire.""","If I had $1 for every time a guy said he had screening info but wanted to keep it private, I'd be able to retire.","If I had $1 for every time a guy said he had screening info but wanted to keep it private, I'd be able to retire.",if every time guy said screening info wanted keep private able retire,if every time guy say screen info want keep private able retire,[],{},{},1,18,[],,[],0.0
36,2021-03-16,Tue Mar 16 22:06:56 +0000 2021,1371946110462402564,OffTheChartMWR,The '80s,Not Geo-tagged,b'Extra bonus gigs background info via @Simon_Tyers: https://t.co/lsgzZWsegY\n#OffTheChart #MadWaspRadio',Extra bonus gigs background info via $MENTION$: $URL$ $HASHTAG$ $HASHTAG$,Extra bonus gigs background info via,extra bonus gigs background info via,extra bonus gigs background info via,[],{},{},1,4,"['OffTheChart', 'MadWaspRadio']",https://www.vice.com/en/article/dygk5w/throbbing-gristle-oundle-private-school-show,['Simon Tyers'],0.5423
11,2021-03-16,Tue Mar 16 23:21:13 +0000 2021,1371964804324339714,RavinderKITaylo,,Not Geo-tagged,"b""@piersmorgan Obviously doesn't really want a private life then if now passing all her info via her friends as mouthpieces!""",$MENTION$ Obviously doesn't really want a private life then if now passing all her info via her friends as mouthpieces!,Obviously does not really want a private life then if now passing all her info via her friends as mouthpieces!,obviously really want private life passing info via friends mouthpieces,obviously really want private life pass info via friend mouthpiece,[],{},{},1,2,[],,['Piers Morgan'],0.4503
14,2021-03-16,Tue Mar 16 23:13:28 +0000 2021,1371962853603868676,KvassResidue,,Not Geo-tagged,"b'@mistahbuhau @nostradummarse He owns a ""private investigation company"" and yet does nothing but posture. I think this has actually removed more info from my head than put in.'","$MENTION$ $MENTION$ He owns a ""private investigation company"" and yet does nothing but posture. I think this has actually removed more info from my head than put in.","He owns a ""private investigation company"" and yet does nothing but posture. I think this has actually removed more info from my head than put in.",he owns private investigation company yet nothing posture think actually removed info head put,own private investigation company yet nothing posture think actually remove info head put,[],{},{},0,1,[],,"[""Formerly Parler's Most Eligible Gay Bachelor"", 'Nostradummarse 🍀']",0.0
