s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
4,2021-01-21,Thu Jan 21 23:41:43 +0000 2021,1352401016323518466,fvckcommies,OSINT-land,Not Geo-tagged,b'Although the account is still up they did get a temp suspension so at least Twitter did something in response to her posting someones private info',Although the account is still up they did get a temp suspension so at least Twitter did something in response to her posting someones private info,Although the account is still up they did get a temp suspension so at least Twitter did something in response to her posting someones private info,although account still get temp suspension least twitter something response posting someones private info,although account still get temp suspension least twitt something response posting someone private info,[],{},{},0,3,[],,[],0.0
7,2021-01-21,Thu Jan 21 23:34:41 +0000 2021,1352399248298532864,LucaMaxwell,"Rochester, NY",Not Geo-tagged,b'@Sirles71_HSKR I will be there!!! For anyone going PLEASE private message me info for any (COVID safe of course) Bills related congregations',$MENTION$ I will be there!!! For anyone going PLEASE private message me info for any (COVID safe of course) Bills related congregations,I will be there!! For anyone going PLEASE private message me info for any (COVID safe of course) Bills related congregations,for anyone going please private message info covid safe course bills related congregations,for anyone go please private message info covid safe course bill related congregation,[],{},{},0,2,[],,['Jeremiah Sirles'],0.7592
18,2021-01-21,Thu Jan 21 22:51:44 +0000 2021,1352388436683010049,EngineersDay,"Atlanta, GA USA",Not Geo-tagged,b'[Job] Industrial Designer | Company: Barsys India Private Limited | Location: Delhi DL  India | #Delhi #Industrial #Engineering #Jobs | More info at  https://t.co/LFyY5rUtRv',[Job] Industrial Designer | Company: Barsys India Private Limited | Location: Delhi DL India | $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ | More info at $URL$,[Job] Industrial Designer | Company Barsys India Private Limited | Location Delhi DL India | | More info at,job industrial designer company barsys india private limited location delhi dl india more info,job industrial designer company barsys india private limited location delhi dl india more info,[],{},{},2,0,"['Delhi', 'Industrial', 'Engineering', 'Jobs']",https://g.drctry.biz/r/15hjQ,[],-0.2263
1,2021-01-21,Thu Jan 21 23:57:51 +0000 2021,1352405078880227328,pepboysauto,,Not Geo-tagged,b'@frankMO56 We apologize for the poor experience you had. Please send us your contact info and the details of your experience to pepsocial@pepboys.com or send us private message so that we can investigate further. Thank you.',$MENTION$ We apologize for the poor experience you had. Please send us your contact info and the details of your experience to pepsocial$MENTION$.com or send us private message so that we can investigate further. Thank you.,We apologize for the poor experience you had. Please send us your contact info and the details of your experience to pepsocial.com or send us private message so that we can investigate further. Thank you.,we apologize poor experience please send contact info details experience pepsocial com send private message investigate thank,apologize poor experience please send contact info detail experience pepsocial com send private message investigate thank,[],{},{},0,0,[],,['moe56'],0.2732
21,2021-01-21,Thu Jan 21 22:38:48 +0000 2021,1352385184109383680,CudaCoreRoo,My Desk Chair,Not Geo-tagged,"b""@ECalibear Just send me a private message and I'll give you my telegram info""",$MENTION$ Just send me a private message and I'll give you my telegram info,Just send me a private message and I'll give you my telegram info,just send private message give telegram info,just send private message give telegram info,[],{},{},0,1,[],,['EddieCaliburr'],0.0
3,2021-01-21,Thu Jan 21 23:43:24 +0000 2021,1352401440803794951,MeaCadwell,Wisconsin,Not Geo-tagged,"b""More info about Parler. Class action lawsuit. People are angry because their freedom of speech has been infringed upon. It's telling how much they don't know about freedom of speech and private companies.https://t.co/PPTG64bbQn""",More info about Parler. Class action lawsuit. People are angry because their freedom of speech has been infringed upon. It's telling how much they don't know about freedom of speech and private companies.$URL$,More info about Parler. Class action lawsuit. People are angry because their freedom of speech has been infringed upon. It's telling how much they do not know about freedom of speech and private companies.,more info parler class action lawsuit people angry freedom speech infringed upon it telling much know freedom speech private companies,more info parler class action lawsuit people angry freedom speech infringe upon tell much know freedom speech private company,[],{},{},0,0,[],https://topclassactions.com/lawsuit-settlements/consumer-products/mobile-apps/1003822-parler-app-users-file-class-action-against-amazon-web-services-over-suspension/?utm_source=ActiveCampaign&utm_medium=email&utm_content=Top+5+Stories+of+the+Week+%7C+January+21st&utm_campaign=Top+5+Stories+of+the+Week+%7C+January+21st+%28Consumer+Send%29&vgo_ee=%2Fha2cPFJgKxY2T9UpFwbT%2Blf2kpefM93Y5W5WqaFdQo%3D,[],-0.5216
15,2021-01-21,Thu Jan 21 23:06:02 +0000 2021,1352392037555953666,TrustArc,"San Francisco, CA",Not Geo-tagged,"b'Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition 24 Adopted: California Privacy Rights Act Will Come Into Force"" https://t.co/Nc9ePfxytf\n\n#CPRA #Prop24 #PrivacyAdvisory https://t.co/V4uStfUbwD'","Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition $NUMBER$ Adopted: California Privacy Rights Act Will Come Into Force"" $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition Adopted California Privacy Rights Act Will Come Into Force""",looking information cpra check trustarc privacy advisory california proposition adopted california privacy rights act will come into force,look information cpra check trustarc privacy advisory california proposition adopt california privacy rights act will come into force,[],{},{},0,0,"['CPRA', 'Prop24', 'PrivacyAdvisory']",https://bit.ly/33ZW0r3,[],0.0
12,2021-01-21,Thu Jan 21 23:09:39 +0000 2021,1352392948181295107,ATT,"Dallas, TX",Not Geo-tagged,"b""@ComicCrusaders This is not the experience we want you to have! Please know we're here to help. Do you mind sending us a private message with your account number and contact info, so we can further assist? Thanks! https://t.co/7m6RT3Hk4n""","$MENTION$ This is not the experience we want you to have! Please know we're here to help. Do you mind sending us a private message with your account number and contact info, so we can further assist? Thanks! $URL$","This is not the experience we want you to have! Please know we're here to help. Do you mind sending us a private message with your account number and contact info, so we can further assist? Thanks!",this experience want please know help do mind sending private message account number contact info assist thanks,this experience want please know help do mind send private message account number contact info assist thank,[],{},{},0,1,[],https://twitter.com/messages/compose?recipient_id=14620190,['Comic Crusaders™️'],0.8436
14,2021-01-21,Thu Jan 21 23:09:36 +0000 2021,1352392934046408705,marioabjr,,Not Geo-tagged,"b'@suntosteph @SATXPolice Private info, hope you like jail'","$MENTION$ $MENTION$ Private info, hope you like jail","Private info, hope you like jail",private info hope like jail,private info hope like jail,[],{},{},0,0,[],,"['she \U0001fa84', 'San Antonio PD']",0.6597
5,2021-01-21,Thu Jan 21 23:40:59 +0000 2021,1352400832134864911,KidzRUs2010,Swinton Irlam Media Monton,Not Geo-tagged,b'How\xe2\x80\x99s your day been? \xe2\x98\x83\xef\xb8\x8f\xf0\x9f\xa7\x8b\n\xf0\x9f\x93\x9e Natalie 0161 794 0128\n\xf0\x9f\x93\xa9 DM for more info \n\xf0\x9f\x92\xbb Natalie@kidzrusnursery.co.uk @ Kidzrus Private Day Nurseries https://t.co/aptbbwQQBb',Hows your day been? $EMOJI$ $EMOJI$ Natalie $NUMBER$ $NUMBER$ $NUMBER$ $EMOJI$ DM for more info $EMOJI$ Natalie$MENTION$.co.uk $MENTION$ Kidzrus Private Day Nurseries $URL$,How s your day been? Natalie DM for more info Natalie.co.uk Kidzrus Private Day Nurseries,how day natalie dm info natalie uk kidzrus private day nurseries,how day natalie dm info natalie uk kidzrus private day nursery,[],{},{},0,0,[],https://www.instagram.com/p/CKU2jmqnnXd/?igshid=ljrxt6atvee3,[],0.0
9,2021-01-21,Thu Jan 21 23:24:22 +0000 2021,1352396650610896898,heartofprivacy,My views are solely mine.,Not Geo-tagged,"b'Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition 24 Adopted: California Privacy Rights Act Will Come Into Force"" https://t.co/EjHe1XWn5V\n\n#CPRA #Prop24 #PrivacyAdvisory https://t.co/EnQjHPEkYy'","Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition $NUMBER$ Adopted: California Privacy Rights Act Will Come Into Force"" $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition Adopted California Privacy Rights Act Will Come Into Force""",looking information cpra check trustarc privacy advisory california proposition adopted california privacy rights act will come into force,look information cpra check trustarc privacy advisory california proposition adopt california privacy rights act will come into force,[],{},{},0,0,"['CPRA', 'Prop24', 'PrivacyAdvisory']",https://bit.ly/33ZW0r3,[],0.0
25,2021-01-21,Thu Jan 21 22:26:09 +0000 2021,1352382001156907012,LoadedSquirrel,"NY, USA",Not Geo-tagged,"b""If you like the local food supply Support Local 202. - I understand these are office numbers and we are not Doxxing anyone's private info. https://t.co/jth5mUt5TP""",If you like the local food supply Support Local $NUMBER$. - I understand these are office numbers and we are not Doxxing anyone's private info. $URL$,If you like the local food supply Support Local . - I understand these are office numbers and we are not Doxxing anyone's private info.,if like local food supply support local understand office numbers doxxing anyone private info,if like local food supply support local understand office number doxxe anyone private info,[],{},{},0,0,[],https://twitter.com/SethGoldstein13/status/1352110157388537858,[],0.6369
31,2021-01-21,Thu Jan 21 21:57:25 +0000 2021,1352374771019886596,ira93352566,United States,Not Geo-tagged,b'But. Butt ... They said all the pardon info was private ?\nHelp... https://t.co/npDd8W7Rua',But. Butt ... They said all the pardon info was private ? Help... $URL$,But. Butt .. They said all the pardon info was private ? Help..,but butt they said pardon info private help,but butt say pardon info private help,[],{},{},0,1,[],https://twitter.com/lareena_taylor/status/1351945509783568385,[],0.7579
13,2021-01-21,Thu Jan 21 23:09:39 +0000 2021,1352392946444693504,AustinJenkinsN3,"Olympia, Washington",Not Geo-tagged,b'Here is latest info on #Covid19 vaccines. @WADeptHealth says the number administered may in fact be higher. Gov has given providers until Sunday to use all vaccine doses on hand. Background here: https://t.co/IQbQ4FRWFS https://t.co/wie4ZoN3d2',Here is latest info on $HASHTAG$ vaccines. $MENTION$ says the number administered may in fact be higher. Gov has given providers until Sunday to use all vaccine doses on hand. Background here: $URL$ $URL$,Here is latest info on vaccines. says the number administered may in fact be higher. Gov has given providers until Sunday to use all vaccine doses on hand. Background here,here latest info vaccines says number administered may fact higher gov given providers sunday use vaccine doses hand background,here late info vaccine say number administer may fact high gov give provider sunday use vaccine dose hand background,[],{},{},8,6,['Covid19'],https://www.nwnewsnetwork.org/post/national-guard-and-private-companies-starbucks-microsoft-help-speed-vaccinations-wa,['WA Dept. of Health'],0.5423
55,2021-01-21,Thu Jan 21 20:43:31 +0000 2021,1352356171844300801,LilyTheClownie,(19),Not Geo-tagged,b'@farbtron \xf0\x9f\x98\xb3 this is private info how did you know',$MENTION$ $EMOJI$ this is private info how did you know,this is private info how did you know,private info know,private info know,[],{},{},0,1,[],,['farb 💫COMMS ALWAYS OPEN💫Vtuber'],0.0
45,2021-01-21,Thu Jan 21 21:05:44 +0000 2021,1352361761488465932,whitenoiseIive,minor | she/her | sjc,Not Geo-tagged,b'@spideyarvinr people were sending around a link and putting in like fake info to get into a private cherry screening \xf0\x9f\xa7\x8d\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',$MENTION$ people were sending around a link and putting in like fake info to get into a private cherry screening $EMOJI$,people were sending around a link and putting in like fake info to get into a private cherry screening,people sending around link putting like fake info get private cherry screening,people send around link put like fake info get private cherry screening,[],{},{},0,1,[],,['ahava 🍒'],-0.1531
