s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
11,2021-03-01,Mon Mar 01 23:13:49 +0000 2021,1366527124195041280,L0VEHAJ1ME,any pronouns || minor,Not Geo-tagged,"b'@J1NJUH4 because that private info,,,'","$MENTION$ because that private info,,,","because that private info,,",private info,private info,[],{},{},0,0,[],,['ً'],0.0
25,2021-03-01,Mon Mar 01 22:08:21 +0000 2021,1366510646460825603,Lebo_Mamosia,South Africa,Not Geo-tagged,b'@motlaleexcel Yes you can. The private info \xf0\x9f\x98\xa8 eish. Askies but play around outlook i just forgot how to do jt',$MENTION$ Yes you can. The private info $EMOJI$ eish. Askies but play around outlook i just forgot how to do jt,Yes you can. The private info eish. Askies but play around outlook i just forgot how to do jt,yes the private info eish askies play around outlook forgot,yes the private info eish askie play around outlook forget,[],{},{},0,1,[],,['Sensible Nonsonso'],0.743
8,2021-03-01,Mon Mar 01 23:23:38 +0000 2021,1366529591351812096,BonnyBrazil,"Little Oklahoma, Pt Angeles Wa",Not Geo-tagged,"b""And then they will hopefully realize that LGBTQ are great as parents like any other parent. Now hoping they dont use the info to harm them. That's information and should be private.""",And then they will hopefully realize that LGBTQ are great as parents like any other parent. Now hoping they dont use the info to harm them. That's information and should be private.,And then they will hopefully realize that LGBTQ are great as parents like any other parent. Now hoping they dont use the info to harm them. That's information and should be private.,and hopefully realize lgbtq great parents like parent now hoping dont use info harm that information private,and hopefully realize lgbtq great parent like parent now hope do not use info harm that information private,[],{},{},0,0,[],,[],0.8225
15,2021-03-01,Mon Mar 01 22:50:19 +0000 2021,1366521208259244037,squirrelyleechy,"Scotland, United Kingdom",Not Geo-tagged,"b""@calling_cardd Essentially she's apologized and is trying to make peace with Egg in private, she hasn't provided any evidence because that would be sharing info from a locked account and she doesn't want to breach anyones privacy""","$MENTION$ Essentially she's apologized and is trying to make peace with Egg in private, she hasn't provided any evidence because that would be sharing info from a locked account and she doesn't want to breach anyones privacy","Essentially she's apologized and is trying to make peace with Egg in private, she has not provided any evidence because that would be sharing info from a locked account and she does not want to breach anyones privacy",essentially apologized trying make peace egg private provided evidence would sharing info locked account want breach anyones privacy,essentially apologize try make peace egg private provide evidence would share info lock account want breach anyone privacy,[],{},{},0,0,[],,['ceo of pole-chan @ 🏳️\u200d🌈eon🏳️\u200d🌈'],0.8115
2,2021-03-01,Mon Mar 01 23:57:28 +0000 2021,1366538106036436992,WiseLionMan,"Saint Louis, MO",Not Geo-tagged,b'@jayohday It\xe2\x80\x99s really should just all be online so anyone can look it up anytime they need to without any hassle. It\xe2\x80\x99s public info - this is not a private company where salaries are secret.',$MENTION$ Its really should just all be online so anyone can look it up anytime they need to without any hassle. Its public info - this is not a private company where salaries are secret.,It s really should just all be online so anyone can look it up anytime they need to without any hassle. It s public info - this is not a private company where salaries are secret.,it really online anyone look anytime need without hassle it public info private company salaries secret,really online anyone look anytime need without hassle public info private company salary secret,[],{},{},0,2,[],,"[""Janelle O'Dea""]",0.0
1,2021-03-01,Mon Mar 01 23:59:35 +0000 2021,1366538639765868544,ktzeebra,"San Francisco, CA",Not Geo-tagged,b'starting a side hustle where I completely rid your ex from your life and block him on things you didn\xe2\x80\x99t know you could block people on h would have to hire a private investigator to (not) find you dm for more info',starting a side hustle where I completely rid your ex from your life and block him on things you didnt know you could block people on h would have to hire a private investigator to (not) find you dm for more info,starting a side hustle where I completely rid your ex from your life and block him on things you didn t know you could block people on h would have to hire a private investigator to (not) find you dm for more info,starting side hustle completely rid life block things know could block people would hire private investigator find info,start side hustle completely rid life block thing know could block people would hire private investigator find info,[],{},{},0,3,[],,[],-0.7003
4,2021-03-01,Mon Mar 01 23:42:39 +0000 2021,1366534378915037189,SiljaJATalvi,"Helsinki, Finland",Not Geo-tagged,b'If I may just add a piece if wisdom in these #masssurveillance days ... Never give anyone on soc media any info on private plans or private deets about your life. #privacy is our precious and rapidly eroding right. https://t.co/HkLhWxsiwQ',If I may just add a piece if wisdom in these $HASHTAG$ days ... Never give anyone on soc media any info on private plans or private deets about your life. $HASHTAG$ is our precious and rapidly eroding right. $URL$,If I may just add a piece if wisdom in these days .. Never give anyone on soc media any info on private plans or private deets about your life. is our precious and rapidly eroding right.,if may add piece wisdom days never give anyone soc media info private plans private deets life precious rapidly eroding right,if may add piece wisdom day never give anyone soc medium info private plan private deet life precious rapidly erode right,[],{},{},0,1,"['masssurveillance', 'privacy']",https://twitter.com/sdrury20/status/1366253379400331264,[],0.7964
5,2021-03-01,Mon Mar 01 23:42:28 +0000 2021,1366534332433620995,NaturaNightFall,,Not Geo-tagged,b'A guy legit just found my cousin on social media so he could ask her about my private info and when she refused to give him my # or snapchat he blocked her\n \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\n\nMen really do be having JUST the AUDACITY going on for them\n\n#Men https://t.co/xBBLVd3Zck',A guy legit just found my cousin on social media so he could ask her about my private info and when she refused to give him my $HASHTAG$ or snapchat he blocked her $EMOJI$$EMOJI$$EMOJI$ Men really do be having JUST the AUDACITY going on for them $HASHTAG$ $URL$,A guy legit just found my cousin on social media so he could ask her about my private info and when she refused to give him my or snapchat he blocked her Men really do be having JUST the AUDACITY going on for them, guy legit found cousin social media could ask private info refused give snapchat blocked men really just audacity going,  guy legit find cousin social medium could ask private info refuse give snapchat block man really just audacity go,[],{},{},0,1,['Men'],,[],-0.5106
17,2021-03-01,Mon Mar 01 22:35:49 +0000 2021,1366517560099930116,antifa_ne,,Not Geo-tagged,b'Data breach at @getongab including private info. lmao. \nhttps://t.co/8oYAnNxdet',Data breach at $MENTION$ including private info. lmao. $URL$,Data breach at including private info. lmao.,data breach including private info lmao,data breach include private info lmao,[],{},{},1,2,[],https://www.wired.com/story/gab-hack-data-breach-ddosecrets,['Gab.com'],0.5994
3,2021-03-01,Mon Mar 01 23:56:33 +0000 2021,1366537875777486848,SYND0S,READ PINNED BEFORE INTERACTING,Not Geo-tagged,"b""3.) Please, never ask me for personal info. I'm here to make friends and write, that is it. I'm uninterested in sharing private information.\n\n4.) R*cists, anti-lgbt, etc. is NOT welcome. I will NEVER hesitate to teach your r*cist bitch ass a damn lesson if I have to.\n\n5.) Mun (+)""","$NUMBER$.) Please, never ask me for personal info. I'm here to make friends and write, that is it. I'm uninterested in sharing private information. $NUMBER$.) R*cists, anti-lgbt, etc. is NOT welcome. I will NEVER hesitate to teach your r*cist bitch ass a damn lesson if I have to. $NUMBER$.) Mun (+)",".) Please, never ask me for personal info. I'm here to make friends and write, that is it. I'm uninterested in sharing private information. .) R*cists, anti-lgbt, etc. is NOT welcome. I will NEVER hesitate to teach your r*cist bitch ass a damn lesson if I have to. .) Mun (+)",please never ask personal info make friends write uninterested sharing private information cists anti lgbt etc not welcome never hesitate teach cist bitch ass damn lesson mun,please never ask personal info make friend write uninterested share private information cist anti lgbt etc not welcome never hesitate teach cist bitch ass damn lesson mun,[],{},{},0,0,[],,[],-0.5371
