s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
14,2021-01-24,Sun Jan 24 22:52:41 +0000 2021,1353475842396053506,CassandraCmplex,,Not Geo-tagged,b'@brightstrangely @acidburn2k20 @Vicky_U_witch @VernMachil @hwashington22 @unwitod @MingeTMerciless @RadFemme74 @AugustaAndarta @forevershallon @TRAExecutive @gaysVSgender @WinterCoasts @girlinthehole @DecadenceKai @ZeDingo @DragonCobolt @CranBoonitz @the_nerd_skull @HugoThePinkCat @NAllison89 @IamCassieCurtis @CultOfTheHyena @Gnollbard @bambii_booo @Missy_Andry @BtTreacle @GuySmil31904903 @Isabel86652498 @ruprekt79 @RohanTheMajesty @bluberrysoda @NPutzo @feral_feminist @exokingkai @Danvers07943910 @SpiritOfEna @dontshamewomen @xFortune @transperbole @PunkiDaisyl6 @BiologicalQueen @DuncanHenry78 @intersexfacts @YourFavYTPerso1 @DPfft @CarolineTart @4ndreaCD @MelkorishFae @Jezq7 I do not agree with sharing info from private conversations. No one has done that to Lauren in this thread.',$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ I do not agree with sharing info from private conversations. No one has done that to Lauren in this thread.,I do not agree with sharing info from private conversations. No one has done that to Lauren in this thread.,agree sharing info private conversations no one done lauren thread,agree share info private conversation no one do lauren thread,[],{},{},0,4,[],,"['bright strangely', '☠️Rebel (tru)Scum☠️', 'Witchy is a difficult woman🛑 👻💀', 'Vern McElhinney \U0001f7e5', 'Henry ""Pedro"" Washington', 'Ultracrepidarian', 'Minge The Merciless', 'Lauren Pleska 🏳️\u200d🌈', 'Dea Augusta Andarta 🛑', 'Shallon', 'Trans Revolutionary Anarchist', 'Gays Against Gender (G.A.G.) 🏳️\u200d🌈', '🏳️\u200d🌈🏳️\u200d⚧️ Winter (tw alcohol for blacklisters)', 'Michelle \U0001f7e5', 'KaiDecadence', 'Jenna Wiseford', 'Dragon Cobolt [Commissions Open! DM For Details!]', 'DB Pooper', 'The Nerdskull', '🐱 That pink cat 🐱', 'NAlisonisVeryTired', '𝙎𝙚𝙣𝙨𝙞𝙗𝙡𝙚 𝘾𝙖𝙨®', 'Nox/Enkidu 👑', 'Gnollbard', 'Princess Bambi', 'Missy', '𝕊𝕥𝕒𝕣𝕝𝕚𝕘𝕙𝕥®', 'Guy Smiley', 'Isabel', 'Carl Gardner', 'Rohan Kelly 🏳️\u200d🌈⚔', 'commie cervine 🌹', 'Nyah Putzo \U0001f7e5#IStandwithKathleenStock & JKR', 'The Feral Feminist \U0001f7e5 ♀️ 🇺🇸', 'TheHeretic', 'Ms. D', 'Aɳɳιҽ 🕷️🕸️', '🤦🏼\u200d♀️', 'Fortune', 'transperbolx', '🐾Sherie🐾', 'Trans Goddess👑 (Sarah M.) - The Queen of Sex💅🏻', 'Duncan', 'Intersex Facts', 'callum1712 🇮🇪🌈', 'Sandy', 'Caroline Tart', '4udio 4ndrea 🌈💜', 'Malefica Fay Illudens', 'Jez']",-0.685
6,2021-01-24,Sun Jan 24 23:39:07 +0000 2021,1353487526200274945,BrokeandBougi3,The Nations Capitol,Not Geo-tagged,b'Not only is ads an issue but a paid subscription service when the white users are actively creating private rooms because they want to continue to gate-keep info. That algorithm is bullshit and yes it segregated no matter how much they deny it.',Not only is ads an issue but a paid subscription service when the white users are actively creating private rooms because they want to continue to gate-keep info. That algorithm is bullshit and yes it segregated no matter how much they deny it.,Not only is ads an issue but a paid subscription service when the white users are actively creating private rooms because they want to continue to gate-keep info. That algorithm is bullshit and yes it segregated no matter how much they deny it.,not ads issue paid subscription service white users actively creating private rooms want continue gate keep info that algorithm bullshit yes segregated matter much deny,not ad issue pay subscription service white user actively create private room want continue gate keep info that algorithm bullshit yes segregated matter much deny,[],{},{},0,1,[],,[],0.0872
13,2021-01-24,Sun Jan 24 22:55:02 +0000 2021,1353476431477678086,LifewMia,,Not Geo-tagged,b'I\xe2\x80\x99m so private .. I\xe2\x80\x99ll start typing a status then delete it halfway thru because I feel like I\xe2\x80\x99m giving y\xe2\x80\x99all too much info \xf0\x9f\x98\xad',Im so private .. Ill start typing a status then delete it halfway thru because I feel like Im giving yall too much info $EMOJI$,I m so private .. I ll start typing a status then delete it halfway thru because I feel like I m giving y all too much info,private start typing status delete halfway thru feel like giving much info,private start type status delete halfway thru feel like give much info,[],{},{},0,0,[],,[],0.5994
19,2021-01-24,Sun Jan 24 22:30:45 +0000 2021,1353470321312092160,corpses_angel,she / her • 22,Not Geo-tagged,b'y\xe2\x80\x99all remember when riyah was openly bragging about having unannounced inside information about corpse and proceeded to share that private info in a series of asterisk coded tweets... cause i do',yall remember when riyah was openly bragging about having unannounced inside information about corpse and proceeded to share that private info in a series of asterisk coded tweets... cause i do,y all remember when riyah was openly bragging about having unannounced inside information about corpse and proceeded to share that private info in a series of asterisk coded tweets.. cause i do,remember riyah openly bragging unannounced inside information corpse proceeded share private info series asterisk coded tweets cause,remember riyah openly brag unannounced inside information corpse proceed share private info series asterisk code tweet cause,[],{},{},43,393,[],,[],-0.3612
9,2021-01-24,Sun Jan 24 23:19:29 +0000 2021,1353482585003974657,farish82,instagram.com/farish0903,"Petaling Jaya, Selangor, MY","b'As to date, only AIA will cover the private hospitals bill PLUS RM200/day hospitalization allowance due to COVID-19 Pandemic!\nGlad to be a part of AIA BIG FAMILY\n0123251849 - for more info @ Shah Alam, Malaysia https://t.co/dwQCXJVJRq'","As to date, only AIA will cover the private hospitals bill PLUS RM200/day hospitalization allowance due to COVID-19 Pandemic! Glad to be a part of AIA BIG FAMILY $NUMBER$ - for more info $MENTION$ Shah Alam, Malaysia $URL$","As to date, only AIA will cover the private hospitals bill PLUS RM200/day hospitalization allowance due to COVID-19 Pandemic! Glad to be a part of AIA BIG FAMILY - for more info Shah Alam, Malaysia",as date aia cover private hospitals bill plus rm day hospitalization allowance due covid pandemic glad part aia big family info shah alam malaysia,as date aia cover private hospital bill plus rm day hospitalization allowance due covid pandemic glad part aia big family info shah alam malaysia,[],{},{},0,0,[],https://www.instagram.com/p/CKciev_Hods/?igshid=1smsrbfs8zjf8,[],0.5093
35,2021-01-24,Sun Jan 24 21:13:07 +0000 2021,1353450782650150917,ENHYPENGLOBAL,,Not Geo-tagged,b'[INFO] 210124 \xe2\x80\x94 Engenes report this account for using homophobic slurs against the boys and for insulting them\n\n(they\xe2\x80\x99re currently private you can still report) \n\n@/fuckbiinks https://t.co/sRgS3Hus1r',[INFO] $NUMBER$ Engenes report this account for using homophobic slurs against the boys and for insulting them (theyre currently private you can still report) $MENTION$/fuckbiinks $URL$,[INFO] Engenes report this account for using homophobic slurs against the boys and for insulting them (they re currently private you can still report) /fuckbiinks,info engenes report account using homophobic slurs boys insulting currently private still report fuckbiinks,info engene report account use homophobic slur boy insult currently private still report fuckbiink,[],{},{},263,610,[],,[],-0.4939
39,2021-01-24,Sun Jan 24 21:02:42 +0000 2021,1353448164204834822,bbbubblubu,,Not Geo-tagged,b'\xe2\x9c\x85 PayPal\n#EXO\xc2\xa0\xc2\xa0\xc2\xa0#BAEKHYUN\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\n- Number/kkt\n- Family Contact\n- Email\n- Carplate\n- Address\n- Passport\n- Private IG\n- Dating info.\n#\xec\xb0\xac\xec\x97\xb4\xc2\xa0#\xec\x84\xb8\xed\x9b\x88\xc2\xa0#\xeb\xb0\xb1\xed\x98\x84\xc2\xa0#\xec\xa2\x85\xeb\x8c\x80 #\xec\xb2\xb8 #\xec\xb9\xb4\xec\x9d\xb4 #\xec\x97\x91\xec\x86\x8c #\xec\x8b\x9c\xec\x9a\xb0\xeb\xaf\xbc #\xea\xb9\x80\xec\xa4\x80\xeb\xa9\xb4 #\xec\x88\x98\xed\x98\xb8 #sasaeng #sasaengs #exosasaeng #sasaengexo #sasaengleaks #sasaengleak',$EMOJI$ PayPal $HASHTAG$$HASHTAG$ - Number/kkt - Family Contact - Email - Carplate - Address - Passport - Private IG - Dating info. $HASHTAG$$HASHTAG$$HASHTAG$$HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,PayPal - Number/kkt - Family Contact - Email - Carplate - Address - Passport - Private IG - Dating info.,paypal number kkt family contact email carplate address passport private ig dating info,paypal number kkt family contact email carplate address passport private ig date info,[],{},{},0,0,"['EXO', 'BAEKHYUN', '찬열', '세훈', '백현', '종대', '첸', '카이', '엑소', '시우민', '김준면', '수호', 'sasaeng', 'sasaengs', 'exosasaeng', 'sasaengexo', 'sasaengleaks', 'sasaengleak']",,[],0.0
20,2021-01-24,Sun Jan 24 22:29:06 +0000 2021,1353469903961952259,ProfHsieh,"SoCal, Tongva Native Land",Not Geo-tagged,"b'A small, gentle reminder &amp; a large debt of gratitude. There was a very brief Zoom bombing at the end of my talk today &amp; I saw a tweet w/ the Zoom info shared publicly. More for all the others in the room than for myself, remember to keep Zoom info private for justice events 1/'","A small, gentle reminder &amp; a large debt of gratitude. There was a very brief Zoom bombing at the end of my talk today &amp; I saw a tweet w/ the Zoom info shared publicly. More for all the others in the room than for myself, remember to keep Zoom info private for justice events $NUMBER$/","A small, gentle reminder &amp; a large debt of gratitude. There was a very brief Zoom bombing at the end of my talk today &amp; I saw a tweet w/ the Zoom info shared publicly. More for all the others in the room than for myself, remember to keep Zoom info private for justice events /", small gentle reminder large debt gratitude there brief zoom bombing end talk today saw tweet zoom info shared publicly more others room remember keep zoom info private justice events,  small gentle reminder large debt gratitude there brief zoom bombing end talk today see tweet zoom info share publicly more other room remember keep zoom info private justice event,[],{},{},3,80,[],,[],0.8591
25,2021-01-24,Sun Jan 24 22:02:46 +0000 2021,1353463280728109056,alienbot123,,Not Geo-tagged,"b'One structure that could be useful is public info of methods (insights, strategies) &amp; private info of structures applied to methods (combinations of strategies to assemble a product) - investors can evaluate company potential by method usage implementing previous products'","One structure that could be useful is public info of methods (insights, strategies) &amp; private info of structures applied to methods (combinations of strategies to assemble a product) - investors can evaluate company potential by method usage implementing previous products","One structure that could be useful is public info of methods (insights, strategies) &amp; private info of structures applied to methods (combinations of strategies to assemble a product) - investors can evaluate company potential by method usage implementing previous products",one structure could useful public info methods insights strategies private info structures applied methods combinations strategies assemble product investors evaluate company potential method usage implementing previous products,one structure could useful public info method insight strategy private info structure apply method combination strategy assemble product investor evaluate company potential method usage implement previous product,[],{},{},0,1,[],,[],0.4404
40,2021-01-24,Sun Jan 24 21:02:35 +0000 2021,1353448132240044033,bbbubblubu,,Not Geo-tagged,b'\xe2\x9c\x85 PayPal\n#EXO\xc2\xa0\xc2\xa0\xc2\xa0#CHANYEOL\xc2\xa0\xc2\xa0\n- Number/kkt\n- Family Contact \n- Email\n- Carplate\n- Address/Studio\n- Passport \n- Private FB/Twitter/IG\n- Dating info.\n#\xec\xb0\xac\xec\x97\xb4\xc2\xa0#\xec\x84\xb8\xed\x9b\x88\xc2\xa0#\xeb\xb0\xb1\xed\x98\x84\xc2\xa0#\xec\xa2\x85\xeb\x8c\x80 #\xec\xb2\xb8 #\xec\xb9\xb4\xec\x9d\xb4 #\xec\x97\x91\xec\x86\x8c #\xec\x8b\x9c\xec\x9a\xb0\xeb\xaf\xbc #\xea\xb9\x80\xec\xa4\x80\xeb\xa9\xb4 #\xec\x88\x98\xed\x98\xb8 #sasaeng #sasaengs #exosasaeng #sasaengexo #sasaengleaks #sasaengleak',$EMOJI$ PayPal $HASHTAG$$HASHTAG$ - Number/kkt - Family Contact - Email - Carplate - Address/Studio - Passport - Private FB/Twitter/IG - Dating info. $HASHTAG$$HASHTAG$$HASHTAG$$HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,PayPal - Number/kkt - Family Contact - Email - Carplate - Address/Studio - Passport - Private FB/Twitter/IG - Dating info.,paypal number kkt family contact email carplate address studio passport private fb twitter ig dating info,paypal number kkt family contact email carplate address studio passport private fb twitter ig date info,[],{},{},0,0,"['EXO', 'CHANYEOL', '찬열', '세훈', '백현', '종대', '첸', '카이', '엑소', '시우민', '김준면', '수호', 'sasaeng', 'sasaengs', 'exosasaeng', 'sasaengexo', 'sasaengleaks', 'sasaengleak']",,[],0.0
46,2021-01-24,Sun Jan 24 20:38:57 +0000 2021,1353442184511578113,fakito__,Buenos Aires,Not Geo-tagged,b'I still got 2 more auctions up on @SuperRare !\n\nDM for info or if interested in a private deal.\n\nhttps://t.co/teGcTIkPMr',I still got $NUMBER$ more auctions up on $MENTION$ ! DM for info or if interested in a private deal. $URL$,I still got more auctions up on ! DM for info or if interested in a private deal.,still got auctions dm info interested private deal,still get auction dm info interested private deal,[],{},{},0,4,[],http://SuperRare.co/fakito,['SuperRare 💎'],0.4574
5,2021-01-24,Sun Jan 24 23:42:01 +0000 2021,1353488254226591745,Chromakaze,"Ô CANADA! TERRE DE NOS AÏEUX,",Not Geo-tagged,"b""Take some fucking responsibility for once, fucking hell. Admit you fucked up and you're re-doing the giveaway or something. Use giftcards or use VPNs if there's some regional bullshit. It's NOT hard.\n\nIf none of that works, then don't do it period. Don't risk private info ever.""","Take some fucking responsibility for once, fucking hell. Admit you fucked up and you're re-doing the giveaway or something. Use giftcards or use VPNs if there's some regional bullshit. It's NOT hard. If none of that works, then don't do it period. Don't risk private info ever.","Take some fucking responsibility for once, fucking hell. Admit you fucked up and you're re-doing the giveaway or something. Use giftcards or use VPNs if there's some regional bullshit. It's NOT hard. If none of that works, then do not do it period. Do not risk private info ever.",take fucking responsibility fucking hell admit fucked giveaway something use giftcards use vpns regional bullshit it not hard if none works period do risk private info ever,take fucking responsibility fuck hell admit fuck giveaway something use giftcard use vpns regional bullshit not hard if none work period do risk private info ever,[],{},{},2,13,[],,[],-0.898
22,2021-01-24,Sun Jan 24 22:17:56 +0000 2021,1353467095347060736,BillieRenee1977,"Greece,NewYork",Not Geo-tagged,"b""@MeleChristopher How do you think they got that info??.I'm pretty sure he's not listed.. I bet the very ppl in that administration were the ones giving out his private info.. Shame on all of them!!""",$MENTION$ How do you think they got that info??.I'm pretty sure he's not listed.. I bet the very ppl in that administration were the ones giving out his private info.. Shame on all of them!!,How do you think they got that info??.I'm pretty sure he's not listed.. I bet the very ppl in that administration were the ones giving out his private info.. Shame on all of them!!,how think got info pretty sure listed bet ppl administration ones giving private info shame,how think get info pretty sure listed bet ppl administration one give private info shame,[],{},{},0,0,[],,['Christopher Mele'],0.695
11,2021-01-24,Sun Jan 24 23:03:41 +0000 2021,1353478609994801152,Roadette33,"Santa Monica, CA",Not Geo-tagged,"b""@DrSusanaBejar @danielleiat I had to sign up &amp; provide info to 2 private clinics in the initial vaccine mess in L.A. Took the apps off my phone, but hated giving up so much personal data...Plus, we have our own family physician &amp; wouldn't step foot in their clinics if not on L.A. County vaccine site. What?!""","$MENTION$ $MENTION$ I had to sign up &amp; provide info to $NUMBER$ private clinics in the initial vaccine mess in L.A. Took the apps off my phone, but hated giving up so much personal data...Plus, we have our own family physician &amp; wouldn't step foot in their clinics if not on L.A. County vaccine site. What?!","I had to sign up &amp; provide info to private clinics in the initial vaccine mess in L.A. Took the apps off my phone, but hated giving up so much personal data..Plus, we have our own family physician &amp; would not step foot in their clinics if not on L.A. County vaccine site. What?!",sign provide info private clinics initial vaccine mess a took apps phone hated giving much personal data plus family physician would step foot clinics a county vaccine site what,sign provide info private clinic initial vaccine mess a take app phone hate give much personal datum plus family physician would step foot clinic a county vaccine site what,[],{},{},0,0,[],,"['Dr.Susana Bejar MD', 'danielle tcholakian']",-0.6948
45,2021-01-24,Sun Jan 24 20:43:08 +0000 2021,1353443238053466113,CarsonOfBitcoin,"Charleston, SC",Not Geo-tagged,"b""What's the benefit of rolling dice to generate private keys on @COLDCARDwallet? Can someone link me to some info? #Bitcoin""",What's the benefit of rolling dice to generate private keys on $MENTION$? Can someone link me to some info? $HASHTAG$,What's the benefit of rolling dice to generate private keys on ? Can someone link me to some info?,what benefit rolling dice generate private keys can someone link info,what benefit rolling dice generate private key can someone link info,[],{},{},2,12,['Bitcoin'],,['COLDCARD™'],0.5204
37,2021-01-24,Sun Jan 24 21:05:55 +0000 2021,1353448970522136577,IlorinInfo,Ilorin,Not Geo-tagged,b'RECOMMENDATIONS FOR PHYSICIANS IN PUBLIC AND PRIVATE HOSPITALS ON MANAGEMENT PROTOCOLS FOR COVID-19 IN KWARA STATE\nhttps://t.co/9Fefcm7y2w',RECOMMENDATIONS FOR PHYSICIANS IN PUBLIC AND PRIVATE HOSPITALS ON MANAGEMENT PROTOCOLS FOR COVID-19 IN KWARA STATE $URL$,RECOMMENDATIONS FOR PHYSICIANS IN PUBLIC AND PRIVATE HOSPITALS ON MANAGEMENT PROTOCOLS FOR COVID-19 IN KWARA STATE,recommendations for physicians in public and private hospitals on management protocols for covid in kwara state,recommendation for physician in public and private hospital on management protocol for covid in kwara state,[],{},{},3,6,[],https://ilorin.info/fullnews.php?id=28210,[],0.0
