s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
8,2021-02-18,Thu Feb 18 23:01:59 +0000 2021,1362537878308483078,4ktmikyle,,Not Geo-tagged,b'doing photoshoots get wit me private bookings included dm for more info \xf0\x9f\x93\xb8 https://t.co/SnQSVE4LcM',doing photoshoots get wit me private bookings included dm for more info $EMOJI$ $URL$,doing photoshoots get wit me private bookings included dm for more info,photoshoots get wit private bookings included info,photoshoot get wit private booking include info,[],{},{},0,1,[],,[],0.0
4,2021-02-18,Thu Feb 18 23:34:06 +0000 2021,1362545960241401860,ahorst2,,Not Geo-tagged,"b""@thisisyee @feliciasonmez Kind of scary that they would divulge private info!  I wouldn't want someone to ask about their spouse who is fleeing domestic violence...""",$MENTION$ $MENTION$ Kind of scary that they would divulge private info! I wouldn't want someone to ask about their spouse who is fleeing domestic violence...,Kind of scary that they would divulge private info! I would not want someone to ask about their spouse who is fleeing domestic violence..,kind scary would divulge private info would want someone ask spouse fleeing domestic violence,kind scary would divulge private info would want someone ask spouse flee domestic violence,[],{},{},0,0,[],,"['Yee', 'Felicia Sonmez']",-0.8322
29,2021-02-18,Thu Feb 18 21:57:55 +0000 2021,1362521753591898119,tradhindu7363,,Not Geo-tagged,b'Report this account for sharing private info https://t.co/C5IVnlkDZC',Report this account for sharing private info $URL$,Report this account for sharing private info,report account sharing private info,report account share private info,[],{},{},0,0,[],https://twitter.com/saurab080/status/1362519570494316544,[],0.4215
22,2021-02-18,Thu Feb 18 22:07:18 +0000 2021,1362524114947366918,KidzRUs2010,Swinton Irlam Media Monton,Not Geo-tagged,b'Who knows Salfordrocks?\n\xf0\x9f\x93\x9e Olivia 0161 743 9853 \n\xf0\x9f\x93\xa9 DM for more info\n\xf0\x9f\x92\xbb Olivia@kidzrusnursery.co.uk @ Kidzrus Private Day Nurseries https://t.co/LXQSDaWtu5',Who knows Salfordrocks? $EMOJI$ Olivia $NUMBER$ $NUMBER$ $NUMBER$ $EMOJI$ DM for more info $EMOJI$ Olivia$MENTION$.co.uk $MENTION$ Kidzrus Private Day Nurseries $URL$,Who knows Salfordrocks? Olivia DM for more info Olivia.co.uk Kidzrus Private Day Nurseries,who knows salfordrocks olivia dm info olivia uk kidzrus private day nurseries,who know salfordrock olivia dm info olivia uk kidzrus private day nursery,[],{},{},0,0,[],https://www.instagram.com/p/CLcyFxoHJWL/?igshid=6w04iso90coa,[],0.0
3,2021-02-18,Thu Feb 18 23:51:10 +0000 2021,1362550255674253316,Delta,Global,Not Geo-tagged,"b""@SaraQuale Hey Sara, sorry for that phone wait and trouble! Please send your info through the DM link included below. We'll be able to meet you in the Private Chat to assist. Antoinette https://t.co/6iDGBJRMTU""","$MENTION$ Hey Sara, sorry for that phone wait and trouble! Please send your info through the DM link included below. We'll be able to meet you in the Private Chat to assist. Antoinette $URL$","Hey Sara, sorry for that phone wait and trouble! Please send your info through the DM link included below. We'll be able to meet you in the Private Chat to assist. Antoinette",hey sara sorry phone wait trouble please send info dm link included we able meet private chat assist antoinette,hey sara sorry phone wait trouble please send info dm link include able meet private chat assist antoinette,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=5920532,['Sara Quale'],-0.2481
45,2021-02-18,Thu Feb 18 21:17:01 +0000 2021,1362511463856943110,Niime__,Joined December 30,Not Geo-tagged,"b""@SadBullsFan1 *it's based off private info""",$MENTION$ *it's based off private info,*it's based off private info,based private info,base private info,[],{},{},0,1,[],,['Bulls'],0.0
37,2021-02-18,Thu Feb 18 21:36:06 +0000 2021,1362516265982689280,BikeExchangeUSA,"Irvine, CA",Not Geo-tagged,"b'@derysofyan Hello, sorry I missed your comment, I will send you a private message with this info.'","$MENTION$ Hello, sorry I missed your comment, I will send you a private message with this info.","Hello, sorry I missed your comment, I will send you a private message with this info.",hello sorry missed comment send private message info,hello sorry miss comment send private message info,[],{},{},0,0,[],,['derysofyan'],-0.3612
16,2021-02-18,Thu Feb 18 22:39:53 +0000 2021,1362532316581609473,TheSWDiva,"Brooklyn, NY",Not Geo-tagged,b'@saudakariima Still will keep your info. I am at capacity and one of my supervisees only has space for one more. Im private pay also.',$MENTION$ Still will keep your info. I am at capacity and one of my supervisees only has space for one more. Im private pay also.,Still will keep your info. I am at capacity and one of my supervisees only has space for one more. Im private pay also.,still keep info capacity one supervisees space one im private pay also,still keep info capacity one supervisee space one be private pay also,[],{},{},0,1,[],,"[""Sa'uda K. Dunlap, LCSW""]",-0.1689
2,2021-02-18,Thu Feb 18 23:54:49 +0000 2021,1362551173723561985,RinAldrin,,Not Geo-tagged,"b""So apparently Apple and Android have been slowly rolling out a system where your phone uses it's Bluetooth to check and notify you if anyone near you has reported having Covid. Seems like a fairly nice idea given it is optional to turn it on and keeps your info private.""",So apparently Apple and Android have been slowly rolling out a system where your phone uses it's Bluetooth to check and notify you if anyone near you has reported having Covid. Seems like a fairly nice idea given it is optional to turn it on and keeps your info private.,So apparently Apple and Android have been slowly rolling out a system where your phone uses it's Bluetooth to check and notify you if anyone near you has reported having Covid. Seems like a fairly nice idea given it is optional to turn it on and keeps your info private.,so apparently apple android slowly rolling system phone uses bluetooth check notify anyone near reported covid seems like fairly nice idea given optional turn keeps info private,so apparently apple android slowly roll system phone use bluetooth check notify anyone near report covid seem like fairly nice idea give optional turn keep info private,[],{},{},0,3,[],,[],0.6486
12,2021-02-18,Thu Feb 18 22:54:13 +0000 2021,1362535922764558339,CYB3RCALS,#STARVE4LOONA,Not Geo-tagged,b'@iPegDoyoung @ShadeEdtwt i\xe2\x80\x99m telling y\xe2\x80\x99all this 100% gem \xf0\x9f\x98\xad we kicked them from the gc when everything happened and posted gc ss but we haven\xe2\x80\x99t leaked private info .... we beinf set tf up',$MENTION$ $MENTION$ im telling yall this $NUMBER$% gem $EMOJI$ we kicked them from the gc when everything happened and posted gc ss but we havent leaked private info .... we beinf set tf up,i m telling y all this % gem we kicked them from the gc when everything happened and posted gc ss but we haven t leaked private info .. we beinf set tf up,telling gem kicked everything happened posted ss leaked private info beinf set,tell gem kick everything happen post ss leak private info beinf set,[],{},{},0,5,[],,"['bunny #Shooter4Mei', 'Edtwt Shade Room']",-0.4497
