s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
2,2021-01-14,Thu Jan 14 23:55:30 +0000 2021,1349867772461903873,margiekennedy,,Not Geo-tagged,b'Much more info available online about it now: https://t.co/XZ99qhvZck',Much more info available online about it now: $URL$,Much more info available online about it now,much info available online,much info available online,[],{},{},0,0,[],https://www.chicago.gov/city/en/sites/health-care-workers/home/chicago-covid-19-isolation-facilities/private-general-isolation-room.html,[],0.0
12,2021-01-14,Thu Jan 14 23:15:37 +0000 2021,1349857735303696385,kaedencomic,your moms house,Not Geo-tagged,"b'@CircusRama @ShowtronicFNAF Through private connections, I had gotten the info that she is 14 is that true? Either way, this behavior is not ok at all.'","$MENTION$ $MENTION$ Through private connections, I had gotten the info that she is $NUMBER$ is that true? Either way, this behavior is not ok at all.","Through private connections, I had gotten the info that she is is that true? Either way, this behavior is not ok at all.",through private connections gotten info true either way behavior,through private connection get info true either way behavior,[],{},{},0,0,[],,"['Juniper / Leaf 🏳️\u200d⚧️', 'Showtronic']",0.2292
8,2021-01-14,Thu Jan 14 23:31:46 +0000 2021,1349861796853780483,Uber_Support,,Not Geo-tagged,"b""@amiraroua2 In order to protect your privacy, we don't encourage users to provide their account information through social media, please delete your post containing this info.""","$MENTION$ In order to protect your privacy, we don't encourage users to provide their account information through social media, please delete your post containing this info.","In order to protect your privacy, we do not encourage users to provide their account information through social media, please delete your post containing this info.",in order protect privacy encourage users provide account information social media please delete post containing info,in order protect privacy encourage user provide account information social medium please delete post contain info,[],{},{},0,0,[],,['amir aroua'],0.2955
13,2021-01-14,Thu Jan 14 23:14:54 +0000 2021,1349857551353954304,shirenbdg2,"Bandung, Jawa Barat",Not Geo-tagged,b'Avail include exclude beb \nST lt no private\nmore info dm beb\n#bandungbasahavail\n#BandungBirahi\n#includebandung \n#bandungnakal\n#OPENBOBandung \n#bobandung \n#availbandung\n#expobandung\n#bisyarbandung\n#bispakbandung\n#angelbandung\n#BandungBasah \n#bandungbokingan\n#RealAccount https://t.co/iVZMCdu651',Avail include exclude beb ST lt no private more info dm beb $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Avail include exclude beb ST lt no private more info dm beb,avail include exclude beb st private info beb,avail include exclude beb st private info beb,[],{},{},0,1,"['bandungbasahavail', 'BandungBirahi', 'includebandung', 'bandungnakal', 'OPENBOBandung', 'bobandung', 'availbandung', 'expobandung', 'bisyarbandung', 'bispakbandung', 'angelbandung', 'BandungBasah', 'bandungbokingan', 'RealAccount']",,[],-0.4767
6,2021-01-14,Thu Jan 14 23:36:23 +0000 2021,1349862958277427202,onlyjustnow,,Not Geo-tagged,b'@judeeflick Ok. I have no complaints about the people who received the vaccine. My complaints are just reserved for the county. I wish they had just included some info saying \xe2\x80\x9cwe\xe2\x80\x99re not totally in control of this situation so you should research various private pharmacies across the state\xe2\x80\x9d.',$MENTION$ Ok. I have no complaints about the people who received the vaccine. My complaints are just reserved for the county. I wish they had just included some info saying were not totally in control of this situation so you should research various private pharmacies across the state.,Ok. I have no complaints about the people who received the vaccine. My complaints are just reserved for the county. I wish they had just included some info saying we re not totally in control of this situation so you should research various private pharmacies across the state .,ok complaints people received vaccine my complaints reserved county wish included info saying totally control situation research various private pharmacies across state,ok complaint people receive vaccine complaint reserve county wish include info say totally control situation research various private pharmacy across state,[],{},{},0,1,[],,['Judee Flick'],0.3089
32,2021-01-14,Thu Jan 14 22:26:05 +0000 2021,1349845268938809350,todosobaaa,she/her | 16 ,Not Geo-tagged,b'@TTARTAGLlA that was private info',$MENTION$ that was private info,that was private info,private info,private info,[],{},{},0,0,[],,['rin!'],0.0
25,2021-01-14,Thu Jan 14 22:50:39 +0000 2021,1349851451263250432,stevieengland0,,Not Geo-tagged,b'Which one of you is leaking private info @Ellesunshinee @claudia_yeo @matt_millar1 https://t.co/4Wkm4DNFm9',Which one of you is leaking private info $MENTION$ $MENTION$ $MENTION$ $URL$,Which one of you is leaking private info,which one leaking private info,which one leak private info,[],{},{},0,4,[],https://twitter.com/jakegosling123/status/1349708378013118468,"['ELLZO', 'Claudia', 'Matt Millar']",0.0
14,2021-01-14,Thu Jan 14 23:14:00 +0000 2021,1349857326333718529,ANON46191790,"The Milky Way, c/o Earth",Not Geo-tagged,"b""@10NewsFirst @ChloeBouras How does the gov know who's saving what?\nThey have access to people's private info?\n\nSomething smells here \xf0\x9f\xa4\x94""",$MENTION$ $MENTION$ How does the gov know who's saving what? They have access to people's private info? Something smells here,How does the gov know who's saving what? They have access to people's private info? Something smells here,how gov know saving they access people private info something smells,how gov know save access people private info something smell,[],{},{},1,2,[],,"['10 News First', 'Chloe Bouras']",0.0
19,2021-01-14,Thu Jan 14 23:01:14 +0000 2021,1349854114948198411,Usfiso1,,Not Geo-tagged,b'If you a varsity student  in need of Private accommodation  in the Vaal you can contact me on watsapp 0789025952  for more info unlimited wifi and security is a priority https://t.co/6is3grLfDw',If you a varsity student in need of Private accommodation in the Vaal you can contact me on watsapp $NUMBER$ for more info unlimited wifi and security is a priority $URL$,If you a varsity student in need of Private accommodation in the Vaal you can contact me on watsapp for more info unlimited wifi and security is a priority,if varsity student need private accommodation vaal contact watsapp info unlimited wifi security priority,if varsity student need private accommodation vaal contact watsapp info unlimited wifi security priority,[],{},{},0,0,[],,[],0.34
7,2021-01-14,Thu Jan 14 23:33:53 +0000 2021,1349862330155192323,bg099_x,,Not Geo-tagged,"b'!!! hate hearing people in relationships openly talk bad or share private info about their partner to people, weirdos. https://t.co/VLtHvXKA01'","!!! hate hearing people in relationships openly talk bad or share private info about their partner to people, weirdos. $URL$","!! hate hearing people in relationships openly talk bad or share private info about their partner to people, weirdos.",hate hearing people relationships openly talk bad share private info partner people weirdos,hate hear people relationship openly talk bad share private info partner people weirdos,[],{},{},0,0,[],https://twitter.com/mjxlopezz/status/1349842176860061696,[],-0.8264
