s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
12,2021-01-23,Sat Jan 23 22:52:46 +0000 2021,1353113474457509888,MiguelF32883700,,Not Geo-tagged,"b'@chewyhorror It sounds funny as hell, but yeah it\xe2\x80\x99s probably better to keep her info private.'","$MENTION$ It sounds funny as hell, but yeah its probably better to keep her info private.","It sounds funny as hell, but yeah it s probably better to keep her info private.",it sounds funny hell yeah probably better keep info private,sound funny hell yeah probably well keep info private,[],{},{},0,1,[],,['Chewy'],0.7003
30,2021-01-23,Sat Jan 23 20:51:04 +0000 2021,1353082846152421377,fluffyness_2,Pan || she ! her,Not Geo-tagged,b'@yslhuddy456 @chixiez No wtf it\xe2\x80\x99s private info\xf0\x9f\x98\xad',$MENTION$ $MENTION$ No wtf its private info$EMOJI$,No wtf it s private info,no wtf private info,no wtf private info,[],{},{},0,1,[],,"['EMMA !!¡!¡|| THERESA’s DAY', 'NASH . 🧛🏻']",0.4717
4,2021-01-23,Sat Jan 23 23:35:29 +0000 2021,1353124223728963588,hugh_hhnne,United States,Not Geo-tagged,"b'@AndrewPsyk Oh yeah, guess you are right. Well You can text me directly on my private WhatsApp number for more tips and info +1 786 292 3932'","$MENTION$ Oh yeah, guess you are right. Well You can text me directly on my private WhatsApp number for more tips and info +1 $NUMBER$ $NUMBER$ $NUMBER$","Oh yeah, guess you are right. Well You can text me directly on my private WhatsApp number for more tips and info +1",oh yeah guess right well you text directly private whatsapp number tips info,oh yeah guess right well text directly private whatsapp number tip info,[],{},{},0,0,[],,['Andrew Psyk'],0.5574
28,2021-01-23,Sat Jan 23 21:01:31 +0000 2021,1353085476509523970,jaraeus,"cm, suits, s19, kpop",Not Geo-tagged,b'@moondzt posted a pic with private info \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0\xf0\x9f\x98\xb0',$MENTION$ posted a pic with private info $EMOJI$$EMOJI$$EMOJI$,posted a pic with private info,posted pic private info,post pic private info,[],{},{},0,0,[],,['tiffany🇳🇮'],0.0
32,2021-01-23,Sat Jan 23 20:47:58 +0000 2021,1353082065814761472,Seigio_Info,Rome Italy,Not Geo-tagged,b'\xf0\x9f\x95\xb5\xef\xb8\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f Most of my clients want to remain private and confidential. \n\n\xf0\x9f\x93\xa8 inbox and get........\n\n100% Matches. Telegram: @Sergiofrancesco \nWhatsApp: +1 (260) 502-6137 https://t.co/BoS1PvFSxj',$EMOJI$$EMOJI$ Most of my clients want to remain private and confidential. $EMOJI$ inbox and get........ $NUMBER$% Matches. Telegram: $MENTION$ WhatsApp: +1 (260) $NUMBER$-6137 $URL$,Most of my clients want to remain private and confidential. inbox and get.. % Matches. Telegram WhatsApp +1 (260) -6137,most clients want remain private confidential inbox get matches telegram whatsapp,most client want remain private confidential inbox get match telegram whatsapp,[],{},{},0,0,[],,['Sérgio Francesco'],0.0772
18,2021-01-23,Sat Jan 23 22:25:55 +0000 2021,1353106715001180162,tmiokas,she ae 6teen ..! 💭 ar 43 NA ,Not Geo-tagged,b'if u see me take all personal info out of my acct and or going private whenever the irls i like interact with me.. Mind Ur Business',if u see me take all personal info out of my acct and or going private whenever the irls i like interact with me.. Mind Ur Business,if u see me take all personal info out of my acct and or going private whenever the irls i like interact with me.. Mind Ur Business,see take personal info acct going private whenever irls like interact mind ur business,see take personal info acct go private whenever irl like interact mind ur business,[],{},{},0,1,[],,[],0.3612
14,2021-01-23,Sat Jan 23 22:44:00 +0000 2021,1353111266852827143,vox00_,𝖝𝖎𝖈𝖆𝖌𝖔,Not Geo-tagged,"b""Also, y'all are PAYING that company to use your DNA info \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 the implications of that? Idk man... Ion feel so good about a private company knowing and selling all that info ..""","Also, y'all are PAYING that company to use your DNA info the implications of that? Idk man... Ion feel so good about a private company knowing and selling all that info ..","Also, y'all are PAYING that company to use your DNA info the implications of that? Idk man.. Ion feel so good about a private company knowing and selling all that info ..",also paying company use dna info implications idk man ion feel good private company knowing selling info,also pay company use dna info implication idk man ion feel good private company know sell info,[],{},{},0,18,[],,[],0.5173
10,2021-01-23,Sat Jan 23 23:06:09 +0000 2021,1353116841686646784,JuneSummer1,The West Coast,Not Geo-tagged,b'@gofetchgretch I\xe2\x80\x99m so sorry you\xe2\x80\x99re going through this. I don\xe2\x80\x99t know what it is with our moms being private with info that could help prepare their daughters but I hear this so often and have experienced it first hand.',$MENTION$ Im so sorry youre going through this. I dont know what it is with our moms being private with info that could help prepare their daughters but I hear this so often and have experienced it first hand.,I m so sorry you re going through this. I don t know what it is with our moms being private with info that could help prepare their daughters but I hear this so often and have experienced it first hand.,sorry going know moms private info could help prepare daughters hear often experienced first hand,sorry go know mom private info could help prepare daughter hear often experience first hand,[],{},{},0,3,[],,['harriet’s bookshelf 💛 🐝'],0.6984
13,2021-01-23,Sat Jan 23 22:51:44 +0000 2021,1353113215429992448,chewyhorror,felix's toilet,Not Geo-tagged,b'@MiguelF32883700 i would say it but she was being attacked for the vid so im keeping her info private \xe2\x9d\xa4',$MENTION$ i would say it but she was being attacked for the vid so im keeping her info private $EMOJI$,i would say it but she was being attacked for the vid so im keeping her info private,would say attacked vid im keeping info private,would say attack vid be keep info private,[],{},{},0,1,[],,['Mikey Franco'],-0.6124
17,2021-01-23,Sat Jan 23 22:30:09 +0000 2021,1353107782174711812,Uber_Support,,Not Geo-tagged,"b""@m6SPSj8YAdRZG32 Thanks for reaching out. In order to protect your privacy, we don't encourage users to provide their account information through social media, please delete your post containing this info. Thank you.""","$MENTION$ Thanks for reaching out. In order to protect your privacy, we don't encourage users to provide their account information through social media, please delete your post containing this info. Thank you.","Thanks for reaching out. In order to protect your privacy, we do not encourage users to provide their account information through social media, please delete your post containing this info. Thank you.",thanks reaching in order protect privacy encourage users provide account information social media please delete post containing info thank,thank reach in order protect privacy encourage user provide account information social medium please delete post contain info thank,[],{},{},0,0,[],,['夜雨星空'],0.8125
49,2021-01-23,Sat Jan 23 19:41:34 +0000 2021,1353065356252778499,NormaRa94174446,,Not Geo-tagged,b'@samanthamarika1 They probably just uploaded all our private info to China. No big deal. \xf0\x9f\x98\x81',$MENTION$ They probably just uploaded all our private info to China. No big deal. $EMOJI$,They probably just uploaded all our private info to China. No big deal.,they probably uploaded private info china no big deal,probably upload private info china no big deal,[],{},{},0,0,[],,['samanthamarika'],-0.296
24,2021-01-23,Sat Jan 23 21:23:35 +0000 2021,1353091029092585473,MtnShepherdess,"California, USA",Not Geo-tagged,"b""@ezekiel11 No. I got a weird lecture that I had shared private info! Twitter is like a public newsletter left in a coffee shop! This just isn't done.""",$MENTION$ No. I got a weird lecture that I had shared private info! Twitter is like a public newsletter left in a coffee shop! This just isn't done.,No. I got a weird lecture that I had shared private info! Twitter is like a public newsletter left in a coffee shop! This just is not done.,no got weird lecture shared private info twitter like public newsletter left coffee shop this done,no get weird lecture share private info twitter like public newsletter leave coffee shop this do,[],{},{},0,1,[],,['Ezekiel'],0.5837
39,2021-01-23,Sat Jan 23 20:34:02 +0000 2021,1353078562270527494,HackerYui,,Not Geo-tagged,b'@based_angloid &gt;leaks all the blue checks personal info and private dms',$MENTION$ &gt;leaks all the blue checks personal info and private dms,&gt;leaks all the blue checks personal info and private dms,leaks blue checks personal info private dms,leak blue check personal info private dms,[],{},{},0,3,[],,['‡‡ 𝔸𝕟𝕘𝕝𝕠𝕚𝕕 ‡‡'],0.0
11,2021-01-23,Sat Jan 23 22:54:05 +0000 2021,1353113805224468480,gorgxns,,Not Geo-tagged,b'@KENJINMISSER sorry!! i dont believe in sharing private info from vixxs shared condo',$MENTION$ sorry!! i dont believe in sharing private info from vixxs shared condo,sorry!! i dont believe in sharing private info from vixxs shared condo,sorry dont believe sharing private info vixxs shared condo,sorry do not believe share private info vixxs share condo,[],{},{},0,1,[],,['zeeeee⁷🌺'],-0.2062
48,2021-01-23,Sat Jan 23 19:49:01 +0000 2021,1353067232188719104,KoJoo_,"Battle Creek, MI",Not Geo-tagged,b'@YahooSportsbook @BetMGM Hey that was my private bet!  Your not allowed to just share that info...',$MENTION$ $MENTION$ Hey that was my private bet! Your not allowed to just share that info...,Hey that was my private bet! Your not allowed to just share that info..,hey private bet your allowed share info,hey private bet allow share info,[],{},{},0,0,[],,"['Yahoo Sportsbook', 'BetMGM 🦁']",0.3595
22,2021-01-23,Sat Jan 23 21:33:01 +0000 2021,1353093404280954880,KinjaDeals,,Not Geo-tagged,b'Protect your private info with up to 28% off these nifty little stamp rollers https://t.co/9gajFdUvyZ https://t.co/LKmR3wt3PT',Protect your private info with up to $NUMBER$% off these nifty little stamp rollers $URL$ $URL$,Protect your private info with up to % off these nifty little stamp rollers,protect private info nifty little stamp rollers,protect private info nifty little stamp roller,[],{},{},0,5,[],https://bit.ly/3qIyiZm,[],0.6486
3,2021-01-23,Sat Jan 23 23:40:02 +0000 2021,1353125369168146432,hwngsphobia,s worded,Not Geo-tagged,"b'for the next time a fan voted awards show happens, y\xe2\x80\x99all need to stop going private just because other fandoms are lurking on our tweets. the ONLY thing going private does is stop people from spreading voting info.'","for the next time a fan voted awards show happens, yall need to stop going private just because other fandoms are lurking on our tweets. the ONLY thing going private does is stop people from spreading voting info.","for the next time a fan voted awards show happens, y all need to stop going private just because other fandoms are lurking on our tweets. the ONLY thing going private does is stop people from spreading voting info.",next time fan voted awards show happens need stop going private fandoms lurking tweets only thing going private stop people spreading voting info,next time fan vote award show happen need stop go private fandom lurk tweet only thing go private stop people spread voting info,[],{},{},0,0,[],,[],0.1027
31,2021-01-23,Sat Jan 23 20:48:46 +0000 2021,1353082268294766592,TacoYakii,,Not Geo-tagged,"b""@FlowerPowerFox just looked into it, there are a few, but Wysa(https://t.co/kM2Zit84Xe) seems to have the best privacy policy, they don't collect or sell any private info""","$MENTION$ just looked into it, there are a few, but Wysa($URL$) seems to have the best privacy policy, they don't collect or sell any private info","just looked into it, there are a few, but Wysa() seems to have the best privacy policy, they do not collect or sell any private info",looked wysa seems best privacy policy collect sell private info,look wysa seem good privacy policy collect sell private info,[],{},{},0,2,[],https://www.wysa.io/,['💔Lavender Kathryn White💔'],0.7783
35,2021-01-23,Sat Jan 23 20:42:02 +0000 2021,1353080574752092160,bbbubblubu,,Not Geo-tagged,b'\xe2\x9c\x85 PayPal\n#EXO\xc2\xa0\xc2\xa0#SEHUN\xc2\xa0\xc2\xa0\xc2\xa0\n- Number/kkt\n- Family Contact \n- Email\n- Carplate\n- Address\n- Passport\n- Private Twitter/IG\n- Dating info.\n#\xec\xb0\xac\xec\x97\xb4\xc2\xa0#\xec\x84\xb8\xed\x9b\x88\xc2\xa0#\xeb\xb0\xb1\xed\x98\x84\xc2\xa0#\xec\xa2\x85\xeb\x8c\x80 #\xec\xb2\xb8 #\xec\xb9\xb4\xec\x9d\xb4 #\xec\x97\x91\xec\x86\x8c #\xec\x8b\x9c\xec\x9a\xb0\xeb\xaf\xbc #\xea\xb9\x80\xec\xa4\x80\xeb\xa9\xb4 #\xec\x88\x98\xed\x98\xb8 #sasaeng #sasaengs #exosasaeng #sasaengexo #sasaengleaks #sasaengleak',$EMOJI$ PayPal $HASHTAG$$HASHTAG$ - Number/kkt - Family Contact - Email - Carplate - Address - Passport - Private Twitter/IG - Dating info. $HASHTAG$$HASHTAG$$HASHTAG$$HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,PayPal - Number/kkt - Family Contact - Email - Carplate - Address - Passport - Private Twitter/IG - Dating info.,paypal number kkt family contact email carplate address passport private twitter ig dating info,paypal number kkt family contact email carplate address passport private twitter ig date info,[],{},{},0,0,"['EXO', 'SEHUN', '찬열', '세훈', '백현', '종대', '첸', '카이', '엑소', '시우민', '김준면', '수호', 'sasaeng', 'sasaengs', 'exosasaeng', 'sasaengexo', 'sasaengleaks', 'sasaengleak']",,[],0.0
19,2021-01-23,Sat Jan 23 22:17:00 +0000 2021,1353104473699332101,Kred71367065,,Not Geo-tagged,"b'@mdudas @souljaboy Check out @origin_trail $TRAC Transforming the way public and private information is shared by companies. They have huge partnerships with the biggest standards companies, @gs1 @EU_Commission @BSI_UK \n@ParityTech @ORCLBlockchain. Massive usecases check out https://t.co/2qHRA3LBZY'","$MENTION$ $MENTION$ Check out $MENTION$ $TRAC Transforming the way public and private information is shared by companies. They have huge partnerships with the biggest standards companies, $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$. Massive usecases check out $URL$","Check out $TRAC Transforming the way public and private information is shared by companies. They have huge partnerships with the biggest standards companies, . Massive usecases check out",check trac transforming way public private information shared companies they huge partnerships biggest standards companies massive usecases check,check trac transforming way public private information share company huge partnership big standard company massive usecase check,[],{},{},2,21,[],http://origintrailexplained.info,"['Mike Dudas', 'Soulja Boy (Drako)', 'OriginTrail', 'GS1', 'European Commission 🇪🇺', 'BSI UK', 'Parity Technologies', 'Oracle Blockchain']",0.5719
27,2021-01-23,Sat Jan 23 21:17:39 +0000 2021,1353089538382573571,cataclysmiceve1,,Not Geo-tagged,"b'3) I am going to be making a private account that is only available for people who are purchasing the hard copies, so they can have a place that is easier for them to reach me, and also for them to have access to a permanent list of info that does nothing get swallowed by my main'","$NUMBER$) I am going to be making a private account that is only available for people who are purchasing the hard copies, so they can have a place that is easier for them to reach me, and also for them to have access to a permanent list of info that does nothing get swallowed by my main",") I am going to be making a private account that is only available for people who are purchasing the hard copies, so they can have a place that is easier for them to reach me, and also for them to have access to a permanent list of info that does nothing get swallowed by my main",going making private account available people purchasing hard copies place easier reach also access permanent list info nothing get swallowed main,go make private account available people purchase hard copy place easy reach also access permanent list info nothing get swallow main,[],{},{},0,20,[],,[],0.3612
38,2021-01-23,Sat Jan 23 20:36:57 +0000 2021,1353079295464398849,Andieandrea4,"Michigan, USA",Not Geo-tagged,b'@hippygirl2020 They did not got any personal private info. They only got what was posted.',$MENTION$ They did not got any personal private info. They only got what was posted.,They did not got any personal private info. They only got what was posted.,they got personal private info they got posted,get personal private info get post,[],{},{},0,0,[],,['It’s DOCTOR hippy girl 🇺🇸🗣'],0.0
33,2021-01-23,Sat Jan 23 20:44:48 +0000 2021,1353081271765725184,firstruleyuta,,Not Geo-tagged,b'@iHrtSuh Private info when someone posted that pic publicly by themselves...',$MENTION$ Private info when someone posted that pic publicly by themselves...,Private info when someone posted that pic publicly by themselves..,private info someone posted pic publicly,private info someone post pic publicly,[],{},{},0,2,[],,['soph 愛'],0.0
