s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
9,2021-02-21,Sun Feb 21 23:31:04 +0000 2021,1363632360617627649,5ftsleepy,she/they and I’m 21,Not Geo-tagged,b'hopped outta private cause too much goin on and i gotta be able to see and get more info',hopped outta private cause too much goin on and i gotta be able to see and get more info,hopped outta private cause too much goin on and i gotta be able to see and get more info,hopped outta private cause much goin got ta able see get info,hopped outta private cause much go get ta able see get info,[],{},{},0,0,[],,[],0.0
6,2021-02-21,Sun Feb 21 23:55:06 +0000 2021,1363638410917908481,TeamYouTube,"San Bruno, CA",Not Geo-tagged,"b'@meteuzu45677806 We also recommend deleting your tweet as it contains your private info, thanks!'","$MENTION$ We also recommend deleting your tweet as it contains your private info, thanks!","We also recommend deleting your tweet as it contains your private info, thanks!",we also recommend deleting tweet contains private info thanks,also recommend delete tweet contain private info thank,[],{},{},0,0,[],,['mete uzun'],0.69
5,2021-02-21,Sun Feb 21 23:55:49 +0000 2021,1363638589985230850,morning_news24h,Etats-Unis,Not Geo-tagged,b'Are private security firms following international law? From: Inside StoryA confidential UN re... https://t.co/9KTi5hckCD https://t.co/9z4PQ6ytbJ',Are private security firms following international law? From: Inside StoryA confidential UN re... $URL$ $URL$,Are private security firms following international law? From Inside StoryA confidential UN re..,are private security firms following international law from inside storya confidential un,be private security firm follow international law from inside storya confidential un,[],{},{},0,0,[],https://albahuth.info/?p=80167&feed_id=281444,[],0.34
4,2021-02-21,Sun Feb 21 23:57:03 +0000 2021,1363638900351135749,pizzahut,United States,Not Geo-tagged,"b""@Vorisskan We're sorry we let you down. Mind sending us a private message with your contact info and store address so that we can look into this further? https://t.co/PQtSXiQxeo""",$MENTION$ We're sorry we let you down. Mind sending us a private message with your contact info and store address so that we can look into this further? $URL$,We're sorry we let you down. Mind sending us a private message with your contact info and store address so that we can look into this further?,we sorry let mind sending private message contact info store address look,sorry let mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['V O R I S S K A N'],-0.0772
2,2021-02-21,Sun Feb 21 23:57:55 +0000 2021,1363639116525572097,pizzahut,United States,Not Geo-tagged,"b""@Colloquialism13 Thank you for reaching out. Would you mind sending us a private message with your contact info and the store's address so we can look into this? https://t.co/PQtSXiQxeo""",$MENTION$ Thank you for reaching out. Would you mind sending us a private message with your contact info and the store's address so we can look into this? $URL$,Thank you for reaching out. Would you mind sending us a private message with your contact info and the store's address so we can look into this?,thank reaching would mind sending private message contact info store address look,thank reach would mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Collo'],0.5106
27,2021-02-21,Sun Feb 21 22:09:08 +0000 2021,1363611740773122050,pizzahut,United States,Not Geo-tagged,"b""@Gizmohd We're sorry we let you down. Mind sending us a private message with your contact info and store address so that we can look into this further? https://t.co/PQtSXiQxeo""",$MENTION$ We're sorry we let you down. Mind sending us a private message with your contact info and store address so that we can look into this further? $URL$,We're sorry we let you down. Mind sending us a private message with your contact info and store address so that we can look into this further?,we sorry let mind sending private message contact info store address look,sorry let mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Darren McDaniel'],-0.0772
1,2021-02-21,Sun Feb 21 23:58:59 +0000 2021,1363639384831008769,pizzahut,United States,Not Geo-tagged,"b""@davissm7879 Hi Sean, that's definitely not the experience we want for you. Would you mind sending us a private message with your contact info and the store's address so we can look into this? https://t.co/PQtSXiQxeo""","$MENTION$ Hi Sean, that's definitely not the experience we want for you. Would you mind sending us a private message with your contact info and the store's address so we can look into this? $URL$","Hi Sean, that's definitely not the experience we want for you. Would you mind sending us a private message with your contact info and the store's address so we can look into this?",hi sean definitely experience want would mind sending private message contact info store address look,hi sean definitely experience want would mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Sean Davis'],0.4588
16,2021-02-21,Sun Feb 21 22:41:10 +0000 2021,1363619804419080197,SolFrostyArt,pen island,Not Geo-tagged,"b'making the discord private since bots tryna join lmao, dm for info art mutuals if u wanna join'","making the discord private since bots tryna join lmao, dm for info art mutuals if u wanna join","making the discord private since bots tryna join lmao, dm for info art mutuals if u wanna join",making discord private since bots tryna join lmao info art mutuals wan na join,make discord private since bot tryna join lmao info art mutual wan na join,[],{},{},0,1,[],,[],0.6808
3,2021-02-21,Sun Feb 21 23:57:41 +0000 2021,1363639057713139716,annelibby,Bicoastal -- NYC/Chicagoland.,Not Geo-tagged,"b'Her first name and last name are in the email, apparently she was trying to schedule an appointment? and the no-reply email address does not let me notify you more directly that you somehow emailed her private healthcare info to a complete and unrelated stranger.'","Her first name and last name are in the email, apparently she was trying to schedule an appointment? and the no-reply email address does not let me notify you more directly that you somehow emailed her private healthcare info to a complete and unrelated stranger.","Her first name and last name are in the email, apparently she was trying to schedule an appointment? and the no-reply email address does not let me notify you more directly that you somehow emailed her private healthcare info to a complete and unrelated stranger.",her first name last name email apparently trying schedule appointment reply email address let notify directly somehow emailed private healthcare info complete unrelated stranger,first name last name email apparently try schedule appointment reply email address let notify directly somehow email private healthcare info complete unrelated stranger,[],{},{},0,0,[],,[],0.0
13,2021-02-21,Sun Feb 21 22:51:41 +0000 2021,1363622451020656645,pizzahut,United States,Not Geo-tagged,"b""@mwalley12 We're sorry about that wait, Micahel. Mind sending us a private message with your contact info and store address so that we can look into this further? https://t.co/PQtSXiQxeo""","$MENTION$ We're sorry about that wait, Micahel. Mind sending us a private message with your contact info and store address so that we can look into this further? $URL$","We're sorry about that wait, Micahel. Mind sending us a private message with your contact info and store address so that we can look into this further?",we sorry wait micahel mind sending private message contact info store address look,sorry wait micahel mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Michael Walley'],-0.0772
