s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
5,2021-02-09,Tue Feb 09 23:48:02 +0000 2021,1359287977130790914,tooyounglouie,‹ y&b louis’ gf ›    l4z  ,Not Geo-tagged,b'@soidiaIed9 @softkindnesss i have private info that hld wishes they had',$MENTION$ $MENTION$ i have private info that hld wishes they had,i have private info that hld wishes they had,private info hld wishes,private info hld wish,[],{},{},0,2,[],,"['Em²⁸◟̽◞̽ #1 tummy stan', '🥀 ivy ᴴ²⁸']",0.1531
1,2021-02-09,Tue Feb 09 23:59:04 +0000 2021,1359290753474826240,PancakeSyrupGD,"South Carolina, USA",Not Geo-tagged,"b""@_DekuBestBoi_ @ThoughtWordRead @rustedmachine2 @ranger_rapid @CDPROJEKTRED They said no PLAYER private info was leaked. They didn't say their own company's employees werent leaked.""",$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ They said no PLAYER private info was leaked. They didn't say their own company's employees werent leaked.,They said no PLAYER private info was leaked. They did not say their own company's employees werent leaked.,they said player private info leaked they say company employees werent leaked,say player private info leak say company employee be not leak,[],{},{},0,0,[],,"['João Vaz', 'Thought Word and Read 💙', 'ɑʟᴘʜɑᴍɑᴄʜɪиɑ', 'Rapid_Ranger', 'CD PROJEKT RED']",-0.3691
19,2021-02-09,Tue Feb 09 22:26:41 +0000 2021,1359267504737157121,vminsphobe,she her poc minor 中文,Not Geo-tagged,b'@iupngs no that\xe2\x80\x99s private info',$MENTION$ no thats private info,no that s private info,private info,private info,[],{},{},0,0,[],,['明星♥︎'],-0.296
18,2021-02-09,Tue Feb 09 22:37:28 +0000 2021,1359270217894027272,anotherUser5463,,Not Geo-tagged,"b'@chloem_private @tonymrarcher @SpaceX Thanks for the info, and well yeah,, 3 failure points are bigger than one, so FH always would be ""riskier"" than F9'","$MENTION$ $MENTION$ $MENTION$ Thanks for the info, and well yeah,, $NUMBER$ failure points are bigger than one, so FH always would be ""riskier"" than F9","Thanks for the info, and well yeah,, failure points are bigger than one, so FH always would be ""riskier"" than F9",thanks info well yeah failure points bigger one fh always would riskier ,thank info well yeah failure point big one fh always would riskier,[],{},{},0,0,[],,"['Chloe 🎈', 'Student Test Pilot', 'SpaceX']",0.128
12,2021-02-09,Tue Feb 09 23:10:47 +0000 2021,1359278600667725824,ATT,"Dallas, TX",Not Geo-tagged,"b""@SalleeMakayla Hi Makayla, we'd like to look into the issue you're experiencing. Can you please send us a private message with your account number and contact info?""","$MENTION$ Hi Makayla, we'd like to look into the issue you're experiencing. Can you please send us a private message with your account number and contact info?","Hi Makayla, we'd like to look into the issue you're experiencing. Can you please send us a private message with your account number and contact info?",hi makayla like look issue experiencing can please send private message account number contact info,hi makayla like look issue experience can please send private message account number contact info,[],{},{},0,0,[],,['Makayla Sallee'],0.6249
16,2021-02-09,Tue Feb 09 22:45:22 +0000 2021,1359272205939449856,thihuyen93,,Not Geo-tagged,"b'@amaloversclub @DappCentre Trust and privacy is a very vital aspect of our lives, how does DappCentre ensures that our Private info remains private and secure?'","$MENTION$ $MENTION$ Trust and privacy is a very vital aspect of our lives, how does DappCentre ensures that our Private info remains private and secure?","Trust and privacy is a very vital aspect of our lives, how does DappCentre ensures that our Private info remains private and secure?",trust privacy vital aspect lives dappcentre ensures private info remains private secure,trust privacy vital aspect live dappcentre ensure private info remain private secure,[],{},{},0,0,[],,"['Amaloversclub', 'DappCentre Official']",0.8016
15,2021-02-09,Tue Feb 09 22:50:12 +0000 2021,1359273422900051974,Unknown_Beans,Void,Not Geo-tagged,"b""@ciaolipstick @gabigks19 @_NeutBlues Unknown yes\n\nYou just revealed some private info we shouldn't know about &gt;:D""",$MENTION$ $MENTION$ $MENTION$ Unknown yes You just revealed some private info we shouldn't know about &gt;:D,Unknown yes You just revealed some private info we should not know about &gt; D,unknown yes you revealed private info know ,unknown yes reveal private info know,[],{},{},0,1,[],,"['lacie 🙃💙', 'gabigks19', 'NeutralM']",0.4019
10,2021-02-09,Tue Feb 09 23:24:12 +0000 2021,1359281980265930755,heartofprivacy,My views are solely mine.,Not Geo-tagged,"b'Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition 24 Adopted: California Privacy Rights Act Will Come Into Force"" https://t.co/EjHe1XWn5V\n\n#CPRA #Prop24 #PrivacyAdvisory https://t.co/au78OqXoau'","Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition $NUMBER$ Adopted: California Privacy Rights Act Will Come Into Force"" $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","Looking for more information on the CPRA? Check out the TrustArc Privacy Advisory ""California Proposition Adopted California Privacy Rights Act Will Come Into Force""",looking information cpra check trustarc privacy advisory california proposition adopted california privacy rights act will come into force,look information cpra check trustarc privacy advisory california proposition adopt california privacy rights act will come into force,[],{},{},0,0,"['CPRA', 'Prop24', 'PrivacyAdvisory']",https://bit.ly/33ZW0r3,[],0.0
9,2021-02-09,Tue Feb 09 23:27:23 +0000 2021,1359282781335945217,MitaMALANGBO,"Malang, Jawa Timur",Not Geo-tagged,b'OPEN MORNING SEX \xe2\x9d\xa4\xe2\x9d\xa4\nST / LT / PRIVATE READY\xf0\x9f\x92\xa2\nINFO WA/DM\xf0\x9f\xa5\xb0\nWA\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/K8Dar4NRsZ\n\n#availmalang #availmalangcod #openbomalang #ready4BO #Recomended4BO #malangopenBO #malangcod #malangbirahi #malangincluderoom #Bispakmalang #wpmalang #wisatalendir #KulinerLendir https://t.co/mqVhsmjSI6',OPEN MORNING SEX $EMOJI$$EMOJI$ ST / LT / PRIVATE READY$EMOJI$ INFO WA/DM WA$EMOJI$$URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,OPEN MORNING SEX ST / LT / PRIVATE READY INFO WA/DM WA,open morning sex st lt private ready info wa dm wa,open morning sex st lt private ready info wa dm wa,[],{},{},0,0,"['availmalang', 'availmalangcod', 'openbomalang', 'ready4BO', 'Recomended4BO', 'malangopenBO', 'malangcod', 'malangbirahi', 'malangincluderoom', 'Bispakmalang', 'wpmalang', 'wisatalendir', 'KulinerLendir']",https://wa.me/message/QSOZIQPZ5HBPC1,[],0.4995
36,2021-02-09,Tue Feb 09 21:29:52 +0000 2021,1359253206765740036,cjstockton67,"Portland, OR",Not Geo-tagged,b'@maggieNYT Private citizens can invest is whatever they want - assuming there is no insider info being shared that guides their decisions.',$MENTION$ Private citizens can invest is whatever they want - assuming there is no insider info being shared that guides their decisions.,Private citizens can invest is whatever they want - assuming there is no insider info being shared that guides their decisions.,private citizens invest whatever want assuming insider info shared guides decisions,private citizen invest whatever want assume insider info share guide decision,[],{},{},0,0,[],,['Maggie Haberman'],0.128
