s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
23,2021-02-11,Thu Feb 11 22:58:58 +0000 2021,1360000402683531273,RepFrankLucas,"Cheyenne, OK",Not Geo-tagged,"b""Throughout the coronavirus pandemic, public-private partnerships have been crucial in the distribution of PPE, vaccines, and other vital medical supplies. \n \nSoon, Walmarts and Sam's Clubs across Oklahoma will begin offering COVID-19 vaccines. \n \nINFO \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/XYUseymUCc""","Throughout the coronavirus pandemic, public-private partnerships have been crucial in the distribution of PPE, vaccines, and other vital medical supplies. Soon, Walmarts and Sam's Clubs across Oklahoma will begin offering COVID-19 vaccines. INFO $URL$","Throughout the coronavirus pandemic, public-private partnerships have been crucial in the distribution of PPE, vaccines, and other vital medical supplies. Soon, Walmarts and Sam's Clubs across Oklahoma will begin offering COVID-19 vaccines. INFO",throughout coronavirus pandemic public private partnerships crucial distribution ppe vaccines vital medical supplies soon walmarts sam clubs across oklahoma begin offering covid vaccines info,throughout coronavirus pandemic public private partnership crucial distribution ppe vaccine vital medical supply soon walmart sam club across oklahoma begin offer covid vaccine info,[],{},{},1,1,[],https://oklahoman.com/article/5679645/covid-19-vaccines-in-oklahoma-what-you-should-know,[],0.296
6,2021-02-11,Thu Feb 11 23:28:14 +0000 2021,1360007770888626176,jessica_schalz,,Not Geo-tagged,b'@IanColdwater @daeken I will get this info! Is EIN a private info thing?',$MENTION$ $MENTION$ I will get this info! Is EIN a private info thing?,I will get this info! Is EIN a private info thing?,get info is ein private info thing,get info be ein private info thing,[],{},{},0,1,[],,"['Ian Coldwater 📦💥', 'Sera Tonin Brocious']",0.0
11,2021-02-11,Thu Feb 11 23:22:34 +0000 2021,1360006344120676360,Red2Sven,,Not Geo-tagged,"b'@TwitterSupport ok so project veritas gets banned for private info, fair enough now what about @nhannahjones who posted a reporters phone number? does twitter rules not apply to everyone?'","$MENTION$ ok so project veritas gets banned for private info, fair enough now what about $MENTION$ who posted a reporters phone number? does twitter rules not apply to everyone?","ok so project veritas gets banned for private info, fair enough now what about who posted a reporters phone number? does twitter rules not apply to everyone?",project veritas gets banned private info fair enough posted reporters phone number twitter rules apply everyone,project veritas get ban private info fair enough post reporter phone number twitter rule apply everyone,[],{},{},0,0,[],,"['Twitter Support', 'Ida Bae Wells']",0.2869
18,2021-02-11,Thu Feb 11 23:11:46 +0000 2021,1360003623577473026,chrisangst,"SL,UT",Not Geo-tagged,b'@theonlyshortboy @patriottakes I believe they doxxed info.... That was private information.',$MENTION$ $MENTION$ I believe they doxxed info.... That was private information.,I believe they doxxed info.. That was private information.,believe doxxed info that private information,believe doxxed info that private information,[],{},{},0,0,[],,"['PowerBottomPuffGirl', 'PatriotTakes 🇺🇸']",0.0
7,2021-02-11,Thu Feb 11 23:27:07 +0000 2021,1360007488729468930,poison_lemonade,,Not Geo-tagged,"b""@snxwxndesertsky yep it's a constant back and forth. just when you think it's only art and music and fun, someone starts snooping or whips out some private info that makes you wanna unfollow a whole string of people \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa""","$MENTION$ yep it's a constant back and forth. just when you think it's only art and music and fun, someone starts snooping or whips out some private info that makes you wanna unfollow a whole string of people $EMOJI$$EMOJI$","yep it's a constant back and forth. just when you think it's only art and music and fun, someone starts snooping or whips out some private info that makes you wanna unfollow a whole string of people",yep constant back forth think art music fun someone starts snooping whips private info makes wan na unfollow whole string people,yep constant back forth think art music fun someone start snoop whip private info make wan na unfollow whole string people,[],{},{},0,1,[],,['Jenny'],0.6705
3,2021-02-11,Thu Feb 11 23:48:40 +0000 2021,1360012910723014657,Sierraisnosimp,She/they —RASSGC📌,Not Geo-tagged,b'@bankerboyhalo @Skephalosimp14 @MicahNootFound well i have a right to be bitchy actually because shes over here leaking private info that is making the person UNCOMFORTABLE and not telling us that people are getting uncomfortable.. NOT ONCE DID I SEE SOMEONE SAY \xe2\x80\x9cim uncomfortable\xe2\x80\x9d',$MENTION$ $MENTION$ $MENTION$ well i have a right to be bitchy actually because shes over here leaking private info that is making the person UNCOMFORTABLE and not telling us that people are getting uncomfortable.. NOT ONCE DID I SEE SOMEONE SAY im uncomfortable,well i have a right to be bitchy actually because shes over here leaking private info that is making the person UNCOMFORTABLE and not telling us that people are getting uncomfortable.. NOT ONCE DID I SEE SOMEONE SAY im uncomfortable,well right bitchy actually shes leaking private info making person uncomfortable telling people getting uncomfortable not once did see someone say uncomfortable,well right bitchy actually s leak private info make person uncomfortable tell people get uncomfortable not once do see someone say uncomfortable,[],{},{},0,0,[],,"['## alex(is) ART ART ART', '♡ Poofy ♡', 'micah!myah♡☻?? IS A NOOTFOUNDER']",-0.8668
46,2021-02-11,Thu Feb 11 21:56:29 +0000 2021,1359984679051485184,Burner20202,"Chicago, IL",Not Geo-tagged,b'@jaketapper Wow.  Leaking private medical info of a private citizen.  @jack?',$MENTION$ Wow. Leaking private medical info of a private citizen. $MENTION$?,Wow. Leaking private medical info of a private citizen. ?,wow leaking private medical info private citizen,wow leak private medical info private citizen,[],{},{},0,0,[],,"['Jake Tapper', 'jack']",0.5859
15,2021-02-11,Thu Feb 11 23:19:19 +0000 2021,1360005526579470336,MaryxWetzel,Ur moms ,Not Geo-tagged,b'Here\xe2\x80\x99s a bit of advice while taking to potential spicy customers. To get in ur private story/account ask them for their grandmas info and they won\xe2\x80\x99t be accepted until they give it. So if they send unsolicited pictures w/o paying you can tell Grammy about it\xf0\x9f\xa5\xb0',Heres a bit of advice while taking to potential spicy customers. To get in ur private story/account ask them for their grandmas info and they wont be accepted until they give it. So if they send unsolicited pictures w/o paying you can tell Grammy about it,Here s a bit of advice while taking to potential spicy customers. To get in ur private story/account ask them for their grandmas info and they won t be accepted until they give it. So if they send unsolicited pictures w/o paying you can tell Grammy about it,here bit advice taking potential spicy customers to get ur private story account ask grandmas info accepted give so send unsolicited pictures paying tell grammy,here bit advice take potential spicy customer to get ur private story account ask grandmas info accept give so send unsolicited picture pay tell grammy,[],{},{},0,4,[],,[],0.7003
21,2021-02-11,Thu Feb 11 23:00:55 +0000 2021,1360000892972457989,MultipolarTech,"Jakarta, Indonesia",Not Geo-tagged,"b""Become the #cloud jedi you've always wanted to be with our e-book, Private Cloud for Dummies. Download today: https://t.co/5CH20DDrFV #MultipolarTechnology\nContact telemarketing@multipolar.com for more info. https://t.co/poACz9w2dN""","Become the $HASHTAG$ jedi you've always wanted to be with our e-book, Private Cloud for Dummies. Download today: $URL$ $HASHTAG$ Contact telemarketing$MENTION$.com for more info. $URL$","Become the jedi you've always wanted to be with our e-book, Private Cloud for Dummies. Download today Contact telemarketing.com for more info.",become jedi always wanted book private cloud dummies download today contact telemarketing com info,become jedi always want book private cloud dummy download today contact telemarkete com info,[],{},{},1,0,"['cloud', 'MultipolarTechnology']",https://oal.lu/Sd2Yg,[],0.0
34,2021-02-11,Thu Feb 11 22:32:46 +0000 2021,1359993810525249541,h0n3yjoo,SHE!THEY!HER!MINOR•BLK,Not Geo-tagged,b'The fact that the thought of leaking private info was in your head is problem number 1\xf0\x9f\x98\xad\xe2\x9c\x8b\xf0\x9f\x8f\xbe',The fact that the thought of leaking private info was in your head is problem number $NUMBER$$EMOJI$$EMOJI$$EMOJI$,The fact that the thought of leaking private info was in your head is problem number,the fact thought leaking private info head problem number,the fact think leak private info head problem number,[],{},{},0,0,[],,[],-0.34
29,2021-02-11,Thu Feb 11 22:44:49 +0000 2021,1359996843162275848,36mp_________,Philly,Not Geo-tagged,b'People are entirely too comfortable with others on this app. You don\xe2\x80\x99t want your friends to be called out but you\xe2\x80\x99re okay with private/personal info being posted? And we are picking and choosing? No seriously. Wtf?',People are entirely too comfortable with others on this app. You dont want your friends to be called out but youre okay with private/personal info being posted? And we are picking and choosing? No seriously. Wtf?,People are entirely too comfortable with others on this app. You don t want your friends to be called out but you re okay with private/personal info being posted? And we are picking and choosing? No seriously. Wtf?,people entirely comfortable others app you want friends called okay private personal info posted and picking choosing no seriously wtf,people entirely comfortable other app want friend call okay private personal info post and pick choose no seriously wtf,[],{},{},4,3,[],,[],0.9055
24,2021-02-11,Thu Feb 11 22:58:15 +0000 2021,1360000224068988929,InfullUni,Edmonton Alberta ,Not Geo-tagged,"b""@AlbertaPAH If you can substantiate this it's likely a good thing to file a complaint with the Information and Privacy Commissioner (it's gov entity collecting your personal info without your consent)""",$MENTION$ If you can substantiate this it's likely a good thing to file a complaint with the Information and Privacy Commissioner (it's gov entity collecting your personal info without your consent),If you can substantiate this it's likely a good thing to file a complaint with the Information and Privacy Commissioner (it's gov entity collecting your personal info without your consent),if substantiate likely good thing file complaint information privacy commissioner gov entity collecting personal info without consent,if substantiate likely good thing file complaint information privacy commissioner gov entity collect personal info without consent,[],{},{},0,1,[],,['Alberta Political Accountability Hub (APAH)'],0.0088
10,2021-02-11,Thu Feb 11 23:23:49 +0000 2021,1360006659251265536,EVNorthshoreLA,"Slidell, LA","Slidell, LA, US","b'COMMERCIAL OFFICE SPACE \n\nOPEN HOUSE \xf0\x9f\x8f\xa1 tomorrow, Friday, 2/12/2021!\n1186 Fremaux Ave, Slidell Louisiana\n\nListed by Karen Walsh - Realtor - Engel &amp; V\xc3\xb6lkers Slidell\n\n\xe2\x98\x8e Call Karen at 985-285-8420 for more info or to schedule a private tour. \n\nhttps://t.co/adXJnIwdzS https://t.co/YbRRTKKPdC'","COMMERCIAL OFFICE SPACE OPEN HOUSE $EMOJI$ tomorrow, Friday, $NUMBER$/12/2021! $NUMBER$ Fremaux Ave, Slidell Louisiana Listed by Karen Walsh - Realtor - Engel &amp; Vlkers Slidell $EMOJI$ Call Karen at $NUMBER$-285-8420 for more info or to schedule a private tour. $URL$ $URL$","COMMERCIAL OFFICE SPACE OPEN HOUSE tomorrow, Friday, /12/2021! Fremaux Ave, Slidell Louisiana Listed by Karen Walsh - Realtor - Engel &amp; V lkers Slidell Call Karen at -285-8420 for more info or to schedule a private tour.",commercial office space open house tomorrow friday fremaux ave slidell louisiana listed karen walsh realtor engel lkers slidell call karen info schedule private tour,commercial office space open house tomorrow friday fremaux ave slidell louisiana list karen walsh realtor engel lker slidell call karen info schedule private tour,[],{},{},1,0,[],https://slidellmandeville.evrealestate.com/ListingDetails/1186-FREMAUX-Avenue-Slidell-LA-70458/2228292,[],0.0
26,2021-02-11,Thu Feb 11 22:54:48 +0000 2021,1359999353344065541,Cazzy,"Vancouver, British Columbia",Not Geo-tagged,"b'@acemacg I would feel differently about theatres and restaurants if we had higher case numbers, but I\'m inclined to believe the gov when they said ""these businesses can operate safely."" I wish there was more info on where cases happen from. It can\'t just be private gatherings.'","$MENTION$ I would feel differently about theatres and restaurants if we had higher case numbers, but I'm inclined to believe the gov when they said ""these businesses can operate safely."" I wish there was more info on where cases happen from. It can't just be private gatherings.","I would feel differently about theatres and restaurants if we had higher case numbers, but I'm inclined to believe the gov when they said ""these businesses can operate safely."" I wish there was more info on where cases happen from. It ca not just be private gatherings.",would feel differently theatres restaurants higher case numbers inclined believe gov said businesses operate safely wish info cases happen it private gatherings,would feel differently theatre restaurant high case number incline believe gov say business operate safely wish info case happen private gathering,[],{},{},0,0,[],,['Adam MacGillivray'],0.8338
27,2021-02-11,Thu Feb 11 22:54:45 +0000 2021,1359999341553881090,seankdesertridg,,Not Geo-tagged,b'@noprezzie2012 @redwildcat I\xe2\x80\x99ve been told by Maricopa BOS that there is so much private info on that ballot that you have just broke the law.',$MENTION$ $MENTION$ Ive been told by Maricopa BOS that there is so much private info on that ballot that you have just broke the law.,I ve been told by Maricopa BOS that there is so much private info on that ballot that you have just broke the law.,told maricopa bos much private info ballot broke law,tell maricopa bos much private info ballot break law,[],{},{},0,1,[],,"['AZSuburbs', 'Peggy McClain']",-0.4215
54,2021-02-11,Thu Feb 11 21:40:33 +0000 2021,1359980671049945088,aikenkimberly,"Arendal, Norway",Not Geo-tagged,"b'@yewandeslondon @blastfestuk @erinmaochu @NatHistGirl @ClionaKelly01 @TanaDJoseph @MAParnellHS @LeanneMelbourne @uniofleicester @simon_n_dixon @owentooth Absolutely \xf0\x9f\x92\xaf and thank you for tagging me. I nominate @Emily_S_Choy, @Blk_Rose and Tracie Curry. Will send private msg with contact info for Tracie.'","$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Absolutely $EMOJI$ and thank you for tagging me. I nominate $MENTION$, $MENTION$ and Tracie Curry. Will send private msg with contact info for Tracie.","Absolutely and thank you for tagging me. I nominate , and Tracie Curry. Will send private msg with contact info for Tracie.",absolutely thank tagging nominate tracie curry will send private msg contact info tracie,absolutely thank tag nominate tracie curry will send private msg contact info tracie,[],{},{},0,4,[],,"['Dr Yewande Okuleye PhD', 'BLAST', 'E R I N M A 😷', 'Miranda Lowe', 'Clíona Kelly', 'Dr. Tana Joseph', 'Michaela Parnell', 'Leanne Melbourne', 'University of Leicester', 'Simon Dixon', 'Owen Tooth', 'Dr. Emily S Choy', 'LungiSails']",0.4173
28,2021-02-11,Thu Feb 11 22:54:34 +0000 2021,1359999296997851144,Adventurer_Will,Galar Region (The UK),Not Geo-tagged,"b'@mirmuln1r Not to mention that the Nintendo leaks of private documentation are decades-old information. As far as I know, Nintendos and TPCi Servers with company info and such are hard to puncher through'","$MENTION$ Not to mention that the Nintendo leaks of private documentation are decades-old information. As far as I know, Nintendos and TPCi Servers with company info and such are hard to puncher through","Not to mention that the Nintendo leaks of private documentation are decades-old information. As far as I know, Nintendos and TPCi Servers with company info and such are hard to puncher through",not mention nintendo leaks private documentation decades old information as far know nintendos tpci servers company info hard puncher,not mention nintendo leak private documentation decade old information as far know nintendos tpci server company info hard puncher,[],{},{},0,0,[],,['Mir 🚂\U0001f9a8'],-0.1027
39,2021-02-11,Thu Feb 11 22:17:25 +0000 2021,1359989949060308996,barflld,,Not Geo-tagged,"b""@templeoflink And when you're that age I don't think you should still get told that shit all the time but still get reminded that you shouldn't give in too much info online. You don't know how many carrds I've seen with worryingly massive amounts of private info""",$MENTION$ And when you're that age I don't think you should still get told that shit all the time but still get reminded that you shouldn't give in too much info online. You don't know how many carrds I've seen with worryingly massive amounts of private info,And when you're that age I do not think you should still get told that shit all the time but still get reminded that you should not give in too much info online. You do not know how many carrds I've seen with worryingly massive amounts of private info,and age think still get told shit time still get reminded give much info online you know many carrds seen worryingly massive amounts private info,and age think still get tell shit time still get remind give much info online know many carrd see worryingly massive amount private info,[],{},{},0,1,[],,['stormy'],-0.3182
41,2021-02-11,Thu Feb 11 22:14:59 +0000 2021,1359989336159244289,srescio,"Roma, Italia",Not Geo-tagged,"b""@chuff_sf @latinlahmacun @iron_eliza @JarettSays Yeah, different, it's done though publishing private info, the intentional malevolent part, fun.""","$MENTION$ $MENTION$ $MENTION$ $MENTION$ Yeah, different, it's done though publishing private info, the intentional malevolent part, fun.","Yeah, different, it's done though publishing private info, the intentional malevolent part, fun.",yeah different done though publishing private info intentional malevolent part fun,yeah different do though publish private info intentional malevolent part fun,[],{},{},0,0,[],,"['Chuff says WEAR A MASK AND WASH YOUR HANDS', 'Deniz', 'CastIronEliza 🍳🇺🇸🦅', 'Jarett Wieselman']",0.6705
48,2021-02-11,Thu Feb 11 21:50:55 +0000 2021,1359983278502027264,Delta,Global,Not Geo-tagged,"b'@ChrisChristine Hey there, please click the DM link below and I will collect your info and assist in a Private Chat: Antoinette https://t.co/6iDGBJRMTU'","$MENTION$ Hey there, please click the DM link below and I will collect your info and assist in a Private Chat: Antoinette $URL$","Hey there, please click the DM link below and I will collect your info and assist in a Private Chat Antoinette",hey please click dm link collect info assist private chat antoinette,hey please click dm link collect info assist private chat antoinette,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=5920532,['ChrisChristine'],0.3182
36,2021-02-11,Thu Feb 11 22:26:59 +0000 2021,1359992353281503232,tcoopbaby,"Richmond, VA",Not Geo-tagged,b'I find it very perverted the amount of \xe2\x80\x9cso when you gonna dance for me\xe2\x80\x9d DMs I get. This is not the contact info for a private show goodbye you heathen',I find it very perverted the amount of so when you gonna dance for me DMs I get. This is not the contact info for a private show goodbye you heathen,I find it very perverted the amount of so when you gonna dance for me DMs I get. This is not the contact info for a private show goodbye you heathen,find perverted amount gon na dance dms get this contact info private show goodbye heathen,find pervert amount gon na dance dms get this contact info private show goodbye heathen,[],{},{},0,1,[],,[],-0.5849
42,2021-02-11,Thu Feb 11 22:06:56 +0000 2021,1359987309190537223,CUPELocal786,"Hamilton, Ontario",Not Geo-tagged,"b'Are you familiar with our member portal? If not - it\'s a private area on our website, https://t.co/aJbFgAlAR4, where members can find all the latest news, forms, contact info &amp; more that pertain to our union.\n\nSimply go to the website, click ""member portal"" in the menu &amp; log in. https://t.co/yqc3MZtw5t'","Are you familiar with our member portal? If not - it's a private area on our website, $URL$, where members can find all the latest news, forms, contact info &amp; more that pertain to our union. Simply go to the website, click ""member portal"" in the menu &amp; log in. $URL$","Are you familiar with our member portal? If not - it's a private area on our website, , where members can find all the latest news, forms, contact info &amp; more that pertain to our union. Simply go to the website, click ""member portal"" in the menu &amp; log in.",are familiar member portal if private area website members find latest news forms contact info pertain union simply website click member portal menu log,be familiar member portal if private area website member find late news form contact info pertain union simply website click member portal menu log,[],{},{},1,1,[],http://cupe786.ca,[],0.0
32,2021-02-11,Thu Feb 11 22:40:36 +0000 2021,1359995780547895306,edward_san6,East Anglia ,Not Geo-tagged,"b'@PeakePolly @Iromg Yes, surely ambulance services don\xe2\x80\x99t  pass private info on? Today an 80+ widowed lady was in the takeaway, normally a sit in cafe where she has daily lunch, her sad eyes visible on her muzzled face, she\xe2\x80\x99s had trouble sleeping, twice she  said I want to sleep and not wake up.'","$MENTION$ $MENTION$ Yes, surely ambulance services dont pass private info on? Today an $NUMBER$+ widowed lady was in the takeaway, normally a sit in cafe where she has daily lunch, her sad eyes visible on her muzzled face, shes had trouble sleeping, twice she said I want to sleep and not wake up.","Yes, surely ambulance services don t pass private info on? Today an + widowed lady was in the takeaway, normally a sit in cafe where she has daily lunch, her sad eyes visible on her muzzled face, she s had trouble sleeping, twice she said I want to sleep and not wake up.",yes surely ambulance services pass private info today widowed lady takeaway normally sit cafe daily lunch sad eyes visible muzzled face trouble sleeping twice said want sleep wake,yes surely ambulance service pass private info today widowed lady takeaway normally sit cafe daily lunch sad eye visible muzzle face trouble sleep twice say want sleep wake,[],{},{},0,2,[],,"['Polly', 'Mike Graham 🇬🇧']",-0.4588
53,2021-02-11,Thu Feb 11 21:42:14 +0000 2021,1359981092988682240,Allstate,,Not Geo-tagged,"b'@RubenLDante We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE",we sorry hear please private message bit info look se,sorry hear please private message bit info look se,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['Ruben Landon Dante'],0.3237
59,2021-02-11,Thu Feb 11 21:36:17 +0000 2021,1359979595500519432,caro_foley_,"Austin, TX",Not Geo-tagged,"b'fav features of @TwitterSpaces: audience reaction participation, live transcription, can stay in 1 app for DMs/feed\n\nneeds: private rooms, see everyone in the space, mod tools, metrics, room info, place to find more spaces'","fav features of $MENTION$: audience reaction participation, live transcription, can stay in $NUMBER$ app for DMs/feed needs: private rooms, see everyone in the space, mod tools, metrics, room info, place to find more spaces","fav features of audience reaction participation, live transcription, can stay in app for DMs/feed needs private rooms, see everyone in the space, mod tools, metrics, room info, place to find more spaces",fav features audience reaction participation live transcription stay app dms feed needs private rooms see everyone space mod tools metrics room info place find spaces,fav feature audience reaction participation live transcription stay app dms feed need private room see everyone space mod tools metrics room info place find space,[],{},{},0,2,[],,['Spaces'],0.4588
