s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
39,2021-03-11,Thu Mar 11 21:47:45 +0000 2021,1370129340348956684,TheBritChick2,,Not Geo-tagged,b'Looking to do a private slot event this month and I have 2 possible dates. DM if you want more info',Looking to do a private slot event this month and I have $NUMBER$ possible dates. DM if you want more info,Looking to do a private slot event this month and I have possible dates. DM if you want more info,looking private slot event month possible dates dm want info,look private slot event month possible date dm want info,[],{},{},3,5,[],,[],0.0772
2,2021-03-11,Thu Mar 11 23:47:29 +0000 2021,1370159473357160448,AJhapamochi,United States,Not Geo-tagged,"b'+ #BTSARMY, here\xe2\x80\x99s a super easy way to request @BTS_twt #Dynamite on *500* radio stations. \nWe\xe2\x80\x99re down to #37, 3 spots from the bottom, if we fall off we lose 500 spins!\nPlz use incognito/private mode, unlimited\xf0\x9f\x97\xb3\nSee tweet below for info on requesting&amp;voting for AT40 countdown\xf0\x9f\x91\x87 https://t.co/7DHKBxQydc'","+ $HASHTAG$, heres a super easy way to request $MENTION$ $HASHTAG$ on *500* radio stations. Were down to $HASHTAG$, $NUMBER$ spots from the bottom, if we fall off we lose $NUMBER$ spins! Plz use incognito/private mode, unlimited$EMOJI$ See tweet below for info on requesting&amp;voting for AT40 countdown$EMOJI$ $URL$","+ , here s a super easy way to request on *500* radio stations. We re down to , spots from the bottom, if we fall off we lose spins! Plz use incognito/private mode, unlimited See tweet below for info on requesting&amp;voting for AT40 countdown",super easy way request radio stations we spots bottom fall lose spins plz use incognito private mode unlimited see tweet info requesting voting at countdown,super easy way request radio station spot bottom fall lose spin plz use incognito private mode unlimited see tweet info request voting at countdown,[],{},{},1,1,"['BTSARMY', 'Dynamite']",https://twitter.com/omnomnomzz/status/1366936728821448709,['방탄소년단'],0.69
15,2021-03-11,Thu Mar 11 23:01:25 +0000 2021,1370147879784960001,taesvirtu,,Not Geo-tagged,"b""can they stop asking questions like these???? like they're not ganna give u info abt their private life\xf0\x9f\xa4\xa8\nhttps://t.co/uRBYxJPCQs""",can they stop asking questions like these???? like they're not ganna give u info abt their private life $URL$,can they stop asking questions like these?? like they're not ganna give u info abt their private life,stop asking questions like like ganna give info abt private life,stop ask question like like ganna give info abt private life,[],{},{},0,0,[],,[],0.4871
16,2021-03-11,Thu Mar 11 23:00:17 +0000 2021,1370147594056392712,PRStatehoodDem,"Puerto Rico, USA",Not Geo-tagged,"b'@lherrero @ArmandoMPerez Good for her on her professional achievements. Now, are they private info?'","$MENTION$ $MENTION$ Good for her on her professional achievements. Now, are they private info?","Good for her on her professional achievements. Now, are they private info?",good professional achievements now private info,good professional achievement now private info,[],{},{},0,0,[],,"['Luis S. Herrero', 'Armando MPR ≥']",0.4404
10,2021-03-11,Thu Mar 11 23:25:06 +0000 2021,1370153842080423940,gottuans,marks world ,Not Geo-tagged,b'koreaboo has removed the private information on the article! thank you everyone who helped to dm and got our moots info removed. \xf0\x9f\x92\x9a https://t.co/dEn1N4iIj6',koreaboo has removed the private information on the article! thank you everyone who helped to dm and got our moots info removed. $EMOJI$ $URL$,koreaboo has removed the private information on the article! thank you everyone who helped to dm and got our moots info removed.,koreaboo removed private information article thank everyone helped dm got moots info removed,koreaboo remove private information article thank everyone help dm get moot info remove,[],{},{},1,5,[],https://twitter.com/koreaboo/status/1370111032677519364,[],0.4199
36,2021-03-11,Thu Mar 11 21:56:11 +0000 2021,1370131465439121411,ZellyButton,they/them,Not Geo-tagged,b'@MILGRAM_info 4 QRTS AND THEYRE ALL PRIVATE HAHAHAHAHAHAH',$MENTION$ $NUMBER$ QRTS AND THEYRE ALL PRIVATE HAHAHAHAHAHAH,QRTS AND THEYRE ALL PRIVATE HAHAHAHAHAHAH,qrts and theyre all private hahahahahahah,qrt and be all private hahahahahahah,[],{},{},0,0,[],,['MILGRAM -ミルグラム- 公式'],0.0
8,2021-03-11,Thu Mar 11 23:34:01 +0000 2021,1370156084263018498,shotgunner101,,Not Geo-tagged,"b""@TheEricThomas @sherrod_im @HackingDave Don't get me wrong, I'm for private in advance. But the research, writeups and PoC eventually needs to come out so the greater InfoSec community can keep up with the latest threats. \n\nI'm all for vendors getting sigs in place first + a patch. But blue teams need info too.""","$MENTION$ $MENTION$ $MENTION$ Don't get me wrong, I'm for private in advance. But the research, writeups and PoC eventually needs to come out so the greater InfoSec community can keep up with the latest threats. I'm all for vendors getting sigs in place first + a patch. But blue teams need info too.","Do not get me wrong, I'm for private in advance. But the research, writeups and PoC eventually needs to come out so the greater InfoSec community can keep up with the latest threats. I'm all for vendors getting sigs in place first + a patch. But blue teams need info too.",do get wrong private advance but research writeups poc eventually needs come greater infosec community keep latest threats vendors getting sigs place first patch but blue teams need info,do get wrong private advance but research writeup poc eventually need come great infosec community keep late threat vendor get sig place first patch but blue team need info,[],{},{},0,5,[],,"['Eric Thomas', '📬 Sherrod DeGrippo', 'Dave Kennedy']",0.1888
9,2021-03-11,Thu Mar 11 23:30:20 +0000 2021,1370155155732185090,BCSC_Info,"British Columbia, Canada",Not Geo-tagged,"b""The BCSC recognizes that filing a prospectus is not always necessary. Visit the BCSC's private placements page to learn more about the exemptions that are permitted in British Columbia and how they can help you fund your business: https://t.co/MNrueQAjvG""",The BCSC recognizes that filing a prospectus is not always necessary. Visit the BCSC's private placements page to learn more about the exemptions that are permitted in British Columbia and how they can help you fund your business: $URL$,The BCSC recognizes that filing a prospectus is not always necessary. Visit the BCSC's private placements page to learn more about the exemptions that are permitted in British Columbia and how they can help you fund your business,the bcsc recognizes filing prospectus always necessary visit bcsc private placements page learn exemptions permitted british columbia help fund business,the bcsc recognize file prospectus always necessary visit bcsc private placement page learn exemption permit british columbia help fund business,[],{},{},0,0,[],http://bcsc.news/3i0UrOT,[],0.4019
35,2021-03-11,Thu Mar 11 21:56:56 +0000 2021,1370131653427924993,sinead247,,Not Geo-tagged,b'@TrumanKelly @FergalBowers @rtenews @HSELive @HSELive can you please clarify this point. \n\n@FergalBowers can you press for this info?  \n\nDo private patients suffer again due to the fact that the HSE failed them in the first instance',$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ can you please clarify this point. $MENTION$ can you press for this info? Do private patients suffer again due to the fact that the HSE failed them in the first instance,can you please clarify this point. can you press for this info? Do private patients suffer again due to the fact that the HSE failed them in the first instance,please clarify point press info do private patients suffer due fact hse failed first instance,please clarify point press info do private patient suffer due fact hse fail first instance,[],{},{},0,1,[],,"['Ned Kelly 🏴\u200d☠️', 'Fergal Bowers', 'RTÉ News', 'HSE Ireland', 'HSE Ireland', 'Fergal Bowers']",-0.6705
13,2021-03-11,Thu Mar 11 23:11:00 +0000 2021,1370150292013117445,BW_in_Montreal,Montreal,Not Geo-tagged,"b'@MikeP77Doglover @DrP_MD Antibody tests poorly sensitive/specific- may be negative if you were infected &gt; 6 months ago &amp; no T cell info. available in some private labs (ask Dr.). As for vaccines all are equally good for prevention of severe disease, hospitalization or death.'","$MENTION$ $MENTION$ Antibody tests poorly sensitive/specific- may be negative if you were infected &gt; $NUMBER$ months ago &amp; no T cell info. available in some private labs (ask Dr.). As for vaccines all are equally good for prevention of severe disease, hospitalization or death.","Antibody tests poorly sensitive/specific- may be negative if you were infected &gt; months ago &amp; no T cell info. available in some private labs (ask Dr.). As for vaccines all are equally good for prevention of severe disease, hospitalization or death.",antibody tests poorly sensitive specific may negative infected months ago cell info available private labs ask dr as vaccines equally good prevention severe disease hospitalization death,antibody test poorly sensitive specific may negative infected month ago cell info available private lab ask dr as vaccine equally good prevention severe disease hospitalization death,[],{},{},0,0,[],,"['Mike.', 'Patrick Phillips MD']",-0.9136
17,2021-03-11,Thu Mar 11 22:56:26 +0000 2021,1370146627336409088,PalmTreeBird,JayB’s business,Not Geo-tagged,"b'@LTabudi Hey boo, delete this. The article has private info in the screenshot'","$MENTION$ Hey boo, delete this. The article has private info in the screenshot","Hey boo, delete this. The article has private info in the screenshot",hey boo delete the article private info screenshot,hey boo delete the article private info screenshot,[],{},{},0,0,[],,['🇿🇦JayB’s sticker🔗'],0.0
50,2021-03-11,Thu Mar 11 21:29:40 +0000 2021,1370124790460256265,Allstate,,Not Geo-tagged,"b'@RASJR88 We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['𝐆𝐈𝐑𝐋 𝐃𝐀𝐃 👧🏽👧🏽'],0.3237
45,2021-03-11,Thu Mar 11 21:35:31 +0000 2021,1370126264808443912,Allstate,,Not Geo-tagged,"b'@Tezii8_ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['Flah🇹🇹'],0.3237
24,2021-03-11,Thu Mar 11 22:34:51 +0000 2021,1370141193129066500,gtrswhiskeyguns,"Sioux Falls, SD",Not Geo-tagged,"b""@founding_ideals @BrielleClaremo1 @thejasonmarino @atrupar It would basically turn every gun owner into their own personal FFL. Which I'm not opposed to, but if you have to call into the database before doing a private transfer, it seems redundant to have the info on your driver's license. Unless we're doing universal CCW reciprocity.""","$MENTION$ $MENTION$ $MENTION$ $MENTION$ It would basically turn every gun owner into their own personal FFL. Which I'm not opposed to, but if you have to call into the database before doing a private transfer, it seems redundant to have the info on your driver's license. Unless we're doing universal CCW reciprocity.","It would basically turn every gun owner into their own personal FFL. Which I'm not opposed to, but if you have to call into the database before doing a private transfer, it seems redundant to have the info on your driver's license. Unless we're doing universal CCW reciprocity.",it would basically turn every gun owner personal ffl which opposed call database private transfer seems redundant info driver license unless universal ccw reciprocity,would basically turn every gun owner personal ffl which oppose call database private transfer seem redundant info driver license unless universal ccw reciprocity,[],{},{},0,0,[],,"['Founding Ideals', 'Brielle Claremont', 'Jason Marino', 'Aaron Rupar']",-0.1779
48,2021-03-11,Thu Mar 11 21:31:13 +0000 2021,1370125182476558337,welldone_tyr,,Not Geo-tagged,"b'@Kimpanion2 @TheRealPaulReam @365Diversity I did, and just got the report. Apparently she\xe2\x80\x99s not racist but she posted private info and that\xe2\x80\x99s a violation. Guess it\xe2\x80\x99s a W'","$MENTION$ $MENTION$ $MENTION$ I did, and just got the report. Apparently shes not racist but she posted private info and thats a violation. Guess its a W","I did, and just got the report. Apparently she s not racist but she posted private info and that s a violation. Guess it s a W",got report apparently racist posted private info violation guess ,get report apparently racist post private info violation guess,[],{},{},0,1,[],,"['Asterisk President Kimpanion', 'Paul', '365 Diversity 🌍']",-0.4922
30,2021-03-11,Thu Mar 11 22:17:20 +0000 2021,1370136786488360960,susan_advocate,Portland Oregon,Not Geo-tagged,"b'State won\xe2\x80\x99t share much info about 4 fully vaccinated Oregonians who tested positive for COVID-19, citing \xe2\x80\x98patient privacy\xe2\x80\x99 https://t.co/GdBH9zu3NY'","State wont share much info about $NUMBER$ fully vaccinated Oregonians who tested positive for COVID-19, citing patient privacy $URL$","State won t share much info about fully vaccinated Oregonians who tested positive for COVID-19, citing patient privacy",state share much info fully vaccinated oregonians tested positive covid citing patient privacy,state share much info fully vaccinate oregonian test positive covid cite patient privacy,[],{},{},0,0,[],https://www.oregonlive.com/news/2021/03/state-wont-share-information-about-4-fully-vaccinated-oregonians-who-tested-positive-for-covid-19-citing-patient-privacy.html,[],0.8591
43,2021-03-11,Thu Mar 11 21:40:03 +0000 2021,1370127405046718468,Allstate,,Not Geo-tagged,"b'@VelcorianGames We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['VelcorianModels&game'],0.3237
40,2021-03-11,Thu Mar 11 21:46:41 +0000 2021,1370129073758932993,Allstate,,Not Geo-tagged,"b'@abre_maria We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['suck my dick & choke on it i yield my time FUCK U'],0.3237
46,2021-03-11,Thu Mar 11 21:33:59 +0000 2021,1370125875908251649,UtahAG,Utah State Capitol,Not Geo-tagged,"b'You expect your info will be kept #private when you go to the doctor. @UtahAG &amp; 40 states sued #AmericanMedicalCollectionAgency, in a medical #databreach case and settled the case today.\nFind out more\xe2\xac\x87\nhttps://t.co/lGcDyP2nYR'","You expect your info will be kept $HASHTAG$ when you go to the doctor. $MENTION$ &amp; $NUMBER$ states sued $HASHTAG$, in a medical $HASHTAG$ case and settled the case today. Find out more $URL$","You expect your info will be kept when you go to the doctor. &amp; states sued , in a medical case and settled the case today. Find out more",you expect info kept doctor states sued medical case settled case today find,expect info keep doctor state sue medical case settle case today find,[],{},{},4,2,"['private', 'AmericanMedicalCollectionAgency', 'databreach']",https://bit.ly/2OFR1qO,['Utah Attorney General'],0.0
51,2021-03-11,Thu Mar 11 21:28:10 +0000 2021,1370124413207769096,Allstate,,Not Geo-tagged,"b'@zachacevess We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['Zach Aceves \uf8ff'],0.3237
11,2021-03-11,Thu Mar 11 23:22:04 +0000 2021,1370153076003385348,RealEstateKAIT,"Caledon, Ontario",Not Geo-tagged,"b'NEW LISTING! Immaculate 3-Bedroom Condo Townhouse in Snelgrove with Private Fenced Backyard $648,900 \nMore Info? https://t.co/68GwVbM2cB\n\nkait KLEIN \n519-307-8000 https://t.co/XBlT65eL6d'","NEW LISTING! Immaculate $NUMBER$-Bedroom Condo Townhouse in Snelgrove with Private Fenced Backyard $648,900 More Info? $URL$ kait KLEIN $NUMBER$-307-8000 $URL$","NEW LISTING! Immaculate -Bedroom Condo Townhouse in Snelgrove with Private Fenced Backyard $648,900 More Info? kait KLEIN -307-800",new listing immaculate bedroom condo townhouse snelgrove private fenced backyard more info kait klein,new list immaculate bedroom condo townhouse snelgrove private fenced backyard more info kait klein,[],{},{},0,0,[],https://bit.ly/59_200Cresthaven,[],0.0
19,2021-03-11,Thu Mar 11 22:48:06 +0000 2021,1370144528305422343,inthebarberry,"Southampton, MA",Not Geo-tagged,"b'@SirOpsALot @alfredclintonn1 @maddow Yes PLEASE someone @maddow look into why \n\n1. The most infected, poorest &amp; ethnically diverse cities had mass vax sites, open to all residents while small wealthy town clinics were ""residents only"". \n\n2. Why the apps collected private info then wouldn\'t save appointments \n\n/ 1'","$MENTION$ $MENTION$ $MENTION$ Yes PLEASE someone $MENTION$ look into why $NUMBER$. The most infected, poorest &amp; ethnically diverse cities had mass vax sites, open to all residents while small wealthy town clinics were ""residents only"". $NUMBER$. Why the apps collected private info then wouldn't save appointments / $NUMBER$","Yes PLEASE someone look into why . The most infected, poorest &amp; ethnically diverse cities had mass vax sites, open to all residents while small wealthy town clinics were ""residents only"". . Why the apps collected private info then would not save appointments /",yes please someone look the infected poorest ethnically diverse cities mass vax sites open residents small wealthy town clinics residents why apps collected private info would save appointments,yes please someone look the infected poor ethnically diverse city mass vax site open resident small wealthy town clinic resident why app collect private info would save appointment,[],{},{},0,12,[],,"['Tom', 'clint newman', 'Rachel Maddow MSNBC', 'Rachel Maddow MSNBC']",-0.3952
18,2021-03-11,Thu Mar 11 22:55:27 +0000 2021,1370146378735833089,toska1121,,Not Geo-tagged,"b""@BeAffirmed Sorry, forgot to untag you!\nPoint remains that they were phrasing it like sharing DMs at all was forbidden, rather than private info *in* DMs.\nPeople shouldn't assume confidentiality on the internet, and OPs post doesn't help.""","$MENTION$ Sorry, forgot to untag you! Point remains that they were phrasing it like sharing DMs at all was forbidden, rather than private info *in* DMs. People shouldn't assume confidentiality on the internet, and OPs post doesn't help.","Sorry, forgot to untag you! Point remains that they were phrasing it like sharing DMs at all was forbidden, rather than private info *in* DMs. People should not assume confidentiality on the internet, and OPs post does not help.",sorry forgot untag point remains phrasing like sharing dms forbidden rather private info dms people assume confidentiality internet ops post help,sorry forget untag point remain phrase like share dms forbid rather private info dms people assume confidentiality internet op post help,[],{},{},0,0,[],,['🦋 B u t t e r f l y 🦋'],-0.09
52,2021-03-11,Thu Mar 11 21:25:37 +0000 2021,1370123772309692417,neokr16,,Not Geo-tagged,b'@tpsojda @crunchbase @Google @CNBC Appreciate that info! Been trying to figure out a cost effective way to research private company valuations in the past. Thank you! @tpsojda',$MENTION$ $MENTION$ $MENTION$ $MENTION$ Appreciate that info! Been trying to figure out a cost effective way to research private company valuations in the past. Thank you! $MENTION$,Appreciate that info! Been trying to figure out a cost effective way to research private company valuations in the past. Thank you!,appreciate info been trying figure cost effective way research private company valuations past thank,appreciate info be try figure cost effective way research private company valuation past thank,[],{},{},0,1,[],,"['Tim', 'crunchbase', 'Google', 'CNBC', 'Tim']",0.8353
23,2021-03-11,Thu Mar 11 22:35:54 +0000 2021,1370141459123302403,iambobmiller,"San Jose, California 95127",Not Geo-tagged,b'FELLOW MILLIONAIRES POTENTIAL MILLIONAIRES BILLIONAIRES! EXPERIENCE A POWERFUL PRIVATE PROFESSIONAL CONFIDENTIAL COACHING CONVERSATION! (408)772-4321 bobmiller022002@yahoo.com\nhttps://t.co/RZd8fBhxit\nhttps://t.co/PTAQScVYlo\nhttps://t.co/obCq65xyjL',FELLOW MILLIONAIRES POTENTIAL MILLIONAIRES BILLIONAIRES! EXPERIENCE A POWERFUL PRIVATE PROFESSIONAL CONFIDENTIAL COACHING CONVERSATION! (408)772-4321 bobmiller022002$MENTION$.com $URL$ $URL$ $URL$,FELLOW MILLIONAIRES POTENTIAL MILLIONAIRES BILLIONAIRES! EXPERIENCE A POWERFUL PRIVATE PROFESSIONAL CONFIDENTIAL COACHING CONVERSATION! (408)772-4321 bobmiller022002.com,fellow millionaires potential millionaires billionaires experience powerful private professional confidential coaching conversation bobmiller com,fellow millionaire potential millionaire billionaire experience powerful private professional confidential coach conversation bobmiller com,[],{},{},0,0,[],"http://MillionaireCoach.Net, http://MillionaireCoach.MyKajabi.com, http://Homelessveteransofamericainc.info",[],0.627
53,2021-03-11,Thu Mar 11 21:21:44 +0000 2021,1370122793510113282,Allstate,,Not Geo-tagged,"b'@ionlikeu We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['♑Black Widow Spider♑'],0.3237
47,2021-03-11,Thu Mar 11 21:31:26 +0000 2021,1370125233437425680,SMTElitist__,Nirvana ,Not Geo-tagged,"b'@BasedLord_Jak @RustNailKeikaku @V3rym4rm4l4d3 it is, it says that its previously private info then says that it can be acquired through searching public places like social media sites, the second sentence says the complete opposite of the first sentence'","$MENTION$ $MENTION$ $MENTION$ it is, it says that its previously private info then says that it can be acquired through searching public places like social media sites, the second sentence says the complete opposite of the first sentence","it is, it says that its previously private info then says that it can be acquired through searching public places like social media sites, the second sentence says the complete opposite of the first sentence",says previously private info says acquired searching public places like social media sites second sentence says complete opposite first sentence,say previously private info say acquire search public place like social medium site second sentence say complete opposite first sentence,[],{},{},0,0,[],,"['Jak', 'Rusty Nail', 'Marmalade frost (j*mmy)']",0.4767
62,2021-03-11,Thu Mar 11 21:03:44 +0000 2021,1370118264559267840,TaylorSimoneG,Los Angeles/Orange County,Not Geo-tagged,b'@yea80816019 @ganjanodrama @thebowlerhatjo @discolem @naydeenradias I\xe2\x80\x99m going off private info bye',$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Im going off private info bye,I m going off private info bye,going private info bye,go private info bye,[],{},{},0,0,[],,"['yea', 'bada bing', 'Jo☀️', '𝕯𝖎𝖘𝖈𝖔 🍋 𝕷𝖊𝖒𝖔𝖓𝖆𝖉𝖊', 'radia 𓂀']",0.0
