s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
27,2021-03-12,Fri Mar 12 23:12:09 +0000 2021,1370512967607926787,JUNGKOOKSBVTT,,Not Geo-tagged,b'@nikswhoree that\xe2\x80\x99s private info u can\xe2\x80\x99t tweet it on public\xf0\x9f\x98\xad',$MENTION$ thats private info u cant tweet it on public$EMOJI$,that s private info u can t tweet it on public,private info tweet public,private info tweet public,[],{},{},0,0,[],,"[""eil ♡'s isa and pixie""]",0.0
1,2021-03-12,Fri Mar 12 23:58:54 +0000 2021,1370524736019705861,VoteGoldJen,People’s Republic of Ann Arbor,Not Geo-tagged,b'This article has a bit more info: https://t.co/CFQCJNK95M',This article has a bit more info: $URL$,This article has a bit more info,this article bit info,this article bit info,[],{},{},0,0,[],https://www.usatoday.com/story/news/politics/2021/03/10/private-debt-collectors-can-seize-1-400-stimulus-checks/6938635002/,[],0.0
6,2021-03-12,Fri Mar 12 23:50:29 +0000 2021,1370522614901317637,_phoenix22,SHINee is Five,Not Geo-tagged,"b""@forever_taemin If you believe that person that much you can lol this is just an option so they won't know your private socmed info.""",$MENTION$ If you believe that person that much you can lol this is just an option so they won't know your private socmed info.,If you believe that person that much you can lol this is just an option so they wo not know your private socmed info.,if believe person much lol option know private socmed info,if believe person much lol option know private socme info,[],{},{},0,0,[],,['ali🌙테민'],0.4215
41,2021-03-12,Fri Mar 12 22:13:06 +0000 2021,1370498110166810624,Maniacal_Waifu,,Not Geo-tagged,b'Was against the idea of forcing people into changing their private info \n\nGot kicked from the O5 \xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5\xf0\x9f\x91\x8c\xf0\x9f\x92\xa6',Was against the idea of forcing people into changing their private info Got kicked from the O5 $EMOJI$$EMOJI$,Was against the idea of forcing people into changing their private info Got kicked from the O5,was idea forcing people changing private info got kicked ,be idea force people change private info get kick,[],{},{},0,2,[],,[],0.0
30,2021-03-12,Fri Mar 12 22:55:37 +0000 2021,1370508810457120773,gunnerbeeks,Jamaica,Not Geo-tagged,b'Waste of time and entered private info on a webpage for nothing. What was the reason? https://t.co/TxiAP3iy9u',Waste of time and entered private info on a webpage for nothing. What was the reason? $URL$,Waste of time and entered private info on a webpage for nothing. What was the reason?,waste time entered private info webpage nothing what reason,waste time enter private info webpage nothing what reason,[],{},{},6,10,[],https://twitter.com/jahmekyagyal/status/1370507956807143429,[],-0.4215
26,2021-03-12,Fri Mar 12 23:16:04 +0000 2021,1370513953776750592,DEA29963689,"Kebumen, Indonesia",Not Geo-tagged,b'Ready  Kebumen\xf0\x9f\x98\x8d Exc/Inc\xe2\x99\xa5\nPrivate boking \nInfo Wa. 082350859932\n#ngeweyuk\n#availkebumen\n#openkebumen\n#OpenBooking\n#Bisyarkebumen\n#realkebumen\n#bokebumen\n#bispakkeben\n#RealAccount\n#RealBO\n#includeroom\n#RecomendedBO https://t.co/9he60XEtdI',Ready Kebumen$EMOJI$ Exc/Inc$EMOJI$ Private boking Info Wa. $NUMBER$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Ready Kebumen Exc/Inc Private boking Info Wa.,ready kebumen exc inc private boking info wa,ready kebumen exc inc private boking info wa,[],{},{},0,0,"['ngeweyuk', 'availkebumen', 'openkebumen', 'OpenBooking', 'Bisyarkebumen', 'realkebumen', 'bokebumen', 'bispakkeben', 'RealAccount', 'RealBO', 'includeroom', 'RecomendedBO']",,[],0.3612
28,2021-03-12,Fri Mar 12 23:05:31 +0000 2021,1370511298912518148,RockstarSupport,"New York, NY",Not Geo-tagged,b'@that_smol_panda We can look into this further for you if you submit your account info in a private request here: https://t.co/iLlf5byDom *BK',$MENTION$ We can look into this further for you if you submit your account info in a private request here: $URL$ *BK,We can look into this further for you if you submit your account info in a private request here *BK,we look submit account info private request bk,look submit account info private request bk,[],{},{},0,1,[],http://rsg.ms/support,['Beckki'],0.0
8,2021-03-12,Fri Mar 12 23:40:03 +0000 2021,1370519988910452738,pizzahut,United States,Not Geo-tagged,"b""@NicoleMT16 Oh no! Would you mind sending us a private message with your contact info and the store's address so we can help out with this? https://t.co/PQtSXiQxeo""",$MENTION$ Oh no! Would you mind sending us a private message with your contact info and the store's address so we can help out with this? $URL$,Oh no! Would you mind sending us a private message with your contact info and the store's address so we can help out with this?,oh would mind sending private message contact info store address help,oh would mind send private message contact info store address help,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Nicole'],0.5033
38,2021-03-12,Fri Mar 12 22:17:41 +0000 2021,1370499262870552582,Narasya03075475,"Pacitan, Indonesia",Not Geo-tagged,b'Open slot\xf0\x9f\x98\x8d\nBookinng and Vcs\xf0\x9f\x98\x98\nInfo Dm\xf0\x9f\x93\xa9/Wa\xf0\x9f\x93\xb2\nhttps://t.co/WnHUy9R0r1\nPrivate Booking\n#availpacitan #vcsreall #bopacitan #openbopacitan #vcscroot #bispakpacitan #bisyarpacitan \n#vcsbugill #RealAngel #TrustedBO \n#vcsfullface #cewekpanggilan #angelpacitan #vcsberbayar #RealAccount https://t.co/6Qo6BdeV6k',Open slot$EMOJI$ Bookinng and Vcs$EMOJI$ Info Dm$EMOJI$/Wa$EMOJI$ $URL$ Private Booking $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Open slot Bookinng and Vcs Info Dm /Wa Private Booking,open slot bookinng vcs info dm wa private booking,open slot bookinng vcs info dm wa private booking,[],{},{},1,1,"['availpacitan', 'vcsreall', 'bopacitan', 'openbopacitan', 'vcscroot', 'bispakpacitan', 'bisyarpacitan', 'vcsbugill', 'RealAngel', 'TrustedBO', 'vcsfullface', 'cewekpanggilan', 'angelpacitan', 'vcsberbayar', 'RealAccount']",https://wa.me/6289618647355,[],0.0
40,2021-03-12,Fri Mar 12 22:13:34 +0000 2021,1370498226332299271,Gaho_ifandom,,Not Geo-tagged,b'@gahoclips @PLT_twt Hi. .Did they release any info as to why the Gaho Challenge vids were set to Private?',$MENTION$ $MENTION$ Hi. .Did they release any info as to why the Gaho Challenge vids were set to Private?,Hi. .Did they release any info as to why the Gaho Challenge vids were set to Private?,hi did release info gaho challenge vids set private,hi do release info gaho challenge vid set private,[],{},{},0,0,[],,"['gaho clips', 'PLT']",0.0772
