s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
4,2021-03-22,Mon Mar 22 23:55:16 +0000 2021,1374147698798985219,vie_Tan39,"Jakarta Selatan, DKI Jakarta",Not Geo-tagged,b'OPEN ROOM PRIVATE\nOnly 15jt Full night\n\nMORE INFO DM\n#availJakarta #bojaksel \n#includejaksel #openbojaksel #RealAngels #RealAccount https://t.co/658vds5xbg',OPEN ROOM PRIVATE Only $NUMBER$jt Full night MORE INFO DM $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,OPEN ROOM PRIVATE Only jt Full night MORE INFO DM,open room private only full night more info dm,open room private only full night more info dm,[],{},{},0,0,"['availJakarta', 'bojaksel', 'includejaksel', 'openbojaksel', 'RealAngels', 'RealAccount']",,[],0.2263
2,2021-03-22,Mon Mar 22 23:58:12 +0000 2021,1374148437399179265,im_notbolin,he/him,Not Geo-tagged,b'@lilamissesmcyt fake one since i dont want to leak private info',$MENTION$ fake one since i dont want to leak private info,fake one since i dont want to leak private info,fake one since dont want leak private info,fake one since do not want leak private info,[],{},{},0,1,[],,['Lila :)'],-0.3151
3,2021-03-22,Mon Mar 22 23:57:08 +0000 2021,1374148168808599557,BadKitters,"Orlando, FL",Not Geo-tagged,"b""@CuteDiaper_ This is not under any circumstance ok. Even if this is a mistake, this is a mistake you need to fix. You should know that many ABDLs do this in private and have no desire to have their personal info leak. Don't make excuses, don't ignore it, fix your shit. \xf0\x9f\xa6\x8a https://t.co/ColOOqJZLR""","$MENTION$ This is not under any circumstance ok. Even if this is a mistake, this is a mistake you need to fix. You should know that many ABDLs do this in private and have no desire to have their personal info leak. Don't make excuses, don't ignore it, fix your shit. $URL$","This is not under any circumstance ok. Even if this is a mistake, this is a mistake you need to fix. You should know that many ABDLs do this in private and have no desire to have their personal info leak. Do not make excuses, do not ignore it, fix your shit.",this circumstance even mistake mistake need fix you know many abdls private desire personal info leak do make excuses ignore fix shit,this circumstance even mistake mistake need fix know many abdls private desire personal info leak do make excuse ignore fix shit,[],{},{},1,5,[],https://twitter.com/Littlelolikat/status/1374022313788764164,['Cute Diaper'],-0.8735
17,2021-03-22,Mon Mar 22 23:07:21 +0000 2021,1374135641903149061,BoneLgrussel,"United States, Baltimore MD",Not Geo-tagged,b'@845Plaza @Minkiemom17 @clw10990 @BobWeide Licensed Health professionals who are taking patients private medical/psychological etc information do NOT destroy that info.',$MENTION$ $MENTION$ $MENTION$ $MENTION$ Licensed Health professionals who are taking patients private medical/psychological etc information do NOT destroy that info.,Licensed Health professionals who are taking patients private medical/psychological etc information do NOT destroy that info.,licensed health professionals taking patients private medical psychological etc information not destroy info,license health professional take patient private medical psychological etc information not destroy info,[],{},{},0,1,[],,"['Plaza 845', 'Minkiemom', 'carol weinert', 'Robert B. Weide']",0.431
43,2021-03-22,Mon Mar 22 21:33:00 +0000 2021,1374111897004482569,GatHanzo,Ohio ,Not Geo-tagged,b'@TinfoilhatNick @JackStr13435605 @TorJohnson6 You can keep going forever. Oh how about creators giving out private info on a gossip girls dox site ???',$MENTION$ $MENTION$ $MENTION$ You can keep going forever. Oh how about creators giving out private info on a gossip girls dox site ???,You can keep going forever. Oh how about creators giving out private info on a gossip girls dox site ??,you keep going forever oh creators giving private info gossip girls dox site,keep go forever oh creator give private info gossip girl dox site,[],{},{},4,12,[],,"['Nick is ➕🔥', 'ﾌ卂匚Ҝ 丂ㄒ尺卂山 🚾🤷\u200d♂️🌈', 'Cecil Says - #DisneyNeedsToApologizeToGina']",0.264
9,2021-03-22,Mon Mar 22 23:38:03 +0000 2021,1374143367349596160,cryptojnoob,"Monterrey, Nuevo León",Not Geo-tagged,"b""@Loffancos @dannydougs @ienjoybotting @verasitytech damn, now I am even more worried... that isn't even a US registered domain. And every bit of owner info is private. Thanks for the link mate.""","$MENTION$ $MENTION$ $MENTION$ $MENTION$ damn, now I am even more worried... that isn't even a US registered domain. And every bit of owner info is private. Thanks for the link mate.","damn, now I am even more worried.. that is not even a US registered domain. And every bit of owner info is private. Thanks for the link mate.",damn even worried even us registered domain and every bit owner info private thanks link mate,damn even worry even registered domain and every bit owner info private thank link mate,[],{},{},0,1,[],,"['Los Fancos', 'Bambino', 'I Enjoy Botting', 'Verasity']",-0.3167
8,2021-03-22,Mon Mar 22 23:41:20 +0000 2021,1374144192193171458,bunkami,she / her 17 desi,Not Geo-tagged,b'@bobaomi like how are ppl even getting this so early... it\xe2\x80\x99s scary how poor genshin keeps their private info',$MENTION$ like how are ppl even getting this so early... its scary how poor genshin keeps their private info,like how are ppl even getting this so early.. it s scary how poor genshin keeps their private info,like ppl even getting early scary poor genshin keeps private info,like ppl even get early scary poor genshin keep private info,[],{},{},0,0,[],,['kore'],-0.5859
28,2021-03-22,Mon Mar 22 22:13:11 +0000 2021,1374122009454579712,GaudinotE,"Bourgogne, France",Not Geo-tagged,b'World Water Day: One in 5 children in the world is private \xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94\n https://t.co/2ljQaMNgYr',World Water Day: One in $NUMBER$ children in the world is private $EMOJI$$EMOJI$$EMOJI$$EMOJI$ $URL$,World Water Day One in children in the world is private,world water day one children world private,world water day one child world private,[],{},{},1,3,[],https://www.rtbf.be/info/monde/detail_journee-mondiale-de-l-eau-un-enfant-sur-5-dans-le-monde-en-est-prive?id=10725010&utm_source=rtbfinfo&utm_campaign=social_share&utm_medium=twitter_share,[],0.0
7,2021-03-22,Mon Mar 22 23:43:12 +0000 2021,1374144661695172614,PrivacyGranny,Nursing Home,Not Geo-tagged,b'@AwyeeDeaterBob @6102bitcoin @DataSci53066689 Why would you share this info in the first place?  Use a private-by-default chain like #Monero\n\nhttps://t.co/3HVd6HXknf',$MENTION$ $MENTION$ $MENTION$ Why would you share this info in the first place? Use a private-by-default chain like $HASHTAG$ $URL$,Why would you share this info in the first place? Use a private-by-default chain like,why would share info first place use private default chain like,why would share info first place use private default chain like,[],{},{},0,0,['Monero'],https://www.theguardian.com/world/2021/mar/12/far-right-open-source-technology-censorship,"['AwyeeBitcoin', '6102bitcoin', 'DataSci']",0.5719
21,2021-03-22,Mon Mar 22 22:56:22 +0000 2021,1374132876548132872,DoctorWhat1983,"Austin, Texas",Not Geo-tagged,"b""@disaster_pod\n The Dante's Peak/Volcano Witchcraft Experiment worked. Check you private messages for the details. MORE INFO has been added about the Experiment.""",$MENTION$ The Dante's Peak/Volcano Witchcraft Experiment worked. Check you private messages for the details. MORE INFO has been added about the Experiment.,The Dante's Peak/Volcano Witchcraft Experiment worked. Check you private messages for the details. MORE INFO has been added about the Experiment.,the dante peak volcano witchcraft experiment worked check private messages details more info added experiment,the dante peak volcano witchcraft experiment work check private message detail more info add experiment,[],{},{},0,0,[],,['Disaster Girls'],0.0
32,2021-03-22,Mon Mar 22 22:05:00 +0000 2021,1374119948570783753,NJUrology,"Bloomfield, NJ",Not Geo-tagged,"b""Tonight at 6:30pm NJU's Dr. Michael Benson will be speaking on a private, confidential webinar about the signs, symptoms, and treatment options for Enlarged Prostate (BPH). Get more info and register at: https://t.co/WPRtDYY2W9 #NJU #njurology #menshealth https://t.co/UGfYVj8KgF""","Tonight at $NUMBER$:30pm NJU's Dr. Michael Benson will be speaking on a private, confidential webinar about the signs, symptoms, and treatment options for Enlarged Prostate (BPH). Get more info and register at: $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","Tonight at 30pm NJU's Dr. Michael Benson will be speaking on a private, confidential webinar about the signs, symptoms, and treatment options for Enlarged Prostate (BPH). Get more info and register at",tonight nju dr michael benson speaking private confidential webinar signs symptoms treatment options enlarged prostate bph get info register,tonight nju dr michael benson speak private confidential webinar sign symptom treatment option enlarge prostate bph get info register,[],{},{},0,0,"['NJU', 'njurology', 'menshealth']",https://njurology.com/event/mens-health-webinar-with-dr-michael-benson-signs-symptoms-and-treatment-options-for-enlarged-prostate-bph/,[],0.0
34,2021-03-22,Mon Mar 22 22:02:30 +0000 2021,1374119319706202117,dwebsterbu,"Sherbrooke, Quebec",Not Geo-tagged,"b'@FrankAllen100 @nationalpost Good thing I engaged with this troll eh? After asking for rebuttals, he then makes his account private and says he is not interested in the info he himself requested. https://t.co/1RZUfWeFMJ'","$MENTION$ $MENTION$ Good thing I engaged with this troll eh? After asking for rebuttals, he then makes his account private and says he is not interested in the info he himself requested. $URL$","Good thing I engaged with this troll eh? After asking for rebuttals, he then makes his account private and says he is not interested in the info he himself requested.",good thing engaged troll after asking rebuttals makes account private says interested info requested,good thing engage troll after ask rebuttal make account private say interested info request,[],{},{},0,0,[],,"['Frank Allen', 'National Post']",0.5175
18,2021-03-22,Mon Mar 22 23:04:48 +0000 2021,1374134998270316547,eagleey30185380,,Not Geo-tagged,b'would be prosecuted for drug use during work hours and accessing peoples private info which they did not fire her supervisors her aunt uncle that gave her passcodes',would be prosecuted for drug use during work hours and accessing peoples private info which they did not fire her supervisors her aunt uncle that gave her passcodes,would be prosecuted for drug use during work hours and accessing peoples private info which they did not fire her supervisors her aunt uncle that gave her passcodes,would prosecuted drug use work hours accessing peoples private info fire supervisors aunt uncle gave passcodes,would prosecute drug use work hour access people private info fire supervisor aunt uncle give passcode,[],{},{},0,0,[],,[],-0.1441
1,2021-03-22,Mon Mar 22 23:59:32 +0000 2021,1374148771131617283,USAMRIID,Everywhere,Not Geo-tagged,"b""@elevationjones @0neNonBlonde @krispykreme @TheJusticeDept @HHSGov @NCAGO @JoshStein_ @USAttorneys @ACLU @POTUS @FBI @SenatorBurr @VP @EFF @Snowden Not that I care but isn't that #Discrimination @ACLU against Antivaxers? @NCAGO via the method of Essentially bribery to get your private health info for food and ntm an UNHEALTHY FOOD? \nSeriously. Don't get me wrong I love @krispykreme whats going on, Is wrong  @VP @POTUS \n~Zi""","$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Not that I care but isn't that $HASHTAG$ $MENTION$ against Antivaxers? $MENTION$ via the method of Essentially bribery to get your private health info for food and ntm an UNHEALTHY FOOD? Seriously. Don't get me wrong I love $MENTION$ whats going on, Is wrong $MENTION$ $MENTION$ ~Zi","Not that I care but is not that against Antivaxers? via the method of Essentially bribery to get your private health info for food and ntm an UNHEALTHY FOOD? Seriously. Do not get me wrong I love whats going on, Is wrong ~Zi",not care antivaxers via method essentially bribery get private health info food ntm unhealthy food seriously do get wrong love whats going is wrong zi,not care antivaxer via method essentially bribery get private health info food ntm unhealthy food seriously do get wrong love what s go be wrong zi,[],{},{},1,1,['Discrimination'],,"['HIPAA FBI TASK FORCE - Special Agent Jones', 'OneNonBlonde', 'Krispy Kreme', 'Justice Department', 'HHS.gov', 'NC Attorney General', 'Josh Stein', 'U.S. Attorneys', 'ACLU', 'President Biden', 'FBI', 'Richard Burr', 'Vice President Kamala Harris', 'EFF', 'Edward Snowden', 'ACLU', 'NC Attorney General', 'Krispy Kreme', 'Vice President Kamala Harris', 'President Biden']",-0.605
6,2021-03-22,Mon Mar 22 23:45:16 +0000 2021,1374145183642750984,lovejpegs,"Kyle, TX",Not Geo-tagged,"b""@mmothomm At the times claimed in the accusations. The person who first spread it on Twitter openly admitted they didn't do enough research and got a bunch of things wrong. The fucking rant grumps sub had to go private for a while due to them spreading dangerous false info. In the end it's""",$MENTION$ At the times claimed in the accusations. The person who first spread it on Twitter openly admitted they didn't do enough research and got a bunch of things wrong. The fucking rant grumps sub had to go private for a while due to them spreading dangerous false info. In the end it's,At the times claimed in the accusations. The person who first spread it on Twitter openly admitted they did not do enough research and got a bunch of things wrong. The fucking rant grumps sub had to go private for a while due to them spreading dangerous false info. In the end it's,at times claimed accusations the person first spread twitter openly admitted enough research got bunch things wrong the fucking rant grumps sub go private due spreading dangerous false info in end,at time claim accusation the person first spread twitter openly admit enough research get bunch thing wrong the fucking rant grump sub go private due spread dangerous false info in end,[],{},{},0,0,[],,['molly ☕☁️✧'],-0.8687
31,2021-03-22,Mon Mar 22 22:06:04 +0000 2021,1374120218298028034,USAMRIID,Everywhere,Not Geo-tagged,b'@elevationjones @krispykreme @TheJusticeDept @HHSGov @NCAGO @JoshStein_ @USAttorneys @ACLU All Health information has to do with HIPPA. Trying to normalize people giving out their private health info is not cool at all @TheJusticeDept @POTUS  @VP',$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ All Health information has to do with HIPPA. Trying to normalize people giving out their private health info is not cool at all $MENTION$ $MENTION$ $MENTION$,All Health information has to do with HIPPA. Trying to normalize people giving out their private health info is not cool at all,all health information hippa trying normalize people giving private health info cool,all health information hippa try normalize people give private health info cool,[],{},{},1,0,[],,"['Elevation Jones', 'Krispy Kreme', 'Justice Department', 'HHS.gov', 'NC Attorney General', 'Josh Stein', 'U.S. Attorneys', 'ACLU', 'Justice Department', 'President Biden', 'Vice President Kamala Harris']",0.1124
29,2021-03-22,Mon Mar 22 22:10:56 +0000 2021,1374121443085139972,acrossthesevern,"Bath, England",Not Geo-tagged,"b'@LanceForman @RevengeofShino1 @LiveFromBrexit @anandMenon1 Please drop this snarky ""fake id"" jibe. Many people have to be anonymous on social media for various reasons. It suits you to be open as you use it for publicity and propaganda. But I had my account hacked and private info published. By a brexiter who disagreed with my views.'","$MENTION$ $MENTION$ $MENTION$ $MENTION$ Please drop this snarky ""fake id"" jibe. Many people have to be anonymous on social media for various reasons. It suits you to be open as you use it for publicity and propaganda. But I had my account hacked and private info published. By a brexiter who disagreed with my views.","Please drop this snarky ""fake id"" jibe. Many people have to be anonymous on social media for various reasons. It suits you to be open as you use it for publicity and propaganda. But I had my account hacked and private info published. By a brexiter who disagreed with my views.",please drop snarky fake jibe many people anonymous social media various reasons it suits open use publicity propaganda but account hacked private info published by brexiter disagreed views,please drop snarky fake jibe many people anonymous social medium various reason suit open use publicity propaganda but account hack private info publish by brexiter disagree view,[],{},{},0,4,[],,"['Lance Forman', 'Revenge of Shinobi', 'LfB', 'Anand Menon']",-0.8381
10,2021-03-22,Mon Mar 22 23:37:49 +0000 2021,1374143306528079875,judaicbxtch,,Not Geo-tagged,b'@imgonnasayitnow @psychoticpunkz I do understand what you are getting at and I respect that fully. As a very private person myself I am probably speaking more from an emotional POV when I say that I just truly don\xe2\x80\x99t think anyone owes the public info like that but again i know I\xe2\x80\x99m biased',$MENTION$ $MENTION$ I do understand what you are getting at and I respect that fully. As a very private person myself I am probably speaking more from an emotional POV when I say that I just truly dont think anyone owes the public info like that but again i know Im biased,I do understand what you are getting at and I respect that fully. As a very private person myself I am probably speaking more from an emotional POV when I say that I just truly don t think anyone owes the public info like that but again i know I m biased,understand getting respect fully as private person probably speaking emotional pov say truly think anyone owes public info like know biased,understand get respect fully as private person probably speak emotional pov say truly think anyone owe public info like know biased,[],{},{},0,2,[],,"['greenwich village idiot \U0001fa95', '(((Marcus))) ⚣']",0.3678
40,2021-03-22,Mon Mar 22 21:41:12 +0000 2021,1374113960593608704,RealJimboRad,"Fleming Island, FL",Not Geo-tagged,b'@sir_cade @DuvalUndertaker I never understood the heat he caught for something that was hysterical. Don\xe2\x80\x99t post your private info on social media. Life lessons are learned every day.',$MENTION$ $MENTION$ I never understood the heat he caught for something that was hysterical. Dont post your private info on social media. Life lessons are learned every day.,I never understood the heat he caught for something that was hysterical. Don t post your private info on social media. Life lessons are learned every day.,never understood heat caught something hysterical don post private info social media life lessons learned every day,never understand heat catch something hysterical don post private info social medium life lesson learn every day,[],{},{},0,2,[],,"['cade', 'Reborn???']",-0.0258
11,2021-03-22,Mon Mar 22 23:37:06 +0000 2021,1374143128421154820,financialguide1,,Not Geo-tagged,b'FINANCIAL JOBS: Germantown MD USA - Senior FPA Financial Analyst - Senior FPA Financial Analyst About the Company Ou: Senior FPA Financial Analyst About the Company Our client is a private equity backed company in the healthcare space and https://t.co/qRK7vkaHWi',FINANCIAL JOBS: Germantown MD USA - Senior FPA Financial Analyst - Senior FPA Financial Analyst About the Company Ou: Senior FPA Financial Analyst About the Company Our client is a private equity backed company in the healthcare space and $URL$,FINANCIAL JOBS Germantown MD USA - Senior FPA Financial Analyst - Senior FPA Financial Analyst About the Company Ou Senior FPA Financial Analyst About the Company Our client is a private equity backed company in the healthcare space and,financial jobs germantown md usa senior fpa financial analyst senior fpa financial analyst about company ou senior fpa financial analyst about company our client private equity backed company healthcare space,financial job germantown md usa senior fpa financial analyst senior fpa financial analyst about company ou senior fpa financial analyst about company client private equity back company healthcare space,[],{},{},0,0,[],http://dld.bz/jtuTa,[],0.0258
15,2021-03-22,Mon Mar 22 23:21:35 +0000 2021,1374139221305405449,kostoqueen,usa,Not Geo-tagged,b'yes medical professionals are supposed to keep that information private but i don\xe2\x80\x99t trust them. i\xe2\x80\x99ve seen way too many stories of them leaking info to families',yes medical professionals are supposed to keep that information private but i dont trust them. ive seen way too many stories of them leaking info to families,yes medical professionals are supposed to keep that information private but i don t trust them. i ve seen way too many stories of them leaking info to families,yes medical professionals supposed keep information private trust seen way many stories leaking info families,yes medical professional suppose keep information private trust see way many story leak info family,[],{},{},0,0,[],,[],0.743
48,2021-03-22,Mon Mar 22 21:18:19 +0000 2021,1374108201415634944,KristenHayer,"San Francisco, CA",Not Geo-tagged,b'@TSLCustomers offers private #CustomerSuccess Manager #training!\n\nAll classes in our popular public CSM Cert Program are avail as private training sessions for groups of 10 team members or more.\n\nClick thru for more info &amp; to contact us if interested. https://t.co/eJZiODJZsR',$MENTION$ offers private $HASHTAG$ Manager $HASHTAG$! All classes in our popular public CSM Cert Program are avail as private training sessions for groups of $NUMBER$ team members or more. Click thru for more info &amp; to contact us if interested. $URL$,offers private Manager ! All classes in our popular public CSM Cert Program are avail as private training sessions for groups of team members or more. Click thru for more info &amp; to contact us if interested.,offers private manager all classes popular public csm cert program avail private training sessions groups team members click thru info contact interested,offer private manager all class popular public csm cert program avail private training session group team member click thru info contact interested,[],{},{},0,1,"['CustomerSuccess', 'training']",http://bit.ly/3vT3EjA,['The Success League'],0.6996
