s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
8,2021-03-02,Tue Mar 02 23:27:18 +0000 2021,1366892904480866306,ayceholdr,"Melbourne, Victoria",Not Geo-tagged,"b""@Victory19611 @VickiApokis @ForVucksSake @gomvfc If it is in their private interests, then indeed unacceptable. As an outsider, I don't have that info so didn't want to make assumptions. Agree that commerical interests should not overrule football ones. The fix is to raise the football bar rather than lower the commercial bar.""","$MENTION$ $MENTION$ $MENTION$ $MENTION$ If it is in their private interests, then indeed unacceptable. As an outsider, I don't have that info so didn't want to make assumptions. Agree that commerical interests should not overrule football ones. The fix is to raise the football bar rather than lower the commercial bar.","If it is in their private interests, then indeed unacceptable. As an outsider, I do not have that info so did not want to make assumptions. Agree that commerical interests should not overrule football ones. The fix is to raise the football bar rather than lower the commercial bar.",if private interests indeed unacceptable as outsider info want make assumptions agree commerical interests overrule football ones the fix raise football bar rather lower commercial bar,if private interest indeed unacceptable as outsider info want make assumption agree commerical interest overrule football one the fix raise football bar rather low commercial bar,[],{},{},0,0,[],,"['Victory19611', 'Vicki Apokis', ""For Vuck's Sake"", 'Melbourne Victory']",-0.0479
26,2021-03-02,Tue Mar 02 22:22:03 +0000 2021,1366876481079640075,fallingforwxman,the 1975 ⎕,Not Geo-tagged,b'they also leaked private info but I\xe2\x80\x99m not including that here https://t.co/PnKmGwseKQ',they also leaked private info but Im not including that here $URL$,they also leaked private info but I m not including that here,also leaked private info including,also leak private info include,[],{},{},0,0,[],,[],-0.1655
6,2021-03-02,Tue Mar 02 23:29:44 +0000 2021,1366893516287315969,R0ZEYY,mw bestie @aaxliyxh,Not Geo-tagged,"b'@shyeIIia delete all the important ones first, like the ones holding private info.\nthen later do the uneccassary one &lt;3'","$MENTION$ delete all the important ones first, like the ones holding private info. then later do the uneccassary one &lt;3","delete all the important ones first, like the ones holding private info. then later do the uneccassary one &lt;3",delete important ones first like ones holding private info later uneccassary one,delete important one first like one hold private info later uneccassary one,[],{},{},0,3,[],,['shy !!'],0.5106
20,2021-03-02,Tue Mar 02 22:40:14 +0000 2021,1366881060194115584,pizzahut,United States,Not Geo-tagged,"b""@brandykay1081 Thank you for bringing this to our attention. Would you mind sending us a private message with your account info and the store's address so we can look into this? https://t.co/PQtSXiQxeo""",$MENTION$ Thank you for bringing this to our attention. Would you mind sending us a private message with your account info and the store's address so we can look into this? $URL$,Thank you for bringing this to our attention. Would you mind sending us a private message with your account info and the store's address so we can look into this?,thank bringing attention would mind sending private message account info store address look,thank bring attention would mind send private message account info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Brandy Wolfe'],0.3612
38,2021-03-02,Tue Mar 02 21:52:32 +0000 2021,1366869056733634561,breakmyfxceajr,,Not Geo-tagged,b'also yes I covered up my roommates private info with album covers what about it',also yes I covered up my roommates private info with album covers what about it,also yes I covered up my roommates private info with album covers what about it,also yes covered roommates private info album covers,also yes covered roommate private info album cover,[],{},{},0,1,[],,[],0.4019
18,2021-03-02,Tue Mar 02 22:48:25 +0000 2021,1366883118158782464,katiesmithnow1,,Not Geo-tagged,b'@Laurelhall58 @henrycooke @paulalbennett @nzlabour False equivalence. Anonymisation has been broken by media in these cases not by a minister. There is a public need to know about movement reduce risk. There are behavioural learnings for people about transmission. Bennet disclosed private info unnecessarily for poltical gain.',$MENTION$ $MENTION$ $MENTION$ $MENTION$ False equivalence. Anonymisation has been broken by media in these cases not by a minister. There is a public need to know about movement reduce risk. There are behavioural learnings for people about transmission. Bennet disclosed private info unnecessarily for poltical gain.,False equivalence. Anonymisation has been broken by media in these cases not by a minister. There is a public need to know about movement reduce risk. There are behavioural learnings for people about transmission. Bennet disclosed private info unnecessarily for poltical gain.,false equivalence anonymisation broken media cases minister there public need know movement reduce risk there behavioural learnings people transmission bennet disclosed private info unnecessarily poltical gain,false equivalence anonymisation broken medium case minister there public nee know movement reduce risk there behavioural learning people transmission bennet disclose private info unnecessarily poltical gain,[],{},{},0,0,[],,"['Laurel', 'henry cooke', 'Paula Bennett', 'New Zealand Labour']",-0.2023
25,2021-03-02,Tue Mar 02 22:23:48 +0000 2021,1366876921477365761,IMudder,Alternative Reality,Not Geo-tagged,"b""@SrWojtyla @FredSim69351984 If you Google it you'll find more info, but it was very succinct public message in a longer private apparition""","$MENTION$ $MENTION$ If you Google it you'll find more info, but it was very succinct public message in a longer private apparition","If you Google it you'll find more info, but it was very succinct public message in a longer private apparition",if google find info succinct public message longer private apparition,if google find info succinct public message long private apparition,[],{},{},0,1,[],,"['CarlosWojtylaSr', 'Fred Simon']",0.0
36,2021-03-02,Tue Mar 02 22:00:23 +0000 2021,1366871028991995906,Allstate,,Not Geo-tagged,"b'@EmGoinsSmith We are sorry to hear this, Emily. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this, Emily. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this, Emily. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear emily please private message bit info look ag,sorry hear emily please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['Emily Goins Smith'],0.25
47,2021-03-02,Tue Mar 02 21:25:03 +0000 2021,1366862138099314688,Allstate,,Not Geo-tagged,"b'@kikibobbi We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE",we sorry hear please private message bit info look se,sorry hear please private message bit info look se,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['@ATXGirl'],0.3237
17,2021-03-02,Tue Mar 02 22:53:15 +0000 2021,1366884334687428619,cheshi_cheshire,"Québec, Canada",Not Geo-tagged,"b""@PurolatorHelp if I send a google maps screenshot of where I live in private message could you give this info to my nearest delivery warehouse?\nI'm sure they won't know where it is again w/o a picture""",$MENTION$ if I send a google maps screenshot of where I live in private message could you give this info to my nearest delivery warehouse? I'm sure they won't know where it is again w/o a picture,if I send a google maps screenshot of where I live in private message could you give this info to my nearest delivery warehouse? I'm sure they wo not know where it is again w/o a picture,send google maps screenshot live private message could give info nearest delivery warehouse sure know picture,send google maps screenshot live private message could give info near delivery warehouse sure know picture,[],{},{},0,0,[],,['Purolator Help'],0.3182
42,2021-03-02,Tue Mar 02 21:45:00 +0000 2021,1366867157775126528,CNIweb,"Melbourne, FL",Not Geo-tagged,b'How can you defend your customers and businesses #datasecurity?  Here are some best-practices you can adopt to make sure you and your customer\xe2\x80\x99s private info is safe and secure\xf0\x9f\x91\x87\nhttps://t.co/r6xZwtmeFx\n\n#CyberSecurity #CyberSafe #CyberAttacks #ITSecurity',How can you defend your customers and businesses $HASHTAG$? Here are some best-practices you can adopt to make sure you and your customers private info is safe and secure$EMOJI$ $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,How can you defend your customers and businesses ? Here are some best-practices you can adopt to make sure you and your customer s private info is safe and secure,how defend customers businesses here best practices adopt make sure customer private info safe secure,how defend customer business here good practice adopt make sure customer private info safe secure,[],{},{},4,1,"['datasecurity', 'CyberSecurity', 'CyberSafe', 'CyberAttacks', 'ITSecurity']",https://blog.cniweb.net/10-easy-steps-to-protect-your-customers-data/,[],0.8074
37,2021-03-02,Tue Mar 02 21:52:38 +0000 2021,1366869078908887043,OasisAdvantage,"West Palm Beach, Florida",Not Geo-tagged,"b""@Crazywaiter We are happy to help. Can you please private message us with additional info? We'll need your full name, business/employer name, contact info, and some details about your concern. ^Francis https://t.co/SG6obOEJ6n""","$MENTION$ We are happy to help. Can you please private message us with additional info? We'll need your full name, business/employer name, contact info, and some details about your concern. ^Francis $URL$","We are happy to help. Can you please private message us with additional info? We'll need your full name, business/employer name, contact info, and some details about your concern. ^Francis",we happy help can please private message additional info we need full name business employer name contact info details concern francis,happy help can please private message additional info need full name business employer name contact info detail concern francis,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=120135948,['crazyperson'],0.8271
35,2021-03-02,Tue Mar 02 22:00:25 +0000 2021,1366871037271552004,musickmomof3,"Pikeville, KY",Not Geo-tagged,b'Caregivers at COLONTOWN have their own private support groups to help process everything this disease throws at us. Message me for info. #crc #ColonCancerAwarenessMonth #colontown #stage4momma https://t.co/KYht4yhzhD',Caregivers at COLONTOWN have their own private support groups to help process everything this disease throws at us. Message me for info. $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Caregivers at COLONTOWN have their own private support groups to help process everything this disease throws at us. Message me for info.,caregivers colontown private support groups help process everything disease throws us message info,caregiver colontown private support group help process everything disease throw message info,[],{},{},0,2,"['crc', 'ColonCancerAwarenessMonth', 'colontown', 'stage4momma']",https://twitter.com/colontown/status/1366852088886685709,[],0.6597
34,2021-03-02,Tue Mar 02 22:01:05 +0000 2021,1366871206176063488,KarinDavidson5,"Vancouver, BC",Not Geo-tagged,"b'\xe2\x96\xab\xef\xb8\x8fJUST LISTED\xe2\x96\xab\xef\xb8\x8f\n\xf0\x9f\x93\x8d2578 Pandora St, Vancouver, BC.\n\xf0\x9f\x92\xb2$1,499,000\n\xf0\x9f\x9b\x8f 3 Bed\n\xf0\x9f\x9b\x812 Bath\n\n\xe2\x9c\xa8 For more info and/ or to book a private showing please contact us!\n\xf0\x9f\x8c\x90https://t.co/Ad5Tl45gtd\n\xf0\x9f\x93\xa8 karin@karindavidson.com\n\xf0\x9f\x93\x9e 604-999-1731\n\n#justlisted #hastingssunrise  #vancouverlistings https://t.co/XqICAq6fff'","JUST LISTED $EMOJI$2578 Pandora St, Vancouver, BC. $EMOJI$$1,499,000 $EMOJI$ $NUMBER$ Bed $EMOJI$2 Bath $EMOJI$ For more info and/ or to book a private showing please contact us! $EMOJI$$URL$ $EMOJI$ karin$MENTION$.com $EMOJI$ $NUMBER$-999-1731 $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","JUST LISTED 2578 Pandora St, Vancouver, BC. $1,499,00 Bed 2 Bath For more info and/ or to book a private showing please contact us! karin.com -99-1731",just listed pandora st vancouver bc bed bath for info book private showing please contact karin com,just list pandora st vancouver bc bed bath for info book private showing please contact karin com,[],{},{},0,0,"['justlisted', 'hastingssunrise', 'vancouverlistings']",http://www.karindavidson.com,[],0.3802
53,2021-03-02,Tue Mar 02 21:13:27 +0000 2021,1366859218729508871,Allstate,,Not Geo-tagged,"b'@mel_awesome We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^SE",we sorry hear please private message bit info look se,sorry hear please private message bit info look se,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,"['Mel Awesome, the most awesome Mel to ever awesome']",0.3237
11,2021-03-02,Tue Mar 02 23:18:46 +0000 2021,1366890754413625347,Klyzed,idk where i live lol,Not Geo-tagged,"b""@ anybody who knows my age or bday... pls keep it private. it's not info i'm comfortable sharing super publicly\n\nand no, nothing made me tweet this. just felt like clarifying this in order to increase the odds of my age's privacy""","$MENTION$ anybody who knows my age or bday... pls keep it private. it's not info i'm comfortable sharing super publicly and no, nothing made me tweet this. just felt like clarifying this in order to increase the odds of my age's privacy","anybody who knows my age or bday.. pls keep it private. it's not info i'm comfortable sharing super publicly and no, nothing made me tweet this. just felt like clarifying this in order to increase the odds of my age's privacy",anybody knows age bday pls keep private info comfortable sharing super publicly nothing made tweet felt like clarifying order increase odds age privacy,anybody know age bday pls keep private info comfortable share super publicly nothing make tweet feel like clarify order increase odd age privacy,[],{},{},0,0,[],,[],0.8441
33,2021-03-02,Tue Mar 02 22:01:24 +0000 2021,1366871284072599556,pizzahut,United States,Not Geo-tagged,"b""@angelarwalker Thank you for reaching out. Would you mind sending us a private message with your contact info and the store's address so we can look into this? https://t.co/PQtSXiQxeo""",$MENTION$ Thank you for reaching out. Would you mind sending us a private message with your contact info and the store's address so we can look into this? $URL$,Thank you for reaching out. Would you mind sending us a private message with your contact info and the store's address so we can look into this?,thank reaching would mind sending private message contact info store address look,thank reach would mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['angela walker'],0.5106
30,2021-03-02,Tue Mar 02 22:04:04 +0000 2021,1366871955228536833,bitcoinpanda69,behind you,Not Geo-tagged,"b""fooo understands there are alot of crypto tax firms now and stuff\n\nbut fooo doesn't really want to give them access to fooo's data/info for them to just have somewhere\n\nfooo private panda https://t.co/qaBAMSkkj5""",fooo understands there are alot of crypto tax firms now and stuff but fooo doesn't really want to give them access to fooo's data/info for them to just have somewhere fooo private panda $URL$,foo understands there are alot of crypto tax firms now and stuff but foo does not really want to give them access to foo's data/info for them to just have somewhere foo private panda,foo understands alot crypto tax firms stuff foo really want give access foo data info somewhere foo private panda,foo understands alot crypto tax firm stuff foo really want give access foo datum info somewhere foo private panda,[],{},{},0,18,[],https://twitter.com/bitcoinpanda69/status/1366871078610620419,[],-0.1676
7,2021-03-02,Tue Mar 02 23:28:29 +0000 2021,1366893199696928768,CaCapitalFDC,"Sacramento, CA",Not Geo-tagged,b'@SBAgov and Public Private Strategies Institute have partnered to offer daily free webinars about new #PPP Rules. Webinar series begins tomorrow. More info below \xf0\x9f\x91\x87\xf0\x9f\x8f\xbdhttps://t.co/i2dEtKhQuL',$MENTION$ and Public Private Strategies Institute have partnered to offer daily free webinars about new $HASHTAG$ Rules. Webinar series begins tomorrow. More info below $EMOJI$$EMOJI$$URL$,and Public Private Strategies Institute have partnered to offer daily free webinars about new Rules. Webinar series begins tomorrow. More info below,public private strategies institute partnered offer daily free webinars new rules webinar series begins tomorrow more info,public private strategies institute partner offer daily free webinar new rule webinar series begin tomorrow more info,[],{},{},0,0,['PPP'],https://us16.campaign-archive.com/?e=__test_email__&u=99dfbece4edb93fefac431693&id=811f83ab1e,['SBA'],0.5106
31,2021-03-02,Tue Mar 02 22:03:00 +0000 2021,1366871688315551744,VitruvianEpoch,,Not Geo-tagged,b'@ChroniclesNate There are massive leaps in info gained in leaving Advisors \xe2\x80\x94&gt; Managers \xe2\x80\x94&gt; Private Bankers \xe2\x80\x94&gt; HNWI Advisors.',$MENTION$ There are massive leaps in info gained in leaving Advisors &gt; Managers &gt; Private Bankers &gt; HNWI Advisors.,There are massive leaps in info gained in leaving Advisors &gt; Managers &gt; Private Bankers &gt; HNWI Advisors.,there massive leaps info gained leaving advisors managers private bankers hnwi advisors,there massive leaps info gain leave advisor manager private banker hnwi advisor,[],{},{},0,4,[],,['Chronicles of Nate™️'],0.3818
15,2021-03-02,Tue Mar 02 22:59:25 +0000 2021,1366885887242620931,My_LegaCCy,,Not Geo-tagged,"b'Not ending up with anyone who wants to keep everything private I.e phone, documents, account info, friendships, life etc. Like how am I suppose to trust you? For anyone saying that\xe2\x80\x99s personal then you should be with someone who doesn\xe2\x80\x99t mind or stay by yourself'","Not ending up with anyone who wants to keep everything private I.e phone, documents, account info, friendships, life etc. Like how am I suppose to trust you? For anyone saying thats personal then you should be with someone who doesnt mind or stay by yourself","Not ending up with anyone who wants to keep everything private I.e phone, documents, account info, friendships, life etc. Like how am I suppose to trust you? For anyone saying that s personal then you should be with someone who doesn t mind or stay by yourself",not ending anyone wants keep everything private phone documents account info friendships life etc like suppose trust for anyone saying personal someone mind stay,not end anyone want keep everything private phone document account info friendship life etc like suppose trust for anyone say personal someone mind stay,[],{},{},0,0,[],,[],0.8126
22,2021-03-02,Tue Mar 02 22:27:28 +0000 2021,1366877845033779200,DaffydSimpson,,Not Geo-tagged,"b""@Kynmarcher @roelani @ozm Heh. Corporate companies OWN us. We are deluded if we think they don't know every single jot and tittle about us. Problem is that governments need that info, but private companies say, sod off.""","$MENTION$ $MENTION$ $MENTION$ Heh. Corporate companies OWN us. We are deluded if we think they don't know every single jot and tittle about us. Problem is that governments need that info, but private companies say, sod off.","Heh. Corporate companies OWN us. We are deluded if we think they do not know every single jot and tittle about us. Problem is that governments need that info, but private companies say, sod off.",heh corporate companies own we deluded think know every single jot tittle problem governments need info private companies say sod,heh corporate company own delude think know every single jot tittle problem government need info private company say sod,[],{},{},0,0,[],,"['Adam Rees', 'roelani', 'OneZero']",-0.2846
16,2021-03-02,Tue Mar 02 22:56:18 +0000 2021,1366885101682982915,rocklandgov,"New City, New York ",Not Geo-tagged,b'@greenwatchdogNY @SenSchumer @MondaireJones @EPA The current NYS guidelines only apply to public water systems. If you have a private well and want to check if you are near a public well which has tested over the NYS limit for #PFOA #PFOS visit https://t.co/fnqAvG6HpW for more info.',$MENTION$ $MENTION$ $MENTION$ $MENTION$ The current NYS guidelines only apply to public water systems. If you have a private well and want to check if you are near a public well which has tested over the NYS limit for $HASHTAG$ $HASHTAG$ visit $URL$ for more info.,The current NYS guidelines only apply to public water systems. If you have a private well and want to check if you are near a public well which has tested over the NYS limit for visit for more info.,the current nys guidelines apply public water systems if private well want check near public well tested nys limit visit info,the current nys guideline apply public water system if private well want check near public well test nys limit visit info,[],{},{},0,0,"['PFOA', 'PFOS']",https://bit.ly/3b62I2O,"['Environmental Advocates NY', 'Chuck Schumer', 'Mondaire Jones', 'U.S. EPA']",0.5423
45,2021-03-02,Tue Mar 02 21:26:22 +0000 2021,1366862468539162634,She_Brings_Joy,On the way to church ⛪️,Not Geo-tagged,"b'@DrJordanBCooper I don\xe2\x80\x99t know a lot about this but I do know Neil Shenvi answered a private message I \xe2\x80\x94 a nobody \xe2\x80\x94 sent him, asking him for more info on this subject, within minutes. He seems to genuinely care about what he\xe2\x80\x99s doing, and I find him knowledgeable. Is there some question about him?'","$MENTION$ I dont know a lot about this but I do know Neil Shenvi answered a private message I a nobody sent him, asking him for more info on this subject, within minutes. He seems to genuinely care about what hes doing, and I find him knowledgeable. Is there some question about him?","I don t know a lot about this but I do know Neil Shenvi answered a private message I a nobody sent him, asking him for more info on this subject, within minutes. He seems to genuinely care about what he s doing, and I find him knowledgeable. Is there some question about him?",know lot know neil shenvi answered private message nobody sent asking info subject within minutes he seems genuinely care find knowledgeable is question,know lot know neil shenvi answer private message nobody send ask info subject within minute seem genuinely care find knowledgeable be question,[],{},{},0,4,[],,['Dr Jordan B Cooper'],0.6486
54,2021-03-02,Tue Mar 02 21:08:04 +0000 2021,1366857862367096835,spanfps,,Not Geo-tagged,"b""@AAuto_ yea he leaked someone's private info""",$MENTION$ yea he leaked someone's private info,yea he leaked someone's private info,yea leaked someone private info,yea leak someone private info,[],{},{},0,1,[],,['Automatic'],-0.3182
