s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
5,2021-03-17,Wed Mar 17 23:40:23 +0000 2021,1372332013533999105,HananHercai,,Not Geo-tagged,"b'And Akin is pescatarian. He only ates fish meat. So this info is not true. This meal is not for Akin. He is reserved with his private life. Not expose himself like this. Also this account is fake, maybe not related to Hercai. \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c'","And Akin is pescatarian. He only ates fish meat. So this info is not true. This meal is not for Akin. He is reserved with his private life. Not expose himself like this. Also this account is fake, maybe not related to Hercai. $EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$","And Akin is pescatarian. He only ates fish meat. So this info is not true. This meal is not for Akin. He is reserved with his private life. Not expose himself like this. Also this account is fake, maybe not related to Hercai.",and akin pescatarian he ates fish meat so info true this meal akin he reserved private life not expose like also account fake maybe related hercai,and akin pescatarian ate fish meat so info true this meal akin reserve private life not expose like also account fake maybe related hercai,[],{},{},1,14,[],,[],-0.7268
41,2021-03-17,Wed Mar 17 21:22:03 +0000 2021,1372297201771110402,economynews2020,New York,Not Geo-tagged,b'Private-equity firm Innovatus Capital just snapped up 3 ad agencies and said it wants to take on the big ad holding companies https://t.co/zDzdyReopS',Private-equity firm Innovatus Capital just snapped up $NUMBER$ ad agencies and said it wants to take on the big ad holding companies $URL$,Private-equity firm Innovatus Capital just snapped up ad agencies and said it wants to take on the big ad holding companies,private equity firm innovatus capital snapped ad agencies said wants take big holding companies,private equity firm innovatus capital snap ad agency say want take big holding company,[],{},{},1,0,[],http://dlvr.it/RvrHJc,[],0.0
23,2021-03-17,Wed Mar 17 22:21:30 +0000 2021,1372312163176439811,OlympusMap,munching tacos,Not Geo-tagged,"b""@AurorasImperium just come out as gay already you've already given too much private info to continue identifying as heterosexual \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84""",$MENTION$ just come out as gay already you've already given too much private info to continue identifying as heterosexual $EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$,just come out as gay already you've already given too much private info to continue identifying as heterosexual,come gay already already given much private info continue identifying heterosexual,come gay already already give much private info continue identify heterosexual,[],{},{},0,1,[],,['Auroras Imperium'],0.0
10,2021-03-17,Wed Mar 17 23:26:13 +0000 2021,1372328449944264711,scotty497,,Not Geo-tagged,"b'@dellderek88 @MHimportance @frankiegavin1 What about people who have personal accounts, business accounts, or any other account they can think of registering? Do you want to send your passport info or birth certificate to a private company?\n\nHow difficult is it to teach people Social media isnt real?'","$MENTION$ $MENTION$ $MENTION$ What about people who have personal accounts, business accounts, or any other account they can think of registering? Do you want to send your passport info or birth certificate to a private company? How difficult is it to teach people Social media isnt real?","What about people who have personal accounts, business accounts, or any other account they can think of registering? Do you want to send your passport info or birth certificate to a private company? How difficult is it to teach people Social media isnt real?",what people personal accounts business accounts account think registering do want send passport info birth certificate private company how difficult teach people social media isnt real,what people personal account business account account think register do want send passport info birth certificate private company how difficult teach people social media be not real,[],{},{},0,0,[],,"['Jack', 'Importance of Mental Health', 'Frankie Gavin ₯']",-0.4098
34,2021-03-17,Wed Mar 17 21:57:19 +0000 2021,1372306077228830720,SBF_Alameda,,Not Geo-tagged,"b""@CryptoChrisG @PARABOLIT @ichimikichiki because I generally don't answer CS publicly on twitter!  it generally has private account info.""",$MENTION$ $MENTION$ $MENTION$ because I generally don't answer CS publicly on twitter! it generally has private account info.,because I generally do not answer CS publicly on twitter! it generally has private account info.,generally answer cs publicly twitter generally private account info,generally answer cs publicly twitter generally private account info,[],{},{},0,2,[],,"['฿itcoin', 'xCæsar', 'ichi']",0.0
17,2021-03-17,Wed Mar 17 22:47:45 +0000 2021,1372318770350469125,Maryis4dacubs,"Mishawaka, IN",Not Geo-tagged,"b""@KatrinaWTE @buttispams @Chasten I guess because he might say the wrong\nthing or give up a small piece of private info or something about Pete.\n It's a shame. He was so good!\nHe can talk about anything. Is he satisfied with what his life is like right now?""",$MENTION$ $MENTION$ $MENTION$ I guess because he might say the wrong thing or give up a small piece of private info or something about Pete. It's a shame. He was so good! He can talk about anything. Is he satisfied with what his life is like right now?,I guess because he might say the wrong thing or give up a small piece of private info or something about Pete. It's a shame. He was so good! He can talk about anything. Is he satisfied with what his life is like right now?,guess might say wrong thing give small piece private info something pete it shame he good he talk anything is satisfied life like right,guess may say wrong thing give small piece private info something pete shame good talk anything be satisfied life like right,[],{},{},0,1,[],,"['Katrina 🐝 🚆', 'Tulsa (Buttispams) 🦖 🤠 🚂🚙✈🛸🛴🚎🚄', 'Chasten Glezman Buttigieg']",0.4825
15,2021-03-17,Wed Mar 17 22:55:05 +0000 2021,1372320613738627075,ACryptoniano,United States,Not Geo-tagged,"b'Tired of sharing all your info with the centralized organizations? I introduce, #Thesnowdenpackage \n$DEC= for absolute decentralized private web browsing \n$JUP= to send any messages to anyone privately\n$FNT= To send money anonymously\n$INXT= The decentralized Private google drive'","Tired of sharing all your info with the centralized organizations? I introduce, $HASHTAG$ $DEC= for absolute decentralized private web browsing $JUP= to send any messages to anyone privately $FNT= To send money anonymously $INXT= The decentralized Private google drive","Tired of sharing all your info with the centralized organizations? I introduce, $DEC= for absolute decentralized private web browsing $JUP= to send any messages to anyone privately $FNT= To send money anonymously $INXT= The decentralized Private google drive",tired sharing info centralized organizations introduce dec absolute decentralized private web browsing jup send messages anyone privately fnt to send money anonymously inxt the decentralized private google drive,tired share info centralized organization introduce dec absolute decentralize private web browsing jup send message anyone privately fnt to send money anonymously inxt the decentralized private google drive,[],{},{},0,7,['Thesnowdenpackage'],,[],-0.0258
3,2021-03-17,Wed Mar 17 23:43:02 +0000 2021,1372332681703350274,shttrdglss_,city of passion,Not Geo-tagged,"b': may jowa ka na ba?\nme: private info yan\n\nmy polite version of \xe2\x80\x9csecret, walang clue\xe2\x80\x9d/\xe2\x80\x9cmind your own business\xe2\x80\x9d \xf0\x9f\xa4\xa7\xe2\x9c\x8c\xf0\x9f\x8f\xbb'",": may jowa ka na ba? me: private info yan my polite version of secret, walang clue/mind your own business $EMOJI$$EMOJI$","may jowa ka na ba? me private info yan my polite version of secret, walang clue / mind your own business",may jowa na private info yan polite version secret walang clue mind business,may jowa na private info yan polite version secret walang clue mind business,[],{},{},0,0,[],,[],0.0
44,2021-03-17,Wed Mar 17 21:11:57 +0000 2021,1372294660434059272,TheTracieCantu,"Austin, TX",Not Geo-tagged,"b""@snapsynapse That looks fantastic!  My new role is all about content management, lifecycles, and discoverability.  I've found some academia resources, but not a lot of info geared toward the private sector L&amp;D world.""","$MENTION$ That looks fantastic! My new role is all about content management, lifecycles, and discoverability. I've found some academia resources, but not a lot of info geared toward the private sector L&amp;D world.","That looks fantastic! My new role is all about content management, lifecycles, and discoverability. I've found some academia resources, but not a lot of info geared toward the private sector L&amp;D world.",that looks fantastic my new role content management lifecycles discoverability found academia resources lot info geared toward private sector d world,that look fantastic new role content management lifecycle discoverability find academia resource lot info gear toward private sector d world,[],{},{},0,0,[],,['Sam Rogers'],0.3802
36,2021-03-17,Wed Mar 17 21:55:30 +0000 2021,1372305617986019330,CheeseChubb,US and A,Not Geo-tagged,"b""@wickedtribeART @kindofbluenyc @Destinot2 @scrowder I never said they own all the info in the world, they own their own private property, and they aren't obligated to host any content they don't want to. \n\nThat's their right. Don't like it, don't use them.""","$MENTION$ $MENTION$ $MENTION$ $MENTION$ I never said they own all the info in the world, they own their own private property, and they aren't obligated to host any content they don't want to. That's their right. Don't like it, don't use them.","I never said they own all the info in the world, they own their own private property, and they are not obligated to host any content they do not want to. That's their right. Do not like it, do not use them.",never said info world private property obligated host content want that right do like use,never say info world private property obligate host content want that right do like use,[],{},{},0,0,[],,"['wickedtribeART', 'Rob', 'Destinot', 'Steven Crowder']",-0.3252
9,2021-03-17,Wed Mar 17 23:27:30 +0000 2021,1372328771592671235,fingerle55,,Not Geo-tagged,"b""@jm_spicer setting aside the horrible, horrible mangling of consent here.\n\ndo we really need to give the police info on when we're having sex and who with? don't they get enough of our private info?""","$MENTION$ setting aside the horrible, horrible mangling of consent here. do we really need to give the police info on when we're having sex and who with? don't they get enough of our private info?","setting aside the horrible, horrible mangling of consent here. do we really need to give the police info on when we're having sex and who with? do not they get enough of our private info?",setting aside horrible horrible mangling consent really need give police info sex get enough private info,set aside horrible horrible mangling consent really need give police info sex get enough private info,[],{},{},0,2,[],,['Josie Spicer'],-0.755
46,2021-03-17,Wed Mar 17 21:05:21 +0000 2021,1372292998894137349,MaineHealth,"Portland, Maine",Not Geo-tagged,"b'@JaneDineen Would you please send us a private message with your phone, DOB and zip? We will be able to check with that info.'","$MENTION$ Would you please send us a private message with your phone, DOB and zip? We will be able to check with that info.","Would you please send us a private message with your phone, DOB and zip? We will be able to check with that info.",would please send private message phone dob zip we able check info,would please send private message phone dob zip able check info,[],{},{},0,0,[],,['Jane Dineen'],0.3182
26,2021-03-17,Wed Mar 17 22:19:03 +0000 2021,1372311547603685378,mackincaid,"Utah, USA",Not Geo-tagged,"b""@diabolicalplots Ooooh nice! I keep my own private listing of markets in Notion (which is a ridiculous waste of effort, I'm pretty sure) in part so I can attach that sort of info, maybe I can stop doing that and spend some of that time writing instead. \xf0\x9f\x98\x82""","$MENTION$ Ooooh nice! I keep my own private listing of markets in Notion (which is a ridiculous waste of effort, I'm pretty sure) in part so I can attach that sort of info, maybe I can stop doing that and spend some of that time writing instead. $EMOJI$","Oooh nice! I keep my own private listing of markets in Notion (which is a ridiculous waste of effort, I'm pretty sure) in part so I can attach that sort of info, maybe I can stop doing that and spend some of that time writing instead.",oooh nice keep private listing markets notion ridiculous waste effort pretty sure part attach sort info maybe stop spend time writing instead,oooh nice keep private list market notion ridiculous waste effort pretty sure part attach sort info maybe stop spend time write instead,[],{},{},0,1,[],,['Diabolical Plots'],0.2714
27,2021-03-17,Wed Mar 17 22:13:22 +0000 2021,1372310115345387522,econroy_1,"Philadelphia, PA",Not Geo-tagged,b'@Dcollier74 @collecamp loan reps would bring in info packets so we had an idea of what loans students could take if they needed to take a private loan. \n\nYou only had to look at the &gt;700 credit scores and avg incomes of $100k+on loans funded to know they were not interested in most students',$MENTION$ $MENTION$ loan reps would bring in info packets so we had an idea of what loans students could take if they needed to take a private loan. You only had to look at the &gt;700 credit scores and avg incomes of $100k+on loans funded to know they were not interested in most students,loan reps would bring in info packets so we had an idea of what loans students could take if they needed to take a private loan. You only had to look at the &gt;700 credit scores and avg incomes of $100k+on loans funded to know they were not interested in most students,loan reps would bring info packets idea loans students could take needed take private loan you look credit scores avg incomes loans funded know interested students,loan reps would bring info packet idea loan student could take need take private loan look credit score avg incomes loan fund know interested student,[],{},{},0,2,[],,"['Dan Collier, Ph.D.', 'Colleen Campbell']",0.088
19,2021-03-17,Wed Mar 17 22:37:17 +0000 2021,1372316133743718401,RoyalCrown___,,Not Geo-tagged,"b'@janie2home @ToySoldiers10 She is also facing very serious accusations of bullying her staff. She needs Harry to be absolutely loyal to her in that situation, not his family or god forbid, the employees. Leaking private info to Gayle breaks the bond b/w Harry &amp; his family even more. \xf0\x9f\x98\x9e'","$MENTION$ $MENTION$ She is also facing very serious accusations of bullying her staff. She needs Harry to be absolutely loyal to her in that situation, not his family or god forbid, the employees. Leaking private info to Gayle breaks the bond b/w Harry &amp; his family even more. $EMOJI$","She is also facing very serious accusations of bullying her staff. She needs Harry to be absolutely loyal to her in that situation, not his family or god forbid, the employees. Leaking private info to Gayle breaks the bond b/w Harry &amp; his family even more.",she also facing serious accusations bullying staff she needs harry absolutely loyal situation family god forbid employees leaking private info gayle breaks bond harry family even,also face serious accusation bully staff need harry absolutely loyal situation family god forbid employee leak private info gayle break bond harry family even,[],{},{},0,0,[],,"['Liverbird', 'ToySoldiers']",-0.5965
14,2021-03-17,Wed Mar 17 23:01:34 +0000 2021,1372322243435454473,Christi94942924,,Not Geo-tagged,"b""Sure, you've planted tons of pretty annuals and perennials in your garden. But what about adding a water feature? Water gardens have been popular since ancient times in both private and public spaces. And it's not difficult to under https://t.co/59uZ5iFOfn https://t.co/zUPiRagV7v""","Sure, you've planted tons of pretty annuals and perennials in your garden. But what about adding a water feature? Water gardens have been popular since ancient times in both private and public spaces. And it's not difficult to under $URL$ $URL$","Sure, you've planted tons of pretty annuals and perennials in your garden. But what about adding a water feature? Water gardens have been popular since ancient times in both private and public spaces. And it's not difficult to under",sure planted tons pretty annuals perennials garden but adding water feature water gardens popular since ancient times private public spaces and difficult,sure plant ton pretty annual perennial garden but add water feature water garden popular since ancient time private public space and difficult,[],{},{},0,0,[],http://www.keepingyouinformed.info/trendspottr/home-decor/add-these-plants-to-your-water-garden-for-an-impressive-display/?c=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJub2RlX2lkIjo1MzQ1NSwicHJldmlldyI6ZmFsc2UsImNvbW1faWQiOjM1NzAwNTAsImRlc3RfaWQiOjQ4NjMzNzAsInJlYWRlcl9pZCI6bnVsbH0.M3R3eyDL4d1vYoNEnKBs2z5liGv6M5K7F03b8Yza_0Q,[],0.8448
30,2021-03-17,Wed Mar 17 22:07:08 +0000 2021,1372308545597812737,JulieLoolibelle,,Not Geo-tagged,b'@DawnNeesom Unfortunately he\xe2\x80\x99s not Dawn. It\xe2\x80\x99ll then confirm their self-fulfilling prophecy. No one likes us and they don\xe2\x80\x99t want to talk to us. They need to stop passing private info on and @GayleKing needs to stop broadcasting it',$MENTION$ Unfortunately hes not Dawn. Itll then confirm their self-fulfilling prophecy. No one likes us and they dont want to talk to us. They need to stop passing private info on and $MENTION$ needs to stop broadcasting it,Unfortunately he s not Dawn. It ll then confirm their self-fulfilling prophecy. No one likes us and they don t want to talk to us. They need to stop passing private info on and needs to stop broadcasting it,unfortunately dawn it confirm self fulfilling prophecy no one likes want talk us they need stop passing private info needs stop broadcasting,unfortunately dawn confirm self fulfilling prophecy no one like want talk need stop pass private info need stop broadcast,[],{},{},0,1,[],,"['Dawn Neesom', 'Gayle King']",-0.8415
32,2021-03-17,Wed Mar 17 22:05:44 +0000 2021,1372308194865815554,TheCloudGallery,Australia,Not Geo-tagged,"b'@ElectrumSV Hi, I am trying to find some info on an option to export your private key in WIF format. I am electrumSV Wallet on the latest MAC\n\nAny suggestions?'","$MENTION$ Hi, I am trying to find some info on an option to export your private key in WIF format. I am electrumSV Wallet on the latest MAC Any suggestions?","Hi, I am trying to find some info on an option to export your private key in WIF format. I am electrumSV Wallet on the latest MAC Any suggestions?",hi trying find info option export private key wif format electrumsv wallet latest mac any suggestions,hi try find info option export private key wif format electrumsv wallet latest mac any suggestion,[],{},{},0,0,[],,['ElectrumSV'],0.0
11,2021-03-17,Wed Mar 17 23:09:44 +0000 2021,1372324299613171712,tmj_cao_banking,"Orange County, CA","Costa Mesa, CA, US","b'Nervous to apply for a job like ""Commercial and Private Banking Internship in Costa Mesa"" at Comerica Bank? Apply even if you\'re not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Banking #CostaMesa, CA'","Nervous to apply for a job like ""Commercial and Private Banking Internship in Costa Mesa"" at Comerica Bank? Apply even if you're not a $NUMBER$% match. You might be underestimating your value. Click the link in our bio for more info. $HASHTAG$ $HASHTAG$, CA","Nervous to apply for a job like ""Commercial and Private Banking Internship in Costa Mesa"" at Comerica Bank? Apply even if you're not a % match. You might be underestimating your value. Click the link in our bio for more info. , CA",nervous apply job like commercial private banking internship costa mesa comerica bank apply even match you might underestimating value click link bio info ca,nervous apply job like commercial private banking internship costa mesa comerica bank apply even match may underestimating value click link bio info ca,[],{},{},0,0,"['Banking', 'CostaMesa']",,[],0.4215
37,2021-03-17,Wed Mar 17 21:52:01 +0000 2021,1372304744631341062,tmwsiy17,PDX Burbs,Not Geo-tagged,"b'@ericfruits Just added mine, sent info to two private schools that my kids will be attending next year, and sent to friends and to Facebook groups that want kids back in school 5 days a week.'","$MENTION$ Just added mine, sent info to two private schools that my kids will be attending next year, and sent to friends and to Facebook groups that want kids back in school $NUMBER$ days a week.","Just added mine, sent info to two private schools that my kids will be attending next year, and sent to friends and to Facebook groups that want kids back in school days a week.",just added mine sent info two private schools kids attending next year sent friends facebook groups want kids back school days week,just add mine send info two private school kid attend next year send friend facebook group want kid back school day week,[],{},{},0,0,[],,"['Eric Fruits, Ph.D.']",0.5267
52,2021-03-17,Wed Mar 17 20:34:51 +0000 2021,1372285321770065920,chubbybuddha1,,Not Geo-tagged,"b""@PS5StockAlerts But where else would I be able to steal people's private info :( not fair""",$MENTION$ But where else would I be able to steal people's private info :( not fair,But where else would I be able to steal people's private info ( not fair,but else would able steal people private info fair,but else would able steal people private info fair,[],{},{},0,0,[],,['PS5 In Stock Alerts'],-0.7746
40,2021-03-17,Wed Mar 17 21:25:58 +0000 2021,1372298188581793792,EntactOfficial,"Colorado, USA",Not Geo-tagged,"b""@justsaynotogods @yasherz @Capn_Crunchynut @DuckDuckGo Yes it is. Pulling your literally private info from Google is much different then 'performing a social media search' come on guys. Use your head. I can't request every private tweet you ever had or see a private Instagram account on whim. It's like that....""",$MENTION$ $MENTION$ $MENTION$ $MENTION$ Yes it is. Pulling your literally private info from Google is much different then 'performing a social media search' come on guys. Use your head. I can't request every private tweet you ever had or see a private Instagram account on whim. It's like that....,Yes it is. Pulling your literally private info from Google is much different then 'performing a social media search' come on guys. Use your head. I ca not request every private tweet you ever had or see a private Instagram account on whim. It's like that..,yes pulling literally private info google much different performing social media search come guys use head request every private tweet ever see private instagram account whim it like,yes pull literally private info google much different perform social medium search come guy use head request every private tweet ever see private instagram account whim like,[],{},{},0,4,[],,"['Half of a Heart', 'YashMMA', 'GrandioseChad', 'DuckDuckGo']",0.6369
22,2021-03-17,Wed Mar 17 22:23:10 +0000 2021,1372312580056883204,cxpage,"Sacramento, CA",Not Geo-tagged,"b""@tarawasjesus Our bet is 100% but I'm not going to put anyone's contact info into the public realm.\n\nThat's why I want him to send me a private message with his contact info\n\nOnce he does that, we'll set  up the bet and it will be public.\n\nHumiliating him is part of the fun.""","$MENTION$ Our bet is $NUMBER$% but I'm not going to put anyone's contact info into the public realm. That's why I want him to send me a private message with his contact info Once he does that, we'll set up the bet and it will be public. Humiliating him is part of the fun.","Our bet is % but I'm not going to put anyone's contact info into the public realm. That's why I want him to send me a private message with his contact info Once he does that, we'll set up the bet and it will be public. Humiliating him is part of the fun.",our bet going put anyone contact info public realm that want send private message contact info once set bet public humiliating part fun,bet go put anyone contact info public realm that want send private message contact info once set bet public humiliating part fun,[],{},{},1,0,[],,['tara lee cheesman'],0.4767
