s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
1,2021-02-10,Wed Feb 10 23:59:20 +0000 2021,1359653208667394049,rae_gudda,"St Louis, MO",Not Geo-tagged,b'@BigGutta4 I go through a leasing company. I dnt know any private landlords. But I can give you the info if you want.',$MENTION$ I go through a leasing company. I dnt know any private landlords. But I can give you the info if you want.,I go through a leasing company. I dnt know any private landlords. But I can give you the info if you want.,leasing company dnt know private landlords but give info want,lease company dnt know private landlord but give info want,[],{},{},0,0,[],,['4wayy\U0001fa78'],0.1154
13,2021-02-10,Wed Feb 10 23:26:39 +0000 2021,1359644983297515530,marykirby71,"orleans, ontario, canada","Ottawa, Ontario, CA",b'Interesting info here based on private sector discussions. Would be interesting to hear discussions on public sector impact as well. #remotework https://t.co/PnRLEl0vTi',Interesting info here based on private sector discussions. Would be interesting to hear discussions on public sector impact as well. $HASHTAG$ $URL$,Interesting info here based on private sector discussions. Would be interesting to hear discussions on public sector impact as well.,interesting info based private sector discussions would interesting hear discussions public sector impact well,interesting info base private sector discussion would interesting hear discussion public sector impact well,[],{},{},0,0,['remotework'],https://twitter.com/chris_herd/status/1359135080753614854,[],0.7579
4,2021-02-10,Wed Feb 10 23:53:38 +0000 2021,1359651772311236613,mainiac1820,"South Carolina, USA",Not Geo-tagged,b'DeleteMe Review - Product that Stops Doxxing? Removes private info from the web? - YouTube https://t.co/0pSn5BkHc5',DeleteMe Review - Product that Stops Doxxing? Removes private info from the web? - YouTube $URL$,DeleteMe Review - Product that Stops Doxxing? Removes private info from the web? - YouTube,deleteme review product stops doxxing removes private info web youtube,deleteme review product stop doxxe remove private info web youtube,[],{},{},0,0,[],https://www.youtube.com/watch?v=OI-Gzldyz3U&list=WL&index=3,[],-0.2406
2,2021-02-10,Wed Feb 10 23:57:19 +0000 2021,1359652698686164994,alanleyva_1,Tx,Not Geo-tagged,b'Just a fyi you can\xe2\x80\x99t impeach a private citizen only a president can be impeached do what you will with that info',Just a fyi you cant impeach a private citizen only a president can be impeached do what you will with that info,Just a fyi you can t impeach a private citizen only a president can be impeached do what you will with that info,just fyi impeach private citizen president impeached info,just fyi impeach private citizen president impeach info,[],{},{},0,0,[],,[],0.2023
14,2021-02-10,Wed Feb 10 23:24:11 +0000 2021,1359644362175623174,YourAlberta,Alberta,Not Geo-tagged,"b'Approximately 380,000 Alberta public &amp; private sector workers who continue to provide critical services during #COVID19AB will receive a one-time $1,200 cash payment in recognition of their hard work &amp; sacrifice.\n\nFor info on eligibility &amp; how to apply: https://t.co/QjT7vFMHiP https://t.co/VcgQS66EHq'","Approximately $NUMBER$ Alberta public &amp; private sector workers who continue to provide critical services during $HASHTAG$ will receive a one-time $1,200 cash payment in recognition of their hard work &amp; sacrifice. For info on eligibility &amp; how to apply: $URL$ $URL$","Approximately Alberta public &amp; private sector workers who continue to provide critical services during will receive a one-time $1,200 cash payment in recognition of their hard work &amp; sacrifice. For info on eligibility &amp; how to apply",approximately alberta public private sector workers continue provide critical services receive one time cash payment recognition hard work sacrifice for info eligibility apply,approximately alberta public private sector worker continue provide critical service receive one time cash payment recognition hard work sacrifice for info eligibility apply,[],{},{},25,53,['COVID19AB'],https://www.alberta.ca/critical-worker-benefit.aspx,[],-0.4019
7,2021-02-10,Wed Feb 10 23:44:28 +0000 2021,1359649467893489664,brookhinton4,"Norwich, UK",Not Geo-tagged,b'@ArianaBTeam Yh if you could send me a private message on here or insta @brookhinton._ with all the info you think I should use then that would be helpful!',$MENTION$ Yh if you could send me a private message on here or insta $MENTION$._ with all the info you think I should use then that would be helpful!,Yh if you could send me a private message on here or insta ._ with all the info you think I should use then that would be helpful!,yh could send private message insta info think use would helpful,yh could send private message insta info think use would helpful,[],{},{},0,1,[],,"['#positionsdeluxeiscoming #positionsdeluxe', 'brookhinton']",0.4753
9,2021-02-10,Wed Feb 10 23:38:38 +0000 2021,1359647998750433284,Uber_Support,,Not Geo-tagged,"b""@AVeryPettyBitch We've replied to your direct message. Moreover, we don't encourage users to provide their account information through social media in order to secure privacy. Please delete your post containing this info. Thanks!""","$MENTION$ We've replied to your direct message. Moreover, we don't encourage users to provide their account information through social media in order to secure privacy. Please delete your post containing this info. Thanks!","We've replied to your direct message. Moreover, we do not encourage users to provide their account information through social media in order to secure privacy. Please delete your post containing this info. Thanks!",we replied direct message moreover encourage users provide account information social media order secure privacy please delete post containing info thanks,reply direct message moreover encourage user provide account information social medium order secure privacy please delete post contain info thank,[],{},{},0,0,[],,['I’m A Petty Bitch For Beyoncé'],0.6358
3,2021-02-10,Wed Feb 10 23:54:48 +0000 2021,1359652066143174658,nocapgamingyt,,Not Geo-tagged,"b'@NickLylesComedy @JustinWhang feel so bad for what happened to him tho. got doxxed, bunch of private info leaked and he had to move bc of it iirc'","$MENTION$ $MENTION$ feel so bad for what happened to him tho. got doxxed, bunch of private info leaked and he had to move bc of it iirc","feel so bad for what happened to him tho. got doxxed, bunch of private info leaked and he had to move bc of it iirc",feel bad happened tho got doxxed bunch private info leaked move iirc,feel bad happen tho get doxxed bunch private info leak move iirc,[],{},{},0,123,[],,"['Nick #BLM ✊🏾❄️', 'Justin Whang 🐙']",-0.7264
10,2021-02-10,Wed Feb 10 23:36:23 +0000 2021,1359647433374973953,bunnyseal77,"Edina, MN",Not Geo-tagged,b'@HillaryClinton Said the woman who broke federal ls by keeping top secret info on  a private server. #LockHerUp',$MENTION$ Said the woman who broke federal ls by keeping top secret info on a private server. $HASHTAG$,Said the woman who broke federal ls by keeping top secret info on a private server.,said woman broke federal keeping top secret info private server,say woman break federal keep top secret info private server,[],{},{},0,0,['LockHerUp'],,['Hillary Clinton'],-0.25
5,2021-02-10,Wed Feb 10 23:50:47 +0000 2021,1359651054015533061,friskab0,"Bogor Barat, Indonesia",Not Geo-tagged,"b'ReadyBogor Booking &amp; vcs nya say, Open Private, Include &amp; Exclude Room, Info Price &amp; Rules DM/WA\xf0\x9f\x92\x8c\n\n088224948117\n\n#openbobogor #AngelBogor #expobogor #availbogor #bogorBO #SANGE_AAAAAAAAAAH #vcscolmek #vcscroot #chatseks #bobogor #Bogornakal #Bogorbirahi #bispakbogor #sangekberat https://t.co/cZS27dBuPw'","ReadyBogor Booking &amp; vcs nya say, Open Private, Include &amp; Exclude Room, Info Price &amp; Rules DM/WA$EMOJI$ $NUMBER$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","ReadyBogor Booking &amp; vcs nya say, Open Private, Include &amp; Exclude Room, Info Price &amp; Rules DM/WA",readybogor booking vcs nya say open private include exclude room info price rules dm wa,readybogor booking vcs nya say open private include exclude room info price rule dm wa,[],{},{},0,0,"['openbobogor', 'AngelBogor', 'expobogor', 'availbogor', 'bogorBO', 'SANGE_AAAAAAAAAAH', 'vcscolmek', 'vcscroot', 'chatseks', 'bobogor', 'Bogornakal', 'Bogorbirahi', 'bispakbogor', 'sangekberat']",,[],-0.2263
