s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
4,2021-03-18,Thu Mar 18 23:51:24 +0000 2021,1372697175835209734,EngineersDay,"Atlanta, GA USA",Not Geo-tagged,b'[Job] Data Science - NLP Internship | Company: PiChain Innovations Private Limited | Location: Bengaluru KA Karnataka India | #Bengaluru #Systems #Science #Jobs | More info at  https://t.co/cOdScJhRsS',[Job] Data Science - NLP Internship | Company: PiChain Innovations Private Limited | Location: Bengaluru KA Karnataka India | $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ | More info at $URL$,[Job] Data Science - NLP Internship | Company PiChain Innovations Private Limited | Location Bengaluru KA Karnataka India | | More info at,job data science nlp internship company pichain innovations private limited location bengaluru ka karnataka india more info,job data science nlp internship company pichain innovation private limited location bengaluru ka karnataka india more info,[],{},{},0,0,"['Bengaluru', 'Systems', 'Science', 'Jobs']",https://g.drctry.biz/r/oqUTk,[],-0.2263
18,2021-03-18,Thu Mar 18 23:04:46 +0000 2021,1372685438360678406,arjomand_shadi,"Scarborough, Ontario",Not Geo-tagged,"b'@apple instead of stealing my private accounts, personal info -just make voice recorder to record something louder than 0 decibals - easy way to save my life! \xf0\x9f\x9b\x91\xf0\x9f\x8d\xb4\xf0\x9f\x86\x94\xf0\x9f\x9b\x91\xf0\x9f\xa4\xaf\xf0\x9f\x91\xa5\xf0\x9f\x8e\xad\xf0\x9f\x90\xb7\xf0\x9f\x90\xbd\xf0\x9f\x90\xbd\xf0\x9f\x90\xbd\xe2\x98\xa0\xef\xb8\x8f@google @Twitter @instagram @wifi @CIA @FBI'","$MENTION$ instead of stealing my private accounts, personal info -just make voice recorder to record something louder than $NUMBER$ decibals - easy way to save my life! $EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$","instead of stealing my private accounts, personal info -just make voice recorder to record something louder than decibals - easy way to save my life!",instead stealing private accounts personal info make voice recorder record something louder decibals easy way save life,instead steal private account personal info make voice recorder record something loud decibal easy way save life,[],{},{},0,0,[],,"['Apple', 'Google', 'Twitter', 'Instagram', 'WiFi', 'CIA', 'FBI']",0.4003
10,2021-03-18,Thu Mar 18 23:31:00 +0000 2021,1372692040761417729,PostCardMeMykon,Mykonos,Not Geo-tagged,b'Our churches!\n\n\xf0\x9f\xa7\xbfAUTHENTIC #MYKONOS  ON A PRIVATE PHOTO TOUR \nA photo can be worth a thousand words. \n\xf0\x9f\xa7\xbf Info / booking: \xf0\x9f\x93\xa7 Inbox here ore info@postcardme.de\n\n#holiday #mykonostour  #greece #travel #photooftheday #lgbtq #gay   #travelling #greece #cruise https://t.co/x2UcdYTCjt',Our churches! AUTHENTIC $HASHTAG$ ON A PRIVATE PHOTO TOUR A photo can be worth a thousand words. Info / booking: $EMOJI$ Inbox here ore info$MENTION$.de $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Our churches! AUTHENTIC ON A PRIVATE PHOTO TOUR A photo can be worth a thousand words. Info / booking Inbox here ore info.de,our churches authentic on private photo tour photo worth thousand words info booking inbox ore info,church authentic on private photo tour photo worth thousand word info book inbox ore info,[],{},{},0,2,"['MYKONOS', 'holiday', 'mykonostour', 'greece', 'travel', 'photooftheday', 'lgbtq', 'gay', 'travelling', 'greece', 'cruise']",,[],0.2942
14,2021-03-18,Thu Mar 18 23:22:20 +0000 2021,1372689858884476933,pepboysauto,,Not Geo-tagged,b'@TroubleFantazie We apologize for the poor experience you had. Please send us your contact info and the details of your experience to pepsocial@pepboys.com or send us private message so that we can investigate further. Thank you.',$MENTION$ We apologize for the poor experience you had. Please send us your contact info and the details of your experience to pepsocial$MENTION$.com or send us private message so that we can investigate further. Thank you.,We apologize for the poor experience you had. Please send us your contact info and the details of your experience to pepsocial.com or send us private message so that we can investigate further. Thank you.,we apologize poor experience please send contact info details experience pepsocial com send private message investigate thank,apologize poor experience please send contact info detail experience pepsocial com send private message investigate thank,[],{},{},0,1,[],,['tacoz :}'],0.2732
1,2021-03-18,Thu Mar 18 23:55:17 +0000 2021,1372698150159355906,NicholasPolachi,,Not Geo-tagged,"b'@JillSimonian Oh so you freely give twitter, Facebook, and the rest of the internet your information but you believe that vaccinations are a grab for private info... Hope your kids have fun becoming super spreaders and leading to the deaths of at-risk people.'","$MENTION$ Oh so you freely give twitter, Facebook, and the rest of the internet your information but you believe that vaccinations are a grab for private info... Hope your kids have fun becoming super spreaders and leading to the deaths of at-risk people.","Oh so you freely give twitter, Facebook, and the rest of the internet your information but you believe that vaccinations are a grab for private info.. Hope your kids have fun becoming super spreaders and leading to the deaths of at-risk people.",oh freely give twitter facebook rest internet information believe vaccinations grab private info hope kids fun becoming super spreaders leading deaths risk people,oh freely give twitter facebook rest internet information believe vaccination grab private info hope kid fun become super spreader leading death risk people,[],{},{},0,0,[],,"['Jill Simonian, theFABmom®']",0.9497
8,2021-03-18,Thu Mar 18 23:40:16 +0000 2021,1372694371578023945,TTVdeadmikepool,"Martinsburg, WV",Not Geo-tagged,b'Saturday fight nights in the arena with cashapp prizes! \nRubber slug shotgun fights\nAnd boxing fantastic server with awesome community! Find me at https://t.co/1c9HOK1wpE for info to join our RP server\n#DayZ #dayzcommunity @DayZ #dayzxbox #private #twitch #dayzlife https://t.co/dcfrwG9ty9',Saturday fight nights in the arena with cashapp prizes! Rubber slug shotgun fights And boxing fantastic server with awesome community! Find me at $URL$ for info to join our RP server $HASHTAG$ $HASHTAG$ $MENTION$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Saturday fight nights in the arena with cashapp prizes! Rubber slug shotgun fights And boxing fantastic server with awesome community! Find me at for info to join our RP server,saturday fight nights arena cashapp prizes rubber slug shotgun fights and boxing fantastic server awesome community find info join rp server,saturday fight nights arena cashapp prizes rubber slug shotgun fight and box fantastic server awesome community find info join rp server,[],{},{},0,2,"['DayZ', 'dayzcommunity', 'dayzxbox', 'private', 'twitch', 'dayzlife']",http://twitch.tv/Deadmikepool,['DayZ 🖥 🎮 ❤️'],0.8475
7,2021-03-18,Thu Mar 18 23:41:45 +0000 2021,1372694745940656137,just2june,,Not Geo-tagged,"b""@Tiffany_L_Green @Jasamgurlie Even Meghan's Private info revealed? Appalling! Hope The Sun goes out of business.""",$MENTION$ $MENTION$ Even Meghan's Private info revealed? Appalling! Hope The Sun goes out of business.,Even Meghan's Private info revealed? Appalling! Hope The Sun goes out of business.,even meghan private info revealed appalling hope the sun goes business,even meghan private info reveal appalling hope the sun go business,[],{},{},0,0,[],,"['Tiffany Green', 'BLACKLIVESMATTER']",0.1759
3,2021-03-18,Thu Mar 18 23:54:08 +0000 2021,1372697864040640517,AlexNar71973697,,Not Geo-tagged,"b'@Definews_Info @RamifiProtocol $740k private sale round not bad,a blessings to count of cheers @RamifiProtocol thats the sign of you have potential marks the community contribute good asset in elastic supply technology.great.job!'","$MENTION$ $MENTION$ $740k private sale round not bad,a blessings to count of cheers $MENTION$ thats the sign of you have potential marks the community contribute good asset in elastic supply technology.great.job!","$740k private sale round not bad,a blessings to count of cheers thats the sign of you have potential marks the community contribute good asset in elastic supply technology.great.job!",private sale round bad blessings count cheers thats sign potential marks community contribute good asset elastic supply technology great job,private sale round bad blessing count cheer that s sign potential mark community contribute good asset elastic supply technology great job,[],{},{},0,1,[],,"['🌐 DeFi News 🌐', 'Ramifi Protocol', 'Ramifi Protocol']",0.7133
6,2021-03-18,Thu Mar 18 23:46:47 +0000 2021,1372696013870338050,ky_statesman,Kentucky USA,Not Geo-tagged,"b""This is criminal! If he can do an audit of the death certificates then why can't he provide the information to the public [minus private info] so we can do our own? Our Legislature &amp; Attorney General are completely USELESS when it comes to investigating this crook! @kyoag #kyga21 https://t.co/HAY3cOGxt8""",This is criminal! If he can do an audit of the death certificates then why can't he provide the information to the public [minus private info] so we can do our own? Our Legislature &amp; Attorney General are completely USELESS when it comes to investigating this crook! $MENTION$ $HASHTAG$ $URL$,This is criminal! If he can do an audit of the death certificates then why ca not he provide the information to the public [minus private info] so we can do our own? Our Legislature &amp; Attorney General are completely USELESS when it comes to investigating this crook!,this criminal if audit death certificates provide information public minus private info our legislature attorney general completely useless comes investigating crook,this criminal if audit death certificate provide information public minus private info legislature attorney general completely useless come investigate crook,[],{},{},5,12,['kyga21'],https://twitter.com/GovAndyBeshear/status/1372677918510493702,['Attorney General Daniel Cameron'],-0.9137
15,2021-03-18,Thu Mar 18 23:17:11 +0000 2021,1372688561506500610,GoodaleSusan,,Not Geo-tagged,"b""@sunny thanks for your info on the guy in Atlanta shooting Asian's. I thought more hate crime. ( really I'm tired of men and their private parts). But you talked that he passed strip clubs to get to spa's. 1st. I herd. Thanks. The man hates him self. + Learned racism. = blame.""",$MENTION$ thanks for your info on the guy in Atlanta shooting Asian's. I thought more hate crime. ( really I'm tired of men and their private parts). But you talked that he passed strip clubs to get to spa's. $NUMBER$st. I herd. Thanks. The man hates him self. + Learned racism. = blame.,thanks for your info on the guy in Atlanta shooting Asian's. I thought more hate crime. ( really I'm tired of men and their private parts). But you talked that he passed strip clubs to get to spa's. st. I herd. Thanks. The man hates him self. + Learned racism. = blame.,thanks info guy atlanta shooting asian thought hate crime really tired men private parts but talked passed strip clubs get spa herd thanks the man hates self learned racism blame,thanks info guy atlanta shoot asian thought hate crime really tired man private part but talk pass strip club get spa herd thank the man hate self learn racism blame,[],{},{},0,0,[],,['Sunny Hostin'],-0.9297
