s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
13,2021-03-14,Sun Mar 14 23:14:08 +0000 2021,1371238244713631746,Pj25Washington,I wish in Charlotte NC,Not Geo-tagged,b'@W0BBY142 How is that private info\xf0\x9f\x98\x82',$MENTION$ How is that private info$EMOJI$,How is that private info,how private info,how private info,[],{},{},0,2,[],,['Wobby🐝'],0.0
15,2021-03-14,Sun Mar 14 23:10:30 +0000 2021,1371237329654972419,Dr_ayokunle,working for Mummy Charles,Not Geo-tagged,b'@NarcissusPrime How is that private info?',$MENTION$ How is that private info?,How is that private info?,how private info,how private info,[],{},{},0,0,[],,['Michael.'],0.0
4,2021-03-14,Sun Mar 14 23:46:14 +0000 2021,1371246320858529799,SXFTM1N,Is not crosstrading ATM ,Not Geo-tagged,"b'@sunshine_aayumi I reported them cause like wtf, thats private info'","$MENTION$ I reported them cause like wtf, thats private info","I reported them cause like wtf, thats private info",reported cause like wtf thats private info,report cause like wtf that s private info,[],{},{},0,0,[],,[':)))'],-0.3182
11,2021-03-14,Sun Mar 14 23:21:19 +0000 2021,1371240050101518343,CATBOYHERO,Va11halla bar,Not Geo-tagged,"b'@hakobyanirl i don\'t know. \n""memphis"" just was a black listed word that would restrict you for 12 hours for ""posting private info""'","$MENTION$ i don't know. ""memphis"" just was a black listed word that would restrict you for $NUMBER$ hours for ""posting private info""","i do not know. ""memphis"" just was a black listed word that would restrict you for hours for ""posting private info""",know memphis black listed word would restrict hours posting private info,know memphis black list word would restrict hour post private info,[],{},{},0,0,[],,['f: scythe'],-0.3818
1,2021-03-14,Sun Mar 14 23:52:31 +0000 2021,1371247903734329345,Amerricka1,,Not Geo-tagged,b'she should in no way have to tell anyone what her medical history is because it\xe2\x80\x99s her private business and why would you just start telling strangers this info?',she should in no way have to tell anyone what her medical history is because its her private business and why would you just start telling strangers this info?,she should in no way have to tell anyone what her medical history is because it s her private business and why would you just start telling strangers this info?,way tell anyone medical history private business would start telling strangers info,way tell anyone medical history private business would start tell stranger info,[],{},{},0,0,[],,[],-0.296
5,2021-03-14,Sun Mar 14 23:46:08 +0000 2021,1371246295466217480,peterlouwe,British Columbia,Not Geo-tagged,"b""Not finding a way to pay news outlets for content is tech's greatest failure in the digital age. Imagine if the Zuckerbergs of the world were as creative in that as they are at monetizing your private info. https://t.co/FzONXHwRaU""",Not finding a way to pay news outlets for content is tech's greatest failure in the digital age. Imagine if the Zuckerbergs of the world were as creative in that as they are at monetizing your private info. $URL$,Not finding a way to pay news outlets for content is tech's greatest failure in the digital age. Imagine if the Zuckerbergs of the world were as creative in that as they are at monetizing your private info.,not finding way pay news outlets content tech greatest failure digital age imagine zuckerbergs world creative monetizing private info,not find way pay news outlet content tech great failure digital age imagine zuckerberg world creative monetize private info,[],{},{},0,2,[],https://twitter.com/dbtindall/status/1371218491768926209,[],0.5267
17,2021-03-14,Sun Mar 14 23:03:39 +0000 2021,1371235604466311173,ActiveSpeaking,Tasikmalaya,Not Geo-tagged,b'Private English Course for Elementary and Junior High School || Info : 083826757704 || Speaking and Pronunciation',Private English Course for Elementary and Junior High School || Info : $NUMBER$ || Speaking and Pronunciation,Private English Course for Elementary and Junior High School || Info || Speaking and Pronunciation,private english course elementary junior high school info speaking pronunciation,private english course elementary junior high school info speak pronunciation,[],{},{},0,0,[],,[],0.0
39,2021-03-14,Sun Mar 14 21:45:48 +0000 2021,1371216015950901252,Vanicas_Spade,,Not Geo-tagged,b'@skimpyabe114 \xe2\x80\x9cPosting private info\xe2\x80\x9c',$MENTION$ Posting private info,Posting private info,posting private info,post private info,[],{},{},0,1,[],,['Sugoi Skimpy'],0.0
22,2021-03-14,Sun Mar 14 22:43:35 +0000 2021,1371230555056967681,cosbunny,stuck at home,Not Geo-tagged,"b'@Snorlhey @ghoulrunnings being careful means not posting very deeply personal and private info, not ""here is a photo of myself and my significant other"" wtf'","$MENTION$ $MENTION$ being careful means not posting very deeply personal and private info, not ""here is a photo of myself and my significant other"" wtf","being careful means not posting very deeply personal and private info, not ""here is a photo of myself and my significant other"" wtf",careful means posting deeply personal private info photo significant wtf,careful mean post deeply personal private info photo significant wtf,[],{},{},0,0,[],,"['Kuma', 'UYU | bee']",-0.34
26,2021-03-14,Sun Mar 14 22:26:45 +0000 2021,1371226319954976768,maybethatdudeok,she/her 🏳️‍⚧️ in tokens house,Not Geo-tagged,"b""@chad_the_sequel It's supposedly leaking private info""",$MENTION$ It's supposedly leaking private info,It's supposedly leaking private info,it supposedly leaking private info,supposedly leak private info,[],{},{},0,0,[],,['Chadbroski'],0.0
33,2021-03-14,Sun Mar 14 22:05:04 +0000 2021,1371220864105025537,Vanicas_Spade,,Not Geo-tagged,b'@neerohiem \xe2\x80\x9cPosting private info?!\xe2\x80\x9d',$MENTION$ Posting private info?!,Posting private info?!,posting private info,post private info,[],{},{},0,1,[],,['Master Yoogway'],0.0
2,2021-03-14,Sun Mar 14 23:49:54 +0000 2021,1371247246512025601,GilleanSays,Objective Reality,Not Geo-tagged,"b'@TheClash709 @dinahbrand2 Teachers are trained to create \xe2\x80\x98safe spaces\xe2\x80\x99, to encourage kids to speak private thoughts, beliefs, to share private personal info abt their parents, to believe parents think \xe2\x80\x98outdated\xe2\x80\x99 thoughts. It is horrifying. Mist parents have no clue.'","$MENTION$ $MENTION$ Teachers are trained to create safe spaces, to encourage kids to speak private thoughts, beliefs, to share private personal info abt their parents, to believe parents think outdated thoughts. It is horrifying. Mist parents have no clue.","Teachers are trained to create safe spaces , to encourage kids to speak private thoughts, beliefs, to share private personal info abt their parents, to believe parents think outdated thoughts. It is horrifying. Mist parents have no clue.",teachers trained create safe spaces encourage kids speak private thoughts beliefs share private personal info abt parents believe parents think outdated thoughts it horrifying mist parents clue,teacher train create safe space encourage kid speak private thought belief share private personal info abt parent believe parent think outdated thought horrify mist parent clue,[],{},{},3,26,[],,"['April Halley 💚\U0001f90d💜', 'Dinah Brand \U0001f7e5']",0.5574
3,2021-03-14,Sun Mar 14 23:49:06 +0000 2021,1371247042358620164,porter3352,,Not Geo-tagged,"b'I even got his address bc he was stupid enough not to see it in his background in his latest tiktok. I just took a screenshot and zoomed in on it, like think before posting private info retard. Whatever you throw out into the universe, will come back to u thats just karma.'","I even got his address bc he was stupid enough not to see it in his background in his latest tiktok. I just took a screenshot and zoomed in on it, like think before posting private info retard. Whatever you throw out into the universe, will come back to u thats just karma.","I even got his address bc he was stupid enough not to see it in his background in his latest tiktok. I just took a screenshot and zoomed in on it, like think before posting private info retard. Whatever you throw out into the universe, will come back to u thats just karma.",even got address stupid enough see background latest tiktok took screenshot zoomed like think posting private info retard whatever throw universe come back thats karma,even get address stupid enough see background latest tiktok take screenshot zoom like think post private info retard whatever throw universe come back that s karma,[],{},{},0,0,[],,[],-0.6486
35,2021-03-14,Sun Mar 14 21:58:33 +0000 2021,1371219223012204544,yato_club,,Not Geo-tagged,b'@WriteRay2 Idk what\xe2\x80\x99s going on I think your gonna get banned for posting about private info now',$MENTION$ Idk whats going on I think your gonna get banned for posting about private info now,Idk what s going on I think your gonna get banned for posting about private info now,idk going think gon na get banned posting private info,idk go think gon na get ban post private info,[],{},{},0,1,[],,['WriteRay'],-0.5267
19,2021-03-14,Sun Mar 14 22:51:24 +0000 2021,1371232521384423424,ToastDripping,,Not Geo-tagged,b'@KfcfKfcfK_of_AC I prefer to upload a virus and take control of every computer and then ransom their private info with threats to post it on the dark web',$MENTION$ I prefer to upload a virus and take control of every computer and then ransom their private info with threats to post it on the dark web,I prefer to upload a virus and take control of every computer and then ransom their private info with threats to post it on the dark web,prefer upload virus take control every computer ransom private info threats post dark web,prefer upload virus take control every computer ransom private info threat post dark web,[],{},{},0,2,[],,['Colony Sandal'],-0.4215
6,2021-03-14,Sun Mar 14 23:41:01 +0000 2021,1371245009673072640,Eldorad13422128,,Not Geo-tagged,"b'@ebluribus Right. \nYou were wondering why the Church and the Templars quarreled. Let me quote:\n""The Templars invented (...) Swiss ""private banking"" to defend privacy rights against religious and political prosecution"".\nToe-stepping the Holy Church?\nThere\xc2\xb4s some info there...'","$MENTION$ Right. You were wondering why the Church and the Templars quarreled. Let me quote: ""The Templars invented (...) Swiss ""private banking"" to defend privacy rights against religious and political prosecution"". Toe-stepping the Holy Church? Theres some info there...","Right. You were wondering why the Church and the Templars quarreled. Let me quote ""The Templars invented (..) Swiss ""private banking"" to defend privacy rights against religious and political prosecution"". Toe-stepping the Holy Church? There s some info there..",right you wondering church templars quarreled let quote the templars invented swiss private banking defend privacy rights religious political prosecution toe stepping holy church there info,right wonder church templar quarrel let quote the templar invent swiss private banking defend privacy right religious political prosecution toe step holy church there info,[],{},{},0,2,[],,['BoaPeep🐏🐏'],-0.4939
16,2021-03-14,Sun Mar 14 23:08:57 +0000 2021,1371236941128212483,Smoothsinger317,"Denton, TX",Not Geo-tagged,"b'@KatiePrice This is SO DANGEROUS.... so many people have been doxxed and then sent death threats.  Forcing people to post their private info would likely result in them getting death threats more often and much more serious ones too, since now their identifying info would be out there'","$MENTION$ This is SO DANGEROUS.... so many people have been doxxed and then sent death threats. Forcing people to post their private info would likely result in them getting death threats more often and much more serious ones too, since now their identifying info would be out there","This is SO DANGEROUS.. so many people have been doxxed and then sent death threats. Forcing people to post their private info would likely result in them getting death threats more often and much more serious ones too, since now their identifying info would be out there",this so dangerous many people doxxed sent death threats forcing people post private info would likely result getting death threats often much serious ones since identifying info would,this so dangerous many people doxxed send death threat force people post private info would likely result get death threat often much serious one since identify info would,[],{},{},0,1,[],,['Katie Price'],-0.9675
8,2021-03-14,Sun Mar 14 23:39:56 +0000 2021,1371244738137972736,moonkid____,𝒕𝒉𝒆 𝒃𝒍𝒂𝒄𝒌 𝒑𝒆𝒂𝒓𝒍,Not Geo-tagged,"b""@floraaldolly Thank you. It was frustrating. Unfortunately there's more, but I don't want to put their very private info out there.""","$MENTION$ Thank you. It was frustrating. Unfortunately there's more, but I don't want to put their very private info out there.","Thank you. It was frustrating. Unfortunately there's more, but I do not want to put their very private info out there.",thank it frustrating unfortunately want put private info,thank frustrating unfortunately want put private info,[],{},{},0,2,[],,['🐁.'],-0.3034
47,2021-03-14,Sun Mar 14 21:31:30 +0000 2021,1371212416839733248,kroati1,Croatia,Not Geo-tagged,"b'@Derpyleafeon @teanobambino its probably more a ""person submitted a legal request to have their private info not published, and twitter did A Twitter""'","$MENTION$ $MENTION$ its probably more a ""person submitted a legal request to have their private info not published, and twitter did A Twitter""","its probably more a ""person submitted a legal request to have their private info not published, and twitter did A Twitter""",probably person submitted legal request private info published twitter twitter,probably person submit legal request private info publish twitter twitter,[],{},{},0,1,[],,"['Katzenvogelstadt', 'Tean Time']",0.128
7,2021-03-14,Sun Mar 14 23:40:21 +0000 2021,1371244842341310464,kevinbeanmusic,"Dallas, Texas",Not Geo-tagged,"b'@RJGarnerAuthor Bro, that has been debunked over and over again. Both the public and private autopsies pointed to asphyxia as the COD. You have some inside info or something? You wanna borrow my shoes?'","$MENTION$ Bro, that has been debunked over and over again. Both the public and private autopsies pointed to asphyxia as the COD. You have some inside info or something? You wanna borrow my shoes?","Bro, that has been debunked over and over again. Both the public and private autopsies pointed to asphyxia as the COD. You have some inside info or something? You wanna borrow my shoes?",bro debunked both public private autopsies pointed asphyxia cod you inside info something you wan na borrow shoes,bro debunk both public private autopsy point asphyxia cod inside info something wan na borrow shoe,[],{},{},0,0,[],,['ℝ𝕁 𝔾𝕒𝕣𝕟𝕖𝕣 👮 Proud theobro'],0.0
31,2021-03-14,Sun Mar 14 22:11:39 +0000 2021,1371222518149881858,foxyfrehley,Wherever I May Roam,Not Geo-tagged,b'@shaqmotherfuck1 He tried to leak my private info',$MENTION$ He tried to leak my private info,He tried to leak my private info,he tried leak private info,try leak private info,[],{},{},0,1,[],,['ShaqmotherfuckinDaddy'],-0.34
45,2021-03-14,Sun Mar 14 21:33:21 +0000 2021,1371212881585340416,MarrBoxd,,Not Geo-tagged,b'HF tryouts next week private tryouts whenever hit my line for info\xf0\x9f\x91\x80',HF tryouts next week private tryouts whenever hit my line for info$EMOJI$,HF tryouts next week private tryouts whenever hit my line for info,hf tryouts next week private tryouts whenever hit line info,hf tryouts next week private tryout whenever hit line info,[],{},{},0,0,[],,[],0.0
23,2021-03-14,Sun Mar 14 22:33:40 +0000 2021,1371228060733878275,bernhardsulzer,,Not Geo-tagged,"b""@Kyron_1230 @ZebrastripesUsa @irrelev_private @MaribethW9007 @NYGovCuomo I asked to read all the info available here and you're continuing with ridiculous argumentation. That's childish.""",$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ I asked to read all the info available here and you're continuing with ridiculous argumentation. That's childish.,I asked to read all the info available here and you're continuing with ridiculous argumentation. That's childish.,asked read info available continuing ridiculous argumentation that childish,ask read info available continue ridiculous argumentation that childish,[],{},{},0,0,[],,"['Kyron12', 'Zebrastripes', 'PAS', 'Maribeth', 'Andrew Cuomo']",-0.5719
10,2021-03-14,Sun Mar 14 23:26:24 +0000 2021,1371241330404438028,SelfCareByMac,h/h,Not Geo-tagged,"b""@FormerlyLEN @MachHomie lmaoo I still dk apparently some footballer copyrighted his name and another reason was it's about e sex but when I got restricted it listed the reason as leaking private info""",$MENTION$ $MENTION$ lmaoo I still dk apparently some footballer copyrighted his name and another reason was it's about e sex but when I got restricted it listed the reason as leaking private info,lmaoo I still dk apparently some footballer copyrighted his name and another reason was it's about e sex but when I got restricted it listed the reason as leaking private info,lmaoo still apparently footballer copyrighted name another reason sex got restricted listed reason leaking private info,lmaoo still apparently footballer copyright name another reason sex get restrict list reason leak private info,[],{},{},0,1,[],,"['LEN PACK OUT NOW', 'ً']",-0.5267
32,2021-03-14,Sun Mar 14 22:05:51 +0000 2021,1371221059907641349,rebyandfoxy,,Not Geo-tagged,b'Report this asshole. He threatened to leak my private info and all that shit. https://t.co/0kBrb3BiGj',Report this asshole. He threatened to leak my private info and all that shit. $URL$,Report this asshole. He threatened to leak my private info and all that shit.,report asshole he threatened leak private info shit,report asshole threaten leak private info shit,[],{},{},0,7,[],,[],-0.8402
37,2021-03-14,Sun Mar 14 21:56:25 +0000 2021,1371218687936581635,foxyfrehley,Wherever I May Roam,Not Geo-tagged,"b""I don't appreciate people like this mf threatening to leak my private info. Everybody report this person right now. https://t.co/XKLe9BzEaF""",I don't appreciate people like this mf threatening to leak my private info. Everybody report this person right now. $URL$,I do not appreciate people like this mf threatening to leak my private info. Everybody report this person right now.,appreciate people like threatening leak private info everybody report person right,appreciate people like threaten leak private info everybody report person right,[],{},{},1,15,[],,[],-0.8469
21,2021-03-14,Sun Mar 14 22:46:01 +0000 2021,1371231170243952643,Dixie3Flatline,Anarchist Jurisdiction Seattle,Not Geo-tagged,"b'@javavvitch Probably a regex fuckup, anyone tweeting ""Me\xe2\x80\x8bmphis"" was catching a block for posting private info lol'","$MENTION$ Probably a regex fuckup, anyone tweeting ""Memphis"" was catching a block for posting private info lol","Probably a regex fuckup, anyone tweeting ""Me mphis"" was catching a block for posting private info lol",probably regex fuckup anyone tweeting me mphis catching block posting private info lol,probably regex fuckup anyone tweet mphis catch block post private info lol,[],{},{},0,6,[],,['Sailor Ghoul 👻✨'],-0.0258
44,2021-03-14,Sun Mar 14 21:37:04 +0000 2021,1371213816734826497,katkrayzay,"Raleigh, NC",Not Geo-tagged,b'hey @jack @TwitterSupport why is @Undetermined_US locked out of their account for talking about the location of a public place? That\xe2\x80\x99s by definition not private info. It\xe2\x80\x99s a public attraction. What\xe2\x80\x99s the deal?',hey $MENTION$ $MENTION$ why is $MENTION$ locked out of their account for talking about the location of a public place? Thats by definition not private info. Its a public attraction. Whats the deal?,hey why is locked out of their account for talking about the location of a public place? That s by definition not private info. It s a public attraction. What s the deal?,hey locked account talking location public place that definition private info it public attraction what deal,hey lock account talk location public place that definition private info public attraction what deal,[],{},{},0,2,[],,"['jack', 'Twitter Support', 'lnOrOut']",0.5204
18,2021-03-14,Sun Mar 14 23:03:29 +0000 2021,1371235564704260097,AlexisRheome,,Not Geo-tagged,b'@55mmbae My mom got the same email from John Adam\xe2\x80\x99s for $8 million \xf0\x9f\x98\x82 it\xe2\x80\x99s all hers if she responds and gives up her bank and private info',$MENTION$ My mom got the same email from John Adams for $8 million $EMOJI$ its all hers if she responds and gives up her bank and private info,My mom got the same email from John Adam s for $8 million it s all hers if she responds and gives up her bank and private info,my mom got email john adam million responds gives bank private info,mom get email john adam million respond give bank private info,[],{},{},0,0,[],,['Bria Celest'],0.0
14,2021-03-14,Sun Mar 14 23:11:24 +0000 2021,1371237554603884546,Smoothsinger317,"Denton, TX",Not Geo-tagged,"b""@chrisbell131315 @KatiePrice This would not only hurt closeted minors, but anybody with an online presence.... There's a reason doxxing is a crime.  People have a right to keep their private info private.  And often when that info is leaked, they get horrible death threats""","$MENTION$ $MENTION$ This would not only hurt closeted minors, but anybody with an online presence.... There's a reason doxxing is a crime. People have a right to keep their private info private. And often when that info is leaked, they get horrible death threats","This would not only hurt closeted minors, but anybody with an online presence.. There's a reason doxxing is a crime. People have a right to keep their private info private. And often when that info is leaked, they get horrible death threats",this would hurt closeted minors anybody online presence there reason doxxing crime people right keep private info private and often info leaked get horrible death threats,this would hurt closet minor anybody online presence there reason doxxe crime people right keep private info private and often info leak get horrible death threat,[],{},{},1,12,[],,"['chrisbell1313', 'Katie Price']",-0.9706
12,2021-03-14,Sun Mar 14 23:18:07 +0000 2021,1371239246779011079,Varnadoformayor,,Not Geo-tagged,"b""Nice job Twitter!! You are really keeping the community safe. People come on here saying the most disgusting stuff and me saying the name of a college(which btw is not private info that is easily researchable). I'm confused about what the priorities are\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/9FvcpyKtOz""",Nice job Twitter!! You are really keeping the community safe. People come on here saying the most disgusting stuff and me saying the name of a college(which btw is not private info that is easily researchable). I'm confused about what the priorities are$EMOJI$$EMOJI$ $URL$,Nice job Twitter!! You are really keeping the community safe. People come on here saying the most disgusting stuff and me saying the name of a college(which btw is not private info that is easily researchable). I'm confused about what the priorities are,nice job twitter you really keeping community safe people come saying disgusting stuff saying name college btw private info easily researchable confused priorities,nice job twitter really keep community safe people come say disgusting stuff say name college btw private info easily researchable confused priority,[],{},{},0,0,[],,[],0.4001
30,2021-03-14,Sun Mar 14 22:21:03 +0000 2021,1371224884668342281,KigginsTheatre,"Vancouver, WA USA",Not Geo-tagged,b'Want to catch a movie on our big screen or have a party before we reopen for regular business? The Kiggins is once again available for private rentals and parties!  Email laine@kigginstheatre.com for more info &amp; availability!\n\n#vanwa #dtvanwa #vancouverwa #eventrental #ShopLocal https://t.co/59mHlZF64R',Want to catch a movie on our big screen or have a party before we reopen for regular business? The Kiggins is once again available for private rentals and parties! Email laine$MENTION$.com for more info &amp; availability! $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Want to catch a movie on our big screen or have a party before we reopen for regular business? The Kiggins is once again available for private rentals and parties! Email laine.com for more info &amp; availability!,want catch movie big screen party reopen regular business the kiggins available private rentals parties email laine com info availability,want catch movie big screen party reopen regular business the kiggin available private rental party email laine com info availability,[],{},{},0,1,"['vanwa', 'dtvanwa', 'vancouverwa', 'eventrental', 'ShopLocal']",,[],0.7418
61,2021-03-14,Sun Mar 14 20:57:19 +0000 2021,1371203811889573890,SavWeirdo,aatwt + est + minor. ඞ,Not Geo-tagged,b'@Snowblind909 @chrispacman123 apparently its posting private info https://t.co/N7udURyD42',$MENTION$ $MENTION$ apparently its posting private info $URL$,apparently its posting private info,apparently posting private info,apparently post private info,[],{},{},0,0,[],,"['spolific', '🥶Chrispacman123 🥶(🎂🥳B Day in 2 days🥳🎂)']",0.0
25,2021-03-14,Sun Mar 14 22:27:33 +0000 2021,1371226521998921734,cronin96th,,Not Geo-tagged,b'@davenewworld_2 What I\xe2\x80\x99m hearing is a smart and respectful little boy who is articulate and confident. He\xe2\x80\x99s defending his rights and careful not to share private info with a stranger. Bravo to him and the parents who raised him!',$MENTION$ What Im hearing is a smart and respectful little boy who is articulate and confident. Hes defending his rights and careful not to share private info with a stranger. Bravo to him and the parents who raised him!,What I m hearing is a smart and respectful little boy who is articulate and confident. He s defending his rights and careful not to share private info with a stranger. Bravo to him and the parents who raised him!,what hearing smart respectful little boy articulate confident he defending rights careful share private info stranger bravo parents raised,what hear smart respectful little boy articulate confident defend right careful share private info stranger bravo parent raise,[],{},{},0,1,[],,['Fifty Shades of Whey'],0.8361
24,2021-03-14,Sun Mar 14 22:32:52 +0000 2021,1371227859046576132,hermionerxse,England,Not Geo-tagged,b'@ioyta @anamari0_ We do when it comes to not sexually assaulting people. Would I trust all other women with private info? No. Would I be scared for my physical safety around them? Also no.',$MENTION$ $MENTION$ We do when it comes to not sexually assaulting people. Would I trust all other women with private info? No. Would I be scared for my physical safety around them? Also no.,We do when it comes to not sexually assaulting people. Would I trust all other women with private info? No. Would I be scared for my physical safety around them? Also no.,we comes sexually assaulting people would trust women private info no would scared physical safety around also,come sexually assault people would trust woman private info no would scare physical safety around also,[],{},{},0,21,[],,"['ø', 'Ana❔']",0.7401
28,2021-03-14,Sun Mar 14 22:22:04 +0000 2021,1371225142446149635,HoodieJP1,,Not Geo-tagged,"b'@NYKjake @IcyTraeSzn Yea, you get restricted for 11 hours with some being suspended cuz it \xe2\x80\x9creveals private info\xe2\x80\x9d'","$MENTION$ $MENTION$ Yea, you get restricted for $NUMBER$ hours with some being suspended cuz it reveals private info","Yea, you get restricted for hours with some being suspended cuz it reveals private info",yea get restricted hours suspended cuz reveals private info,yea get restricted hour suspend cuz reveal private info,[],{},{},0,1,[],,"['jake 🌃🏗', 'Trae x JC']",-0.6908
49,2021-03-14,Sun Mar 14 21:28:52 +0000 2021,1371211753577607175,Legerdemaen,Glitzville,Not Geo-tagged,"b'The hashtag is misleading. The ID info wouldn\xe2\x80\x99t be public, as far as what the petition suggests. People worried about it are more concerned about keeping online activity private from parents, which is... eh?'","The hashtag is misleading. The ID info wouldnt be public, as far as what the petition suggests. People worried about it are more concerned about keeping online activity private from parents, which is... eh?","The hashtag is misleading. The ID info wouldn t be public, as far as what the petition suggests. People worried about it are more concerned about keeping online activity private from parents, which is.. eh?",the hashtag misleading the id info public far petition suggests people worried concerned keeping online activity private parents,the hashtag mislead the d info public far petition suggest people worry concerned keep online activity private parent,[],{},{},0,0,[],,[],-0.5994
43,2021-03-14,Sun Mar 14 21:37:24 +0000 2021,1371213901170364418,coeursymphony,Read carrd byf,Not Geo-tagged,"b""being cockblocked by a kr website that asks you to put your ID/passport info to verify you're an adult its so jwbddk but its fine, its like the private lists of poipiku but hardcore mode""","being cockblocked by a kr website that asks you to put your ID/passport info to verify you're an adult its so jwbddk but its fine, its like the private lists of poipiku but hardcore mode","being cockblocked by a kr website that asks you to put your ID/passport info to verify you're an adult its so jwbddk but its fine, its like the private lists of poipiku but hardcore mode",cockblocked kr website asks put id passport info verify adult jwbddk fine like private lists poipiku hardcore mode,cockblocked kr website ask put d passport info verify adult jwbddk fine like private list poipiku hardcore mode,[],{},{},0,1,[],,[],0.6652
50,2021-03-14,Sun Mar 14 21:27:38 +0000 2021,1371211440842018818,wanAnd0nly,Yoghurt camp.,Not Geo-tagged,"b'Brits: \xe2\x80\x9cThey\xe2\x80\x99re stealing our info! They\xe2\x80\x99re taking out private info! They\xe2\x80\x99re spying on us!!\xe2\x80\x9d\nmeanwhile in London...\nYeh, just a store that\xe2\x80\x99s STOCKED with pure CAMERAS... isn\xe2\x80\x99t intrusive and somehow welcoming \xf0\x9f\x98\x91 https://t.co/kueqPfU1IO'","Brits: Theyre stealing our info! Theyre taking out private info! Theyre spying on us!! meanwhile in London... Yeh, just a store thats STOCKED with pure CAMERAS... isnt intrusive and somehow welcoming $EMOJI$ $URL$","Brits They re stealing our info! They re taking out private info! They re spying on us!! meanwhile in London.. Yeh, just a store that s STOCKED with pure CAMERAS.. isn t intrusive and somehow welcoming",brits they stealing info they taking private info they spying us meanwhile london yeh store stocked pure cameras intrusive somehow welcoming,brit steal info take private info spy meanwhile london yeh store stock pure camera intrusive somehow welcoming,[],{},{},2,8,[],,[],-0.453
