s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
15,2021-01-26,Tue Jan 26 23:16:37 +0000 2021,1354206640988332033,DAYAYEON,19 | bccgc | they / them   ,Not Geo-tagged,b'this ones actually funny that they think i would spend the time of my day looking up their personal info \xf0\x9f\x98\xad also this account that i will not expose for their safety sent me the name of their ex gfs account. it\xe2\x80\x99s private. so explain to me gi ?! how did i ask q\xe2\x80\x99s in their cc https://t.co/jThTn4pdfr',this ones actually funny that they think i would spend the time of my day looking up their personal info $EMOJI$ also this account that i will not expose for their safety sent me the name of their ex gfs account. its private. so explain to me gi ?! how did i ask qs in their cc $URL$,this ones actually funny that they think i would spend the time of my day looking up their personal info also this account that i will not expose for their safety sent me the name of their ex gfs account. it s private. so explain to me gi ?! how did i ask q s in their cc,ones actually funny think would spend time day looking personal info also account expose safety sent name gfs account private explain ask,one actually funny think would spend time day look personal info also account expose safety send name gfs account private explain ask,[],{},{},0,3,[],,[],0.7533
28,2021-01-26,Tue Jan 26 22:31:58 +0000 2021,1354195403856470017,ActiveSpeaking,Tasikmalaya,Not Geo-tagged,b'Private English Course for Elementary and Junior High School || Info : 083826757704 || Speaking and Pronunciation',Private English Course for Elementary and Junior High School || Info : $NUMBER$ || Speaking and Pronunciation,Private English Course for Elementary and Junior High School || Info || Speaking and Pronunciation,private english course elementary junior high school info speaking pronunciation,private english course elementary junior high school info speak pronunciation,[],{},{},0,0,[],,[],0.0
43,2021-01-26,Tue Jan 26 21:46:13 +0000 2021,1354183889628131328,LI_learning,"Sunnyvale, CA",Not Geo-tagged,b'@Delta_Cephei So sorry to hear of the trouble! We are happy to help you here. Could you please send us a private message with you email address and additional info? Thank you -d https://t.co/JZqwlZKwA6',$MENTION$ So sorry to hear of the trouble! We are happy to help you here. Could you please send us a private message with you email address and additional info? Thank you -d $URL$,So sorry to hear of the trouble! We are happy to help you here. Could you please send us a private message with you email address and additional info? Thank you -d,so sorry hear trouble we happy help could please send private message email address additional info thank,so sorry hear trouble happy help could please send private message email address additional info thank,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=779004722053197825,['Eliot Attridge'],0.8019
40,2021-01-26,Tue Jan 26 22:00:01 +0000 2021,1354187361437925376,MandevilleInc,"Burlington, Ontario",Not Geo-tagged,"b""Mandeville Private Client is proud to be a sponsor of this year's WP Awards @WealthProCA\nThe WP Awards take place June 3, 2021! For more info &amp; nominations visit: https://t.co/cea1Y4atu0 #WPAwardsCA \n#mandevilledifference #makingclientswealthy #investor #investments #finance https://t.co/vPYYp6wfi0""","Mandeville Private Client is proud to be a sponsor of this year's WP Awards $MENTION$ The WP Awards take place June $NUMBER$, $NUMBER$! For more info &amp; nominations visit: $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$","Mandeville Private Client is proud to be a sponsor of this year's WP Awards The WP Awards take place June , ! For more info &amp; nominations visit",mandeville private client proud sponsor year wp awards the wp awards take place june for info nominations visit,mandeville private client proud sponsor year wp award the wp award take place june for info nomination visit,[],{},{},0,0,"['WPAwardsCA', 'mandevilledifference', 'makingclientswealthy', 'investor', 'investments', 'finance']",https://wpawards.ca/,['Wealth Professional Canada'],0.9307
8,2021-01-26,Tue Jan 26 23:41:42 +0000 2021,1354212951188770818,snoopIasersnake,phila (lenape territory),"Philadelphia, PA, US",b'the fact that a 20 year old fifth year college student was in charge of covid vaccine distributions and is now selling peoples\xe2\x80\x99 private info.........',the fact that a $NUMBER$ year old fifth year college student was in charge of covid vaccine distributions and is now selling peoples private info.........,the fact that a year old fifth year college student was in charge of covid vaccine distributions and is now selling peoples private info..,fact year old fifth year college student charge covid vaccine distributions selling peoples private info,fact year old fifth year college student charge covid vaccine distribution sell people private info,[],{},{},0,5,[],,[],0.0
41,2021-01-26,Tue Jan 26 21:59:27 +0000 2021,1354187221188763648,TristanA014,,Not Geo-tagged,"b'@H_Biden_fan @CPicaia @heywildrich If they register as a political party, private info becomes public'","$MENTION$ $MENTION$ $MENTION$ If they register as a political party, private info becomes public","If they register as a political party, private info becomes public",if register political party private info becomes public,if register political party private info become public,[],{},{},0,5,[],,"['Lt. Wild Thoughts', 'Christian Picaia - 5%', 'Rich 🐺🖤']",0.4019
51,2021-01-26,Tue Jan 26 21:00:47 +0000 2021,1354172454722293760,AM3L1A_A,,Not Geo-tagged,"b'@ikuyoshiii @versufft to dox someone means to find personal or private info on someone and then publish it or expose it. This can be anything; eg: address(es), pictures, and more.'","$MENTION$ $MENTION$ to dox someone means to find personal or private info on someone and then publish it or expose it. This can be anything; eg: address(es), pictures, and more.","to dox someone means to find personal or private info on someone and then publish it or expose it. This can be anything; eg address(es), pictures, and more.",dox someone means find personal private info someone publish expose this anything address pictures,dox someone mean find personal private info someone publish expose this anything address picture,[],{},{},0,3,[],,"['Yoshi | gw pinned join!', 'versuft']",-0.1531
53,2021-01-26,Tue Jan 26 20:52:03 +0000 2021,1354170257120911362,GinaGoldfish,,Not Geo-tagged,"b'I imagine it just says ""anchoviessssssss"" for five lines. I would want that info private too https://t.co/HhnecM627F'","I imagine it just says ""anchoviessssssss"" for five lines. I would want that info private too $URL$","I imagine it just says ""anchoviess"" for five lines. I would want that info private too",imagine says anchoviess five lines would want info private,imagine say anchoviess five line would want info private,[],{},{},0,2,[],https://twitter.com/JoshNBCNews/status/1354115893614309381,[],0.0772
19,2021-01-26,Tue Jan 26 22:49:55 +0000 2021,1354199921444990989,Crusty_Dollar,,Not Geo-tagged,b'I want you to know my name.  I want you to know where I live.  I\xe2\x80\x99ve even given out info over the years that let you piece those together and figure out private personal info.  Because I am so smart.  I wanted you to have that.',I want you to know my name. I want you to know where I live. Ive even given out info over the years that let you piece those together and figure out private personal info. Because I am so smart. I wanted you to have that.,I want you to know my name. I want you to know where I live. I ve even given out info over the years that let you piece those together and figure out private personal info. Because I am so smart. I wanted you to have that.,want know name want know live even given info years let piece together figure private personal info because smart wanted,want know name want know live even give info year let piece together figure private personal info because smart want,[],{},{},0,0,[],,[],0.6238
16,2021-01-26,Tue Jan 26 23:07:23 +0000 2021,1354204315838083073,wenreneana,She/Her,Not Geo-tagged,b'as a wiz*one first before becoming a reveluv and knowing about ly/sn and bu/ble i was surprised that luvies freely shares the info from those private platform cause we never get to do that with iz*one on private mail which i respect',as a wiz*one first before becoming a reveluv and knowing about ly/sn and bu/ble i was surprised that luvies freely shares the info from those private platform cause we never get to do that with iz*one on private mail which i respect,as a wiz*one first before becoming a reveluv and knowing about ly/sn and bu/ble i was surprised that luvies freely shares the info from those private platform cause we never get to do that with iz*one on private mail which i respect,wiz one first becoming reveluv knowing sn ble surprised luvies freely shares info private platform cause never get one private mail respect,wiz one first become reveluv knowing sn ble surprised luvie freely share info private platform cause never get one private mail respect,[],{},{},0,0,[],,[],0.8442
47,2021-01-26,Tue Jan 26 21:26:10 +0000 2021,1354178842638876673,Cananball18,,Not Geo-tagged,b'@MacIverWisc @SenChrisLarson No wonder he failed out of the private sector. He has carved out a nice lil public career by just spewing false info but when he actually looks at data/research the actual truth is revealed. Guy clearly got elected due to a D next to his name because it ain\xe2\x80\x99t on merit.',$MENTION$ $MENTION$ No wonder he failed out of the private sector. He has carved out a nice lil public career by just spewing false info but when he actually looks at data/research the actual truth is revealed. Guy clearly got elected due to a D next to his name because it aint on merit.,No wonder he failed out of the private sector. He has carved out a nice lil public career by just spewing false info but when he actually looks at data/research the actual truth is revealed. Guy clearly got elected due to a D next to his name because it ain t on merit.,no wonder failed private sector he carved nice lil public career spewing false info actually looks data research actual truth revealed guy clearly got elected due next name merit,no wonder fail private sector carve nice lil public career spew false info actually look datum research actual truth reveal guy clearly get elect due next name merit,[],{},{},0,0,[],,"['MacIver Institute', 'Senator Chris Larson']",0.8537
24,2021-01-26,Tue Jan 26 22:39:24 +0000 2021,1354197273002074113,serencharsales,United Kingdom,Not Geo-tagged,"b'+ things about our lives, the pictures, it wasn\xe2\x80\x99t that it was a \xe2\x80\x9comg caught, fess up\xe2\x80\x9d it was that there could potentially have been someone who had those private pictures &amp; life info that could have potentially spread it, even accidentally, that caused the panic \xf0\x9f\xa4\x8d+'","+ things about our lives, the pictures, it wasnt that it was a omg caught, fess up it was that there could potentially have been someone who had those private pictures &amp; life info that could have potentially spread it, even accidentally, that caused the panic +","+ things about our lives, the pictures, it wasn t that it was a omg caught, fess up it was that there could potentially have been someone who had those private pictures &amp; life info that could have potentially spread it, even accidentally, that caused the panic +",things lives pictures omg caught fess could potentially someone private pictures life info could potentially spread even accidentally caused panic,thing live picture omg catch fess could potentially someone private picture life info could potentially spread even accidentally cause panic,[],{},{},0,1,[],,[],-0.6908
38,2021-01-26,Tue Jan 26 22:06:08 +0000 2021,1354188901662027776,BeesNatural247,Florida,Not Geo-tagged,b'13love cuzzos this will be the last month  https://t.co/LgwvqwRzbR will be offerin our Gallons for shipping. Let us know if your interested in purchasing a gallon of Honey this Month of January. Our Jars will still be available Thankh Yah cuzzos DM us in Private for more info.\xf0\x9f\x8d\xaf',$NUMBER$love cuzzos this will be the last month $URL$ will be offerin our Gallons for shipping. Let us know if your interested in purchasing a gallon of Honey this Month of January. Our Jars will still be available Thankh Yah cuzzos DM us in Private for more info.$EMOJI$,love cuzzos this will be the last month will be offerin our Gallons for shipping. Let us know if your interested in purchasing a gallon of Honey this Month of January. Our Jars will still be available Thankh Yah cuzzos DM us in Private for more info.,love cuzzos last month offerin gallons shipping let know interested purchasing gallon honey month january our jars still available thankh yah cuzzos dm private info,love cuzzos last month offerin gallon shipping let know interested purchasing gallon honey month january jar still available thankh yah cuzzos dm private info,[],{},{},9,5,[],http://www.beesnatural247love.com,[],0.7845
50,2021-01-26,Tue Jan 26 21:04:02 +0000 2021,1354173274838634498,_VERCOUNTRY_,"Nashville, TN",Not Geo-tagged,b'Ricketts backs continued private management of child welfare cases in Omaha area https://t.co/wDwwcsoKtX https://t.co/rArDe2QkQc',Ricketts backs continued private management of child welfare cases in Omaha area $URL$ $URL$,Ricketts backs continued private management of child welfare cases in Omaha area,ricketts backs continued private management child welfare cases omaha area,ricketts back continue private management child welfare case omaha area,[],{},{},1,0,[],"https://journalstar.com/news/state-and-regional/govt-and-politics/ricketts-backs-continued-private-management-of-child-welfare-cases-in-omaha-area/article_83cb87c8-a626-50d5-8bdb-a909951afe25.html?utm_source=dlvr.it&utm_medium=twitter, http://tnspokes.info",[],-0.0516
32,2021-01-26,Tue Jan 26 22:24:45 +0000 2021,1354193585411940354,EVNorthshoreLA,"Slidell, LA",Not Geo-tagged,b'\xf0\x9f\x8f\xa0 Listed by Edward &amp; Kaionnia Scott\n\xe2\x98\x8e  For a private showing call:\nEdward at 504-220-2748\nor Kaionnia at 985-768-9277\n\n #EVAmericas #SlidellRealEstate #SlidellHomesForSale #movetoSlidell \n\nFor more info and additional pictures: \nhttps://t.co/cQrn80N6Vb https://t.co/00WNzJ11zt',$EMOJI$ Listed by Edward &amp; Kaionnia Scott $EMOJI$ For a private showing call: Edward at $NUMBER$-220-2748 or Kaionnia at $NUMBER$-768-9277 $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ For more info and additional pictures: $URL$ $URL$,Listed by Edward &amp; Kaionnia Scott For a private showing call Edward at -220-2748 or Kaionnia at -768-9277 For more info and additional pictures,listed edward kaionnia scott for private showing call edward kaionnia for info additional pictures,listed edward kaionnia scott for private showing call edward kaionnia for info additional picture,[],{},{},0,0,"['EVAmericas', 'SlidellRealEstate', 'SlidellHomesForSale', 'movetoSlidell']",https://slidellmandeville.evrealestate.com/.../2283496,[],0.0
58,2021-01-26,Tue Jan 26 20:36:46 +0000 2021,1354166410428223495,PinkHairedKai,He/Him,Not Geo-tagged,b'@gu1tarhxro Idk. Private info i guess.',$MENTION$ Idk. Private info i guess.,Idk. Private info i guess.,idk private info guess,idk private info guess,[],{},{},0,1,[],,['Yui!'],-0.1027
